,narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq
811,0,0,0,1.0,0.8,0.8,0,3.0,22.1,0.0,1,0,0,1.0,0,488.41
812,6,5,4,0.25,0.0,0.0,0,0.0,0.0,5.0,1,0,0,0.0625,0,0.0
813,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.0,0,0.0
814,0,0,0,0.0,0.0,0.0,0,4.0,126.4,0.0,0,0,1,0.0,0,15976.96
815,0,0,0,0.5,0.0,0.0,0,4.0,180.2,0.0,0,0,0,0.25,0,32472.04
816,0,0,0,0.0,0.0,0.0,0,3.0,31.9,0.0,0,0,0,0.0,0,1017.61
817,0,0,0,1.0,0.0,0.0,0,1.0,0.4,1.0,0,0,1,1.0,0,0.16000001
818,0,0,0,0.33,0.0,0.0,0,4.0,126.8,0.0,0,1,1,0.10890001,0,16078.241
819,0,0,0,0.75,0.0,0.0,0,0.0,0.0,18.0,0,0,0,0.5625,0,0.0
820,0,0,0,1.0,0.0,0.0,0,2.0,114.3,0.0,0,1,0,1.0,0,13064.49
821,0,0,0,0.7,11.9,11.9,0,4.0,90.3,0.0,0,0,0,0.48999998,0,8154.0903
822,1,1,0,0.0,24.6,24.6,0,0.0,0.0,9.0,1,0,0,0.0,0,0.0
823,0,0,0,0.5,0.0,0.0,0,2.0,20.8,0.0,0,0,1,0.25,0,432.63995
824,0,0,0,0.5,0.0,0.0,0,4.0,150.5,0.0,0,0,0,0.25,0,22650.25
825,0,0,0,0.0,0.0,0.0,0,4.0,98.1,0.0,0,0,0,0.0,0,9623.609
826,0,0,0,0.0,0.0,0.0,0,3.0,84.5,0.0,0,0,0,0.0,0,7140.25
827,0,0,0,0.0,0.0,0.0,0,4.0,71.4,0.0,1,0,0,0.0,0,5097.9604
828,0,0,0,1.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,1.0,0,0.0
829,0,0,0,0.0,0.0,0.0,0,3.0,70.4,1.0,0,0,0,0.0,0,4956.16
830,0,0,0,0.0,0.0,0.0,0,4.0,277.4,0.0,0,0,1,0.0,0,76950.76
831,0,0,0,0.0,0.0,0.0,0,2.0,7.6,0.0,1,0,1,0.0,0,57.76
832,0,0,0,0.0,0.0,0.0,0,4.0,65.0,0.0,0,0,0,0.0,0,4225.0
833,0,0,0,0.0,0.0,0.0,0,4.0,138.3,0.0,0,0,0,0.0,0,19126.89
834,0,0,0,0.18,0.0,0.0,0,1.0,1.5,3.0,0,0,0,0.0324,0,2.25
835,0,0,0,0.2,0.0,0.0,0,3.0,38.8,2.0,0,0,0,0.040000003,0,1505.44
836,0,0,0,0.33,0.0,0.0,0,1.0,32.3,1.0,0,0,0,0.10890001,0,1043.2899
837,0,0,0,0.0,0.0,0.0,0,4.0,79.2,0.0,0,0,0,0.0,0,6272.6396
838,0,0,0,0.4,0.0,0.0,0,4.0,91.0,0.0,0,0,0,0.16000001,0,8281.0
839,0,0,0,0.0,0.0,0.0,0,4.0,175.6,0.0,0,0,1,0.0,0,30835.361
840,2,0,0,0.38,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.1444,0,0.0
841,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0,0.0,0,0.0
842,0,0,0,0.0,0.0,0.0,0,1.0,8.9,5.0,0,0,0,0.0,0,79.20999
843,0,0,0,0.5,2.3,2.3,0,2.0,7.6,0.0,0,1,0,0.25,0,57.76
844,0,0,0,0.4,0.0,0.0,0,2.0,13.3,23.0,0,0,0,0.16000001,0,176.89
845,0,0,0,1.0,0.0,0.0,0,4.0,82.6,0.0,0,0,0,1.0,0,6822.76
846,0,0,0,0.0,0.0,0.0,0,4.0,171.9,0.0,0,0,0,0.0,0,29549.607
847,0,0,0,1.0,0.0,0.0,0,3.0,15.8,1.0,0,0,0,1.0,0,249.64
848,0,0,0,0.0,0.0,0.0,0,4.0,115.5,0.0,0,0,0,0.0,0,13340.25
849,0,0,0,0.5,0.0,0.0,0,4.0,46.0,0.0,0,0,0,0.25,0,2116.0
850,0,0,0,0.0,0.0,0.0,0,2.0,12.1,1.0,0,0,0,0.0,0,146.41
851,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
852,0,0,0,0.0,0.0,0.0,0,3.0,17.2,0.0,0,0,0,0.0,0,295.84003
853,0,0,0,0.25,31.3,31.3,0,0.0,0.0,1.0,0,1,0,0.0625,0,0.0
854,0,0,0,0.0,0.0,0.0,0,4.0,107.4,0.0,0,0,0,0.0,0,11534.761
855,0,0,0,0.5,0.0,0.0,0,1.0,0.1,4.0,0,1,0,0.25,0,0.010000001
856,0,0,0,0.73,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.53290004,0,0.0
857,1,0,0,0.33,0.0,0.0,0,3.0,34.4,0.0,0,1,0,0.10890001,0,1183.3601
858,0,0,0,0.0,0.0,0.0,0,4.0,24.2,0.0,0,0,0,0.0,0,585.64
859,1,1,0,0.0,0.0,0.0,0,2.0,9.6,0.0,0,0,0,0.0,0,92.16
860,0,0,0,0.0,0.0,0.0,0,4.0,43.2,0.0,0,0,0,0.0,0,1866.2401
861,0,0,0,0.33,0.0,0.0,0,3.0,7.9,0.0,0,0,0,0.10890001,0,62.41
862,0,0,0,0.0,0.0,0.0,0,4.0,103.2,0.0,1,0,0,0.0,0,10650.239
863,0,0,0,1.0,0.0,0.0,0,4.0,59.5,0.0,0,0,0,1.0,0,3540.25
864,0,0,0,0.0,0.0,0.0,0,4.0,328.8,0.0,0,0,0,0.0,0,108109.43
865,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,1,0,0.0,0,0.0
866,0,0,0,0.0,0.0,0.0,0,2.0,9.8,0.0,0,0,0,0.0,0,96.04
867,10,3,2,0.17,0.0,0.0,0,0.0,0.0,1.0,1,0,1,0.028900001,0,0.0
868,0,0,0,0.38,0.0,0.0,0,0.0,0.0,8.0,0,0,0,0.1444,0,0.0
869,0,0,0,0.0,0.0,0.0,0,4.0,44.7,0.0,0,0,0,0.0,0,1998.0901
870,1,1,0,0.45,0.0,0.0,5,0.0,0.0,15.0,0,1,0,0.20249999,25,0.0
871,0,0,0,0.0,0.0,0.0,0,3.0,28.7,0.0,0,0,0,0.0,0,823.69006
872,1,1,1,0.8,0.0,0.0,0,1.0,10.2,1.0,0,0,0,0.64000005,0,104.03999
873,0,0,0,0.33,0.0,0.0,0,3.0,31.4,0.0,0,0,0,0.10890001,0,985.95996
874,0,0,0,1.0,0.0,0.0,0,4.0,36.9,0.0,0,0,0,1.0,0,1361.6101
875,0,0,0,0.56,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.3136,144,0.0
876,0,0,0,0.0,0.0,0.0,0,4.0,208.2,0.0,0,0,1,0.0,0,43347.24
877,0,0,0,0.5,0.0,0.0,0,4.0,99.5,0.0,0,0,0,0.25,0,9900.25
878,0,0,0,0.5,0.0,0.0,0,3.0,77.6,0.0,0,1,0,0.25,0,6021.76
879,0,0,0,0.67,0.0,0.0,0,4.0,183.1,0.0,0,0,0,0.4489,0,33525.613
880,0,0,0,0.0,0.0,0.0,0,4.0,229.0,0.0,0,0,0,0.0,0,52441.0
881,0,0,0,0.33,10.5,10.5,0,4.0,186.3,0.0,0,0,0,0.10890001,0,34707.69
882,0,0,0,0.2,0.0,0.0,0,3.0,32.7,1.0,0,1,0,0.040000003,0,1069.29
883,0,0,0,0.33,16.6,16.6,0,0.0,0.0,3.8,1,0,0,0.10890001,0,0.0
884,0,0,0,0.6,35.4,35.4,12,0.0,0.0,0.0,1,0,0,0.36,144,0.0
885,0,0,0,0.33,0.0,0.0,0,3.0,19.6,0.0,0,0,0,0.10890001,0,384.16
886,3,2,0,0.33,0.0,0.0,0,2.0,40.7,1.0,0,0,0,0.10890001,0,1656.4901
887,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,0,0.0,0,0.0
888,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
889,3,0,0,1.0,0.0,0.0,0,2.0,3.4,0.0,0,0,0,1.0,0,11.56
890,1,0,0,0.33,0.0,0.0,0,2.0,85.3,1.0,0,0,0,0.10890001,0,7276.0903
891,0,0,0,0.33,0.0,0.0,0,0.0,0.0,10.0,0,0,0,0.10890001,0,0.0
892,3,2,2,0.6,0.0,0.0,0,0.0,0.0,4.0,1,0,0,0.36,0,0.0
893,0,0,0,1.0,0.0,0.0,0,3.0,51.0,0.0,0,0,0,1.0,0,2601.0
894,0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0
895,0,0,0,0.0,0.0,0.0,0,4.0,161.0,0.0,0,0,0,0.0,0,25921.0
896,0,0,0,0.0,0.0,0.0,0,3.0,104.8,12.0,0,0,1,0.0,0,10983.041
897,0,0,0,0.5,0.0,0.0,12,0.0,0.0,0.0,0,1,1,0.25,144,0.0
898,2,1,1,0.0,0.0,0.0,0,2.0,14.4,1.0,0,1,0,0.0,0,207.35999
899,0,0,0,0.5,0.0,0.0,0,4.0,166.2,0.0,0,0,0,0.25,0,27622.44
900,1,1,0,0.0,0.0,0.0,0,4.0,68.6,0.0,0,0,0,0.0,0,4705.96
901,0,0,0,0.6,0.0,0.0,0,0.0,0.0,7.0,0,0,0,0.36,0,0.0
902,1,0,1,1.0,0.0,0.0,6,0.0,0.0,24.0,0,0,1,1.0,36,0.0
903,0,0,0,1.0,24.4,24.4,0,2.0,8.7,0.0,1,0,0,1.0,0,75.689995
904,1,1,0,0.5,0.0,0.0,0,0.0,0.0,12.0,0,0,0,0.25,0,0.0
905,0,0,0,0.0,0.0,0.0,0,3.0,44.2,0.0,0,0,1,0.0,0,1953.64
906,0,0,0,0.33,0.0,0.0,0,3.0,124.0,0.0,0,0,0,0.10890001,0,15376.0
907,0,0,0,1.0,0.0,0.0,0,2.0,6.6,1.0,0,0,0,1.0,0,43.559998
908,0,0,0,0.67,0.0,0.0,0,4.0,55.9,0.0,0,0,0,0.4489,0,3124.81
909,0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,1,0,0,1.0,0,0.0
910,0,0,0,1.0,0.0,0.0,0,3.0,45.9,0.0,0,0,0,1.0,0,2106.81
911,0,0,0,0.0,0.0,0.0,0,4.0,168.3,0.0,0,1,1,0.0,0,28324.89
912,0,0,0,0.0,0.0,0.0,0,4.0,225.1,0.0,0,0,1,0.0,0,50670.01
913,0,0,0,0.5,0.9,0.9,0,4.0,72.5,0.0,0,1,0,0.25,0,5256.25
914,1,1,1,0.33,0.0,0.0,0,1.0,1.7,18.0,1,0,0,0.10890001,0,2.89
915,1,0,0,0.0,0.0,0.0,0,2.0,34.4,0.0,0,0,0,0.0,0,1183.3601
916,1,0,0,1.0,0.0,0.0,0,4.0,294.7,0.0,0,0,0,1.0,0,86848.09
917,0,0,0,0.75,0.0,0.0,0,4.0,137.0,0.0,0,0,0,0.5625,0,18769.0
918,0,0,0,0.0,0.0,0.0,0,4.0,130.6,0.0,0,0,1,0.0,0,17056.361
919,0,0,0,0.0,0.0,0.0,0,1.0,8.5,1.0,0,0,0,0.0,0,72.25
920,0,0,0,0.5,0.0,0.0,0,4.0,134.1,0.0,0,1,1,0.25,0,17982.812
921,0,0,0,1.0,0.0,0.0,0,3.0,28.1,0.0,0,0,0,1.0,0,789.61005
922,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
923,0,0,0,0.0,0.0,0.0,0,1.0,6.6,7.0,0,1,0,0.0,0,43.559998
924,0,0,0,0.0,0.0,0.0,0,2.0,31.3,2.0,0,1,0,0.0,0,979.68994
925,0,0,0,0.0,0.0,0.0,0,4.0,59.2,0.0,0,0,0,0.0,0,3504.6401
926,0,0,0,0.0,0.0,0.0,0,4.0,147.2,0.0,0,1,0,0.0,0,21667.84
927,1,1,1,0.43,0.0,0.0,0,2.0,3.9,0.0,0,0,0,0.1849,0,15.210001
928,0,0,0,0.5,0.0,0.0,0,1.0,36.6,1.0,0,0,1,0.25,0,1339.5599
929,0,0,0,0.0,0.0,0.0,0,4.0,156.3,0.0,0,0,0,0.0,0,24429.691
930,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,1,0,0,0.0,0,0.0
931,0,0,0,1.0,0.0,0.0,0,4.0,97.3,0.0,0,0,0,1.0,0,9467.291
932,2,2,0,0.25,6.0,6.0,0,1.0,1.8,0.0,1,0,0,0.0625,0,3.2399998
933,0,0,0,0.45,9.3,9.3,0,0.0,0.0,3.0,1,0,0,0.20249999,0,0.0
934,0,0,0,0.25,0.0,0.0,0,0.0,0.0,2.0,1,0,0,0.0625,0,0.0
935,0,0,0,1.0,0.0,0.0,0,3.0,46.0,0.0,0,0,1,1.0,0,2116.0
936,0,0,0,1.0,0.0,0.0,0,3.0,60.4,0.0,0,1,1,1.0,0,3648.1602
937,0,0,0,0.0,0.0,0.0,0,3.0,48.8,2.0,0,0,0,0.0,0,2381.44
938,0,0,0,1.0,0.0,0.0,0,4.0,67.3,0.0,0,0,0,1.0,0,4529.2905
939,0,0,0,1.0,0.0,0.0,0,0.0,0.0,3.0,0,1,0,1.0,0,0.0
940,0,0,0,0.4,0.0,0.0,5,1.4,13.1,0.0,0,0,1,0.16000001,25,171.61002
941,0,0,0,0.5,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.25,0,0.0
942,0,0,0,0.5,0.0,0.0,0,1.0,5.8,15.0,0,1,1,0.25,0,33.640003
943,0,0,0,0.0,0.0,0.0,0,1.0,5.7,17.0,0,0,1,0.0,0,32.489998
944,0,0,0,0.0,0.0,0.0,0,4.0,200.2,0.0,0,0,0,0.0,0,40080.04
945,0,0,0,0.5,0.0,0.0,0,4.0,165.6,0.0,0,1,0,0.25,0,27423.361
946,0,0,0,1.0,0.0,0.0,0,4.0,40.1,0.0,0,0,0,1.0,0,1608.0099
947,0,0,0,0.67,0.0,0.0,0,2.0,32.6,0.0,0,1,0,0.4489,0,1062.7599
948,1,0,0,0.0,0.0,0.0,0,2.0,10.6,0.0,0,0,0,0.0,0,112.36001
949,0,0,0,1.0,0.0,0.0,0,4.0,120.4,0.0,0,0,0,1.0,0,14496.16
950,1,1,0,1.0,0.0,0.0,0,4.0,55.0,0.0,0,0,0,1.0,0,3025.0
951,0,0,0,0.0,0.0,0.0,0,4.0,79.2,0.0,0,1,0,0.0,0,6272.6396
952,1,0,1,0.33,0.0,0.0,0,3.0,41.6,0.0,0,0,0,0.10890001,0,1730.5598
953,0,0,0,0.0,0.0,0.0,0,2.0,113.7,0.0,0,0,0,0.0,0,12927.689
954,0,0,0,0.0,0.0,0.0,0,3.0,29.4,0.0,0,0,1,0.0,0,864.36
955,0,0,0,1.0,0.0,0.0,0,4.0,104.0,0.0,0,0,0,1.0,0,10816.0
956,0,0,0,0.33,0.0,0.0,0,1.0,7.6,5.0,0,0,0,0.10890001,0,57.76
957,0,0,0,1.0,0.0,0.0,0,4.0,131.1,0.0,0,0,1,1.0,0,17187.21
958,0,0,0,0.5,0.0,0.0,0,2.0,25.1,2.0,0,1,0,0.25,0,630.01
959,0,0,0,0.5,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.25,0,0.0
960,0,0,0,0.0,0.0,0.0,0,4.0,343.0,0.0,0,0,1,0.0,0,117649.0
961,0,0,0,1.0,0.0,0.0,0,2.0,19.9,2.0,0,0,0,1.0,0,396.00998
962,0,0,0,0.0,0.0,0.0,0,3.0,86.7,0.0,0,0,0,0.0,0,7516.8896
963,0,0,0,0.43,16.5,16.5,0,0.0,0.0,5.0,1,0,0,0.1849,0,0.0
964,0,0,0,1.0,0.0,0.0,0,4.0,115.8,0.0,0,1,0,1.0,0,13409.641
965,1,0,0,0.0,0.0,0.0,0,3.0,26.1,0.0,0,1,0,0.0,0,681.21
966,0,0,0,0.5,0.0,0.0,0,4.0,152.7,0.0,1,0,0,0.25,0,23317.29
967,0,0,0,0.0,0.0,0.0,0,4.0,158.0,0.0,1,0,0,0.0,0,24964.0
968,0,0,0,1.0,0.0,0.0,0,4.0,160.6,0.0,0,0,1,1.0,0,25792.361
969,1,1,0,0.4,0.0,0.0,0,4.0,300.8,0.0,0,0,0,0.16000001,0,90480.63
970,0,0,0,1.0,0.0,0.0,0,1.0,3.5,0.0,0,0,0,1.0,0,12.25
971,0,0,0,1.0,0.0,0.0,0,2.0,23.4,0.0,0,0,1,1.0,0,547.56
972,4,3,2,0.5,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.25,0,0.0
973,0,0,0,0.5,0.0,0.0,0,4.0,74.4,0.0,0,1,0,0.25,0,5535.3604
974,0,0,0,0.5,0.0,0.0,0,3.0,25.1,3.0,0,1,0,0.25,0,630.01
975,0,0,0,0.5,4.8,4.8,4,1.0,1.0,4.2,1,0,0,0.25,16,1.0
976,0,0,0,0.0,0.0,0.0,0,3.0,37.1,2.0,0,0,0,0.0,0,1376.4099
977,2,2,2,0.0,0.0,0.0,0,0.0,0.0,25.0,1,0,0,0.0,0,0.0
978,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
979,0,0,0,0.5,0.0,0.0,0,4.0,109.2,0.0,0,0,1,0.25,0,11924.64
980,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
981,0,0,0,1.0,0.0,0.0,0,4.0,90.4,0.0,1,0,0,1.0,0,8172.16
982,0,0,0,0.0,0.0,0.0,0,2.0,3.9,0.0,0,0,0,0.0,0,15.210001
983,1,1,0,0.5,0.0,0.0,0,1.0,4.8,5.0,0,1,0,0.25,0,23.04
984,0,0,0,1.0,0.0,0.0,0,4.0,104.6,0.0,0,0,0,1.0,0,10941.16
985,0,0,0,0.0,0.0,0.0,0,4.0,113.1,0.0,0,1,1,0.0,0,12791.609
986,0,0,0,0.5,0.0,0.0,0,3.0,41.5,0.0,0,0,0,0.25,0,1722.25
987,1,0,0,1.0,0.0,0.0,0,2.0,27.0,1.0,0,0,0,1.0,0,729.0
988,3,1,1,0.3,0.0,0.0,6,0.9,0.0,7.0,0,1,0,0.09,36,0.0
989,2,1,1,0.5,0.0,0.0,0,2.0,16.4,0.0,0,0,0,0.25,0,268.96
990,0,0,0,0.67,0.0,0.0,0,4.0,57.7,0.0,0,0,0,0.4489,0,3329.29
991,0,0,0,1.0,0.0,0.0,0,2.0,35.9,1.0,0,1,0,1.0,0,1288.81
992,1,1,1,0.0,0.0,0.0,0,4.0,26.0,0.0,1,0,0,0.0,0,676.0
993,0,0,0,0.33,0.0,0.0,12,0.0,0.0,0.0,0,0,0,0.10890001,144,0.0
994,0,0,0,1.0,0.0,0.0,0,4.0,74.4,0.0,0,0,0,1.0,0,5535.3604
995,0,0,0,1.0,0.0,0.0,0,4.0,214.5,0.0,0,1,1,1.0,0,46010.25
996,1,1,0,0.0,0.0,0.0,0,3.0,65.6,1.0,0,0,0,0.0,0,4303.36
997,0,0,0,0.0,0.0,0.0,0,3.0,133.1,0.0,0,1,0,0.0,0,17715.611
998,0,0,0,1.0,0.0,0.0,0,4.0,95.6,0.0,0,0,0,1.0,0,9139.359
999,0,0,0,0.25,0.0,0.0,0,4.0,170.7,0.0,0,0,1,0.0625,0,29138.488
1000,0,0,0,1.0,0.0,0.0,0,4.0,54.3,0.0,0,0,1,1.0,0,2948.49
1001,0,0,0,1.0,0.0,0.0,0,4.0,152.7,0.0,0,0,0,1.0,0,23317.29
1002,0,0,0,0.6,8.4,16.8,0,0.0,0.0,3.8,1,0,1,0.36,0,0.0
1003,1,1,1,0.0,0.0,0.0,0,2.0,2.5,0.0,0,0,0,0.0,0,6.25
1004,0,0,0,0.67,0.0,0.0,0,2.0,20.0,0.0,0,0,0,0.4489,0,400.0
1005,0,0,0,1.0,0.0,0.0,0,4.0,107.3,0.0,0,0,0,1.0,0,11513.291
1006,1,1,0,0.33,0.8,0.8,0,0.0,0.0,1.0,0,1,1,0.10890001,0,0.0
1007,2,2,0,0.2,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.040000003,0,0.0
1008,0,0,0,1.0,0.0,0.0,0,4.0,67.1,0.0,0,0,0,1.0,0,4502.4097
1009,5,1,0,0.25,0.0,0.0,0,4.0,61.4,0.0,0,1,0,0.0625,0,3769.9602
1010,2,2,0,0.25,0.0,0.0,0,1.0,5.6,0.0,0,0,0,0.0625,0,31.359999
1011,0,0,0,0.0,0.0,0.0,0,1.0,9.6,0.0,0,0,1,0.0,0,92.16
1012,0,0,0,1.0,0.0,0.0,0,4.0,175.6,0.0,0,0,0,1.0,0,30835.361
1013,0,0,0,0.25,0.0,0.0,0,2.0,13.7,2.0,0,1,0,0.0625,0,187.68999
1014,0,0,0,0.6,0.0,0.0,0,0.0,0.0,6.0,0,1,0,0.36,0,0.0
1015,0,0,0,0.0,0.0,0.0,0,4.0,28.6,0.0,0,0,0,0.0,0,817.96
1016,0,0,0,0.0,0.0,0.0,0,3.0,54.5,0.0,0,1,1,0.0,0,2970.25
1017,0,0,0,0.4,14.3,14.3,0,2.0,8.2,0.0,0,1,0,0.16000001,0,67.24
1018,3,1,0,0.56,0.0,0.0,0,0.0,0.0,3.0,0,1,0,0.3136,0,0.0
1019,0,0,0,0.0,0.0,0.0,0,3.0,51.8,0.0,0,0,1,0.0,0,2683.24
1020,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
1021,2,2,1,0.56,0.0,0.0,0,2.0,4.3,2.0,1,0,0,0.3136,0,18.490002
1022,0,0,0,0.33,0.0,0.0,0,1.0,7.5,7.0,0,1,0,0.10890001,0,56.25
1023,2,0,0,0.5,0.0,0.0,0,3.0,44.5,0.0,0,0,0,0.25,0,1980.25
1024,0,0,0,1.0,0.0,0.0,0,2.0,27.3,2.0,0,0,0,1.0,0,745.29
1025,1,1,1,0.5,0.0,0.0,0,2.0,2.5,1.0,1,0,0,0.25,0,6.25
1026,0,0,0,1.0,0.0,0.0,0,4.0,103.7,0.0,0,1,0,1.0,0,10753.689
1027,0,0,0,0.0,0.0,0.0,0,4.0,158.8,0.0,0,0,0,0.0,0,25217.441
1028,0,0,0,0.0,0.0,0.0,0,4.0,52.9,0.0,1,0,0,0.0,0,2798.4102
1029,0,0,0,1.0,0.0,0.0,0,2.0,14.7,2.0,0,1,1,1.0,0,216.09
1030,0,0,0,0.5,0.0,0.0,0,4.0,77.6,0.0,0,0,0,0.25,0,6021.76
1031,0,0,0,0.08,0.0,0.0,11,0.0,0.0,15.0,1,0,0,0.0064,121,0.0
1032,0,0,0,0.0,0.0,0.0,0,4.0,128.7,0.0,0,1,0,0.0,0,16563.69
1033,0,0,0,0.67,0.0,0.0,0,3.0,84.1,2.0,0,1,0,0.4489,0,7072.8096
1034,0,0,0,0.33,0.0,0.0,0,3.0,23.9,2.0,0,0,1,0.10890001,0,571.20996
1035,0,0,0,0.0,0.0,0.0,0,4.0,107.9,0.0,0,0,0,0.0,0,11642.41
1036,0,0,0,0.0,0.0,0.0,0,2.0,56.3,3.0,0,0,0,0.0,0,3169.69
1037,0,0,0,0.5,0.0,0.0,0,3.0,16.1,0.0,1,0,1,0.25,0,259.21002
1038,0,0,0,0.25,0.0,0.0,0,4.0,205.8,0.0,0,0,1,0.0625,0,42353.64
1039,0,0,0,1.0,0.0,0.0,0,4.0,132.4,0.0,0,0,0,1.0,0,17529.758
1040,0,0,0,1.0,0.0,0.0,0,4.0,142.8,0.0,0,1,0,1.0,0,20391.842
1041,0,0,0,0.0,0.0,0.0,0,4.0,232.0,0.0,0,0,1,0.0,0,53824.0
1042,0,0,0,0.33,0.0,0.0,0,1.0,3.3,1.0,0,0,0,0.10890001,0,10.889999
1043,0,0,0,0.18,0.0,0.0,12,0.0,0.0,0.0,1,0,0,0.0324,144,0.0
1044,0,0,0,0.0,0.0,0.0,0,4.0,210.9,0.0,0,0,0,0.0,0,44478.81
1045,0,0,0,0.67,0.0,0.0,0,4.0,122.8,0.0,1,0,1,0.4489,0,15079.841
1046,0,0,0,0.0,0.0,0.0,0,4.0,49.0,0.0,0,1,1,0.0,0,2401.0
1047,0,0,0,0.5,0.0,0.0,0,3.0,39.9,6.0,0,0,0,0.25,0,1592.0101
1048,0,0,0,0.0,0.0,0.0,0,4.0,100.5,0.0,0,0,0,0.0,0,10100.25
1049,0,0,0,0.25,0.0,0.0,0,3.0,78.1,0.0,0,1,0,0.0625,0,6099.61
1050,0,0,0,0.0,0.0,0.0,0,4.0,136.5,0.0,0,1,0,0.0,0,18632.25
1051,3,0,1,0.6,0.0,0.0,0,3.0,19.2,0.0,0,1,0,0.36,0,368.64
1052,0,0,0,0.0,0.0,0.0,0,4.0,123.8,0.0,0,0,0,0.0,0,15326.44
1053,0,0,0,0.5,0.0,0.0,0,0.0,0.0,1.0,0,0,1,0.25,0,0.0
1054,0,0,0,1.0,0.0,0.0,0,2.0,38.3,0.0,0,0,0,1.0,0,1466.8899
1055,0,0,0,1.0,0.0,0.0,0,4.0,132.1,0.0,0,0,0,1.0,0,17450.412
1056,0,0,0,0.0,0.0,0.0,0,4.0,187.9,0.0,0,0,1,0.0,0,35306.406
1057,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,0,0.0,0,0.0
1058,0,0,0,0.13,0.0,0.0,0,3.0,17.1,0.0,0,1,0,0.0169,0,292.41
1059,0,0,0,1.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,1.0,0,0.0
1060,0,0,0,0.33,0.0,0.0,0,3.0,49.8,6.0,0,0,0,0.10890001,0,2480.04
1061,0,0,0,0.25,0.0,0.0,0,2.0,19.2,0.0,1,0,0,0.0625,0,368.64
1062,0,0,0,1.0,0.0,0.0,0,2.0,10.1,10.0,0,0,1,1.0,0,102.01001
1063,0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0
1064,1,0,0,0.0,0.0,0.0,0,4.0,59.7,0.0,1,0,0,0.0,0,3564.09
1065,0,0,0,0.33,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.10890001,0,0.0
1066,0,0,0,0.0,0.0,0.0,0,4.0,104.4,0.0,0,0,0,0.0,0,10899.36
1067,1,0,0,0.29,0.0,0.0,0,2.0,3.8,0.0,0,1,0,0.08409999,0,14.44
1068,0,0,0,1.0,0.0,0.0,0,4.0,70.9,0.0,0,0,0,1.0,0,5026.81
1069,0,0,0,1.0,0.0,0.0,0,4.0,151.1,0.0,0,0,1,1.0,0,22831.21
1070,0,0,0,0.47,0.0,0.0,0,2.0,5.5,2.0,1,0,0,0.2209,0,30.25
1071,0,0,0,1.0,0.0,0.0,0,4.0,35.8,0.0,0,0,0,1.0,0,1281.6399
1072,0,0,0,0.0,0.0,0.0,0,3.0,36.5,0.0,0,0,0,0.0,0,1332.25
1073,0,0,0,0.63,0.0,0.0,6,1.0,19.0,12.0,0,0,0,0.3969,36,361.0
1074,0,0,0,0.0,0.0,0.0,0,1.0,8.6,0.0,0,0,0,0.0,0,73.96001
1075,0,0,0,0.6,1.1,1.1,0,4.0,154.5,0.0,0,1,0,0.36,0,23870.25
1076,0,0,0,1.0,0.0,0.0,0,4.0,157.0,0.0,0,0,1,1.0,0,24649.0
1077,0,0,0,0.5,0.0,0.0,0,2.0,21.8,1.0,0,1,0,0.25,0,475.23996
1078,0,0,0,0.67,0.0,0.0,0,1.0,7.1,1.0,0,1,0,0.4489,0,50.41
1079,0,0,0,0.5,9.0,9.0,0,3.0,20.7,0.0,0,0,0,0.25,0,428.49002
1080,0,0,0,0.0,0.0,0.0,0,4.0,284.3,0.0,0,0,0,0.0,0,80826.484
