,train,age,educ,black,hisp,married,re74,re75,unem75,unem74,re78,agesq,trre74,trre75,trun74,trun75,avgre,travgre,unem78,em78
2053,0,27,16,0,0,1,36.2464,0.0,1,0,0.0,729,0.0,0.0,0,0,18.1232,0.0,1,0
2054,0,27,16,0,0,1,36.2464,28.1922,0,0,40.9035,729,0.0,0.0,0,0,32.2193,0.0,0,1
2055,0,48,12,0,0,1,36.2464,31.330599,0,0,32.51,2304,0.0,0.0,0,0,33.788498,0.0,0,1
2056,0,47,12,0,0,1,36.2464,31.796099,0,0,42.854103,2209,0.0,0.0,0,0,34.021248,0.0,0,1
2057,0,47,17,0,0,1,36.2464,34.0161,0,0,35.465397,2209,0.0,0.0,0,0,35.13125,0.0,0,1
2058,0,33,15,0,0,1,36.2464,34.2131,0,0,35.465397,1089,0.0,0.0,0,0,35.22975,0.0,0,1
2059,0,32,17,0,0,1,36.640198,34.0161,0,0,57.6313,1024,0.0,0.0,0,0,35.328148,0.0,0,1
2060,0,34,14,0,0,1,36.834198,0.0,1,0,0.0,1156,0.0,0.0,0,0,18.417099,0.0,1,0
2061,0,43,17,0,0,1,37.2261,16.65,0,0,30.441198,1849,0.0,0.0,0,0,26.93805,0.0,0,1
2062,0,31,14,0,0,1,37.2261,17.9032,0,0,25.860199,961,0.0,0.0,0,0,27.564651,0.0,0,1
2063,0,26,12,0,0,1,37.2261,25.9597,0,0,26.5991,676,0.0,0.0,0,0,31.5929,0.0,0,1
2064,0,29,14,0,0,0,37.2261,27.2845,0,0,36.9432,841,0.0,0.0,0,0,32.255302,0.0,0,1
2065,0,44,17,0,0,1,37.2261,32.0754,0,0,37.3865,1936,0.0,0.0,0,0,34.65075,0.0,0,1
2066,0,36,17,0,1,1,37.2261,33.3,0,0,39.6031,1296,0.0,0.0,0,0,35.26305,0.0,0,1
2067,0,26,17,0,0,1,37.2261,34.0161,0,0,44.331802,676,0.0,0.0,0,0,35.6211,0.0,0,1
2068,0,28,16,0,0,1,37.2261,34.0161,0,0,35.465397,784,0.0,0.0,0,0,35.6211,0.0,0,1
2069,0,35,17,0,0,1,37.2261,35.8065,0,0,39.8986,1225,0.0,0.0,0,0,36.5163,0.0,0,1
2070,0,52,12,0,0,1,37.2261,35.8315,0,0,48.765,2704,0.0,0.0,0,0,36.5288,0.0,0,1
2071,0,36,13,0,0,0,37.2261,36.1502,0,0,44.3082,1296,0.0,0.0,0,0,36.68815,0.0,0,1
2072,0,28,17,0,0,1,37.2261,37.5073,0,0,38.4209,784,0.0,0.0,0,0,37.3667,0.0,0,1
2073,0,44,17,0,0,1,37.2261,37.5968,0,0,36.2043,1936,0.0,0.0,0,0,37.411453,0.0,0,1
2074,0,37,13,0,0,1,37.2261,37.5968,0,0,39.529198,1369,0.0,0.0,0,0,37.411453,0.0,0,1
2075,0,51,12,0,0,1,37.2261,38.9395,0,0,35.465397,2601,0.0,0.0,0,0,38.0828,0.0,0,1
2076,0,50,12,0,0,1,37.2261,39.029,0,0,36.9432,2500,0.0,0.0,0,0,38.12755,0.0,0,1
2077,0,29,12,0,0,1,37.2261,39.9242,0,0,27.9187,841,0.0,0.0,0,0,38.57515,0.0,0,1
2078,0,32,17,0,0,1,37.2261,46.548397,0,0,25.1214,1024,0.0,0.0,0,0,41.88725,0.0,0,1
2079,0,38,14,0,0,1,37.2261,50.129,0,0,44.331802,1444,0.0,0.0,0,0,43.67755,0.0,0,1
2080,0,47,17,0,0,1,37.3436,28.9065,0,0,35.7329,2209,0.0,0.0,0,0,33.12505,0.0,0,1
2081,0,47,17,0,0,1,37.3436,28.9065,0,0,35.7329,2209,0.0,0.0,0,0,33.12505,0.0,0,1
2082,0,31,17,0,0,1,38.0098,36.7052,0,0,42.854103,961,0.0,0.0,0,0,37.3575,0.0,0,1
2083,0,50,16,0,0,1,38.2057,34.9113,0,0,33.987698,2500,0.0,0.0,0,0,36.558502,0.0,0,1
2084,0,39,12,0,0,1,38.2057,39.3871,0,0,43.7407,1521,0.0,0.0,0,0,38.796402,0.0,0,1
2085,0,27,13,0,0,1,38.4016,34.0161,0,0,11.128799,729,0.0,0.0,0,0,36.20885,0.0,0,1
2086,0,46,16,0,0,1,38.597603,37.5968,0,0,48.765,2116,0.0,0.0,0,0,38.097202,0.0,0,1
2087,0,46,16,0,0,1,38.597603,37.5968,0,0,48.765,2116,0.0,0.0,0,0,38.097202,0.0,0,1
2088,0,33,16,0,0,1,38.597603,41.1774,0,0,42.854103,1089,0.0,0.0,0,0,39.8875,0.0,0,1
2089,0,25,16,0,0,0,39.1853,0.0,1,0,23.3895,625,0.0,0.0,0,0,19.59265,0.0,0,1
2090,0,36,12,0,0,1,39.1853,15.2177,0,0,16.255,1296,0.0,0.0,0,0,27.2015,0.0,0,1
2091,0,39,12,0,0,1,39.1853,24.169401,0,0,23.6436,1521,0.0,0.0,0,0,31.67735,0.0,0,1
2092,0,35,17,0,0,1,39.1853,30.4355,0,0,33.4262,1225,0.0,0.0,0,0,34.8104,0.0,0,1
2093,0,35,17,0,0,1,39.1853,30.4355,0,0,33.4262,1225,0.0,0.0,0,0,34.8104,0.0,0,1
2094,0,46,17,0,0,1,39.1853,31.330599,0,0,31.298199,2116,0.0,0.0,0,0,35.25795,0.0,0,1
2095,0,31,17,0,0,1,39.1853,33.121,0,0,47.2873,961,0.0,0.0,0,0,36.15315,0.0,0,1
2096,0,52,15,0,0,1,39.1853,35.8065,0,0,38.4209,2704,0.0,0.0,0,0,37.4959,0.0,0,1
2097,0,50,16,0,0,0,39.1853,35.8065,0,0,40.6375,2500,0.0,0.0,0,0,37.4959,0.0,0,1
2098,0,49,12,0,0,1,39.1853,35.8065,0,0,33.987698,2401,0.0,0.0,0,0,37.4959,0.0,0,1
2099,0,53,16,0,0,1,39.1853,35.8065,0,0,51.720398,2809,0.0,0.0,0,0,37.4959,0.0,0,1
2100,0,44,14,0,0,1,39.1853,35.8065,0,0,35.465397,1936,0.0,0.0,0,0,37.4959,0.0,0,1
2101,0,46,16,0,0,1,39.1853,35.8065,0,0,36.9432,2116,0.0,0.0,0,0,37.4959,0.0,0,1
2102,0,42,14,0,0,1,39.1853,36.701603,0,0,39.8986,1764,0.0,0.0,0,0,37.94345,0.0,0,1
2103,0,43,12,0,0,1,39.1853,36.701603,0,0,45.8095,1849,0.0,0.0,0,0,37.94345,0.0,0,1
2104,0,54,15,0,0,1,39.1853,37.4715,0,0,39.3046,2916,0.0,0.0,0,0,38.3284,0.0,0,1
2105,0,42,16,0,0,1,39.1853,37.5968,0,0,47.2873,1764,0.0,0.0,0,0,38.391052,0.0,0,1
2106,0,34,16,0,0,1,39.1853,37.5968,0,0,39.8986,1156,0.0,0.0,0,0,38.391052,0.0,0,1
2107,0,47,16,0,0,1,39.1853,39.3871,0,0,38.4209,2209,0.0,0.0,0,0,39.2862,0.0,0,1
2108,0,33,16,0,0,1,39.1853,39.3871,0,0,44.331802,1089,0.0,0.0,0,0,39.2862,0.0,0,1
2109,0,40,17,0,1,1,39.1853,41.1774,0,0,33.987698,1600,0.0,0.0,0,0,40.18135,0.0,0,1
2110,0,40,17,0,1,1,39.1853,41.1774,0,0,33.987698,1600,0.0,0.0,0,0,40.18135,0.0,0,1
2111,0,45,14,0,0,1,39.1853,42.5381,0,0,36.9432,2025,0.0,0.0,0,0,40.861702,0.0,0,1
2112,0,31,16,0,0,1,39.1853,42.9677,0,0,76.8418,961,0.0,0.0,0,0,41.0765,0.0,0,1
2113,0,32,12,0,0,1,39.1853,42.9677,0,0,41.3763,1024,0.0,0.0,0,0,41.0765,0.0,0,1
2114,0,27,17,0,0,1,39.1853,44.758102,0,0,29.5545,729,0.0,0.0,0,0,41.971703,0.0,0,1
2115,0,44,17,0,0,1,39.1853,44.758102,0,0,51.720398,1936,0.0,0.0,0,0,41.971703,0.0,0,1
2116,0,38,17,0,0,1,39.1853,48.3387,0,0,47.2873,1444,0.0,0.0,0,0,43.762,0.0,0,1
2117,0,27,17,0,0,0,40.165,41.1774,0,0,44.331802,729,0.0,0.0,0,0,40.6712,0.0,0,1
2118,0,39,17,0,0,1,40.7527,0.0,1,0,0.0,1521,0.0,0.0,0,0,20.37635,0.0,1,0
2119,0,46,14,0,0,1,41.1446,30.2565,0,0,35.465397,2116,0.0,0.0,0,0,35.70055,0.0,0,1
2120,0,25,17,0,0,1,41.1446,35.8065,0,0,38.4209,625,0.0,0.0,0,0,38.475548,0.0,0,1
2121,0,52,12,0,0,1,41.1446,37.5968,0,0,36.9432,2704,0.0,0.0,0,0,39.3707,0.0,0,1
2122,0,35,15,0,0,1,41.1446,39.3871,0,0,35.465397,1225,0.0,0.0,0,0,40.26585,0.0,0,1
2123,0,53,12,0,0,1,41.1446,42.9677,0,0,39.8986,2809,0.0,0.0,0,0,42.056152,0.0,0,1
2124,0,33,16,0,0,1,41.1446,42.9677,0,0,41.0808,1089,0.0,0.0,0,0,42.056152,0.0,0,1
2125,0,30,16,0,0,1,41.1446,42.9677,0,0,47.2873,900,0.0,0.0,0,0,42.056152,0.0,0,1
2126,0,51,16,0,0,1,41.1446,44.758102,0,0,48.765,2601,0.0,0.0,0,0,42.95135,0.0,0,1
2127,0,33,13,0,0,1,41.7324,47.2645,0,0,51.0732,1089,0.0,0.0,0,0,44.49845,0.0,0,1
2128,0,50,17,0,0,1,42.1242,0.0,1,0,70.9309,2500,0.0,0.0,0,0,21.0621,0.0,0,1
2129,0,47,16,0,0,1,42.1242,41.1774,0,0,44.331802,2209,0.0,0.0,0,0,41.6508,0.0,0,1
2130,0,36,14,0,0,1,42.1242,42.0726,0,0,41.3763,1296,0.0,0.0,0,0,42.0984,0.0,0,1
2131,0,48,12,0,0,1,42.1242,42.9677,0,0,36.9432,2304,0.0,0.0,0,0,42.54595,0.0,0,1
2132,0,48,12,0,0,1,42.1242,42.9677,0,0,36.9432,2304,0.0,0.0,0,0,42.54595,0.0,0,1
2133,0,48,17,0,0,1,42.2947,41.1774,0,0,41.3763,2304,0.0,0.0,0,0,41.73605,0.0,0,1
2134,0,37,17,0,0,1,42.712,43.8629,0,0,31.0323,1369,0.0,0.0,0,0,43.287453,0.0,0,1
2135,0,50,17,0,0,1,42.907898,44.758102,0,0,39.8986,2500,0.0,0.0,0,0,43.833,0.0,0,1
2136,0,34,16,0,0,1,43.103897,21.3048,0,0,20.6882,1156,0.0,0.0,0,0,32.20435,0.0,0,1
2137,0,28,16,0,0,1,43.103897,32.2258,0,0,38.4209,784,0.0,0.0,0,0,37.66485,0.0,0,1
2138,0,37,12,0,0,0,43.103897,32.2258,0,0,32.51,1369,0.0,0.0,0,0,37.66485,0.0,0,1
2139,0,46,12,0,0,1,43.103897,35.8065,0,0,31.0323,2116,0.0,0.0,0,0,39.4552,0.0,0,1
2140,0,32,12,0,1,1,43.103897,37.5968,0,0,38.4209,1024,0.0,0.0,0,0,40.35035,0.0,0,1
2141,0,29,12,0,0,0,43.103897,37.5968,0,0,50.2427,841,0.0,0.0,0,0,40.35035,0.0,0,1
2142,0,40,16,0,0,1,43.103897,39.3871,0,0,45.8095,1600,0.0,0.0,0,0,41.2455,0.0,0,1
2143,0,44,15,0,0,1,43.103897,39.3871,0,0,51.2328,1936,0.0,0.0,0,0,41.2455,0.0,0,1
2144,0,38,12,0,0,1,43.103897,41.1774,0,0,36.9432,1444,0.0,0.0,0,0,42.140648,0.0,0,1
2145,0,51,12,0,0,1,43.103897,41.3565,0,0,7.38863,2601,0.0,0.0,0,0,42.230198,0.0,0,1
2146,0,33,17,0,0,1,43.103897,43.2363,0,0,40.415802,1089,0.0,0.0,0,0,43.170097,0.0,0,1
2147,0,31,16,0,0,0,43.103897,44.3642,0,0,54.6759,961,0.0,0.0,0,0,43.734047,0.0,0,1
2148,0,43,17,0,0,1,43.103897,44.758102,0,0,41.3763,1849,0.0,0.0,0,0,43.931,0.0,0,1
2149,0,45,16,0,0,1,43.103897,48.3387,0,0,59.1091,2025,0.0,0.0,0,0,45.7213,0.0,0,1
2150,0,33,17,0,0,1,43.5663,42.9677,0,0,40.7853,1089,0.0,0.0,0,0,43.267,0.0,0,1
2151,0,25,12,0,0,1,43.6916,30.4355,0,0,33.987698,625,0.0,0.0,0,0,37.06355,0.0,0,1
2152,0,51,12,0,0,1,44.0835,41.1774,0,0,48.765,2601,0.0,0.0,0,0,42.630447,0.0,0,1
2153,0,41,17,0,0,1,44.0835,43.8629,0,0,66.4977,1681,0.0,0.0,0,0,43.973198,0.0,0,1
2154,0,42,12,0,0,1,44.4754,47.2323,0,0,70.9309,1764,0.0,0.0,0,0,45.85385,0.0,0,1
2155,0,37,13,0,0,1,45.063103,35.8065,0,0,27.3379,1369,0.0,0.0,0,0,40.4348,0.0,0,1
2156,0,29,17,0,0,1,45.063103,35.8065,0,0,0.0,841,0.0,0.0,0,0,40.4348,0.0,1,0
2157,0,37,15,0,1,1,45.063103,39.3871,0,0,45.8095,1369,0.0,0.0,0,0,42.2251,0.0,0,1
2158,0,46,16,0,0,1,45.063103,46.0113,0,0,42.854103,2116,0.0,0.0,0,0,45.5372,0.0,0,1
2159,0,40,12,0,0,1,45.063103,48.3387,0,0,44.331802,1600,0.0,0.0,0,0,46.7009,0.0,0,1
2160,0,46,17,0,0,1,45.063103,57.290302,0,0,36.9432,2116,0.0,0.0,0,0,51.176704,0.0,0,1
2161,0,47,12,0,0,1,45.063103,62.6613,0,0,0.0,2209,0.0,0.0,0,0,53.8622,0.0,1,0
2162,0,34,13,0,0,1,45.8468,42.0726,0,0,41.3763,1156,0.0,0.0,0,0,43.9597,0.0,0,1
2163,0,52,17,0,0,1,46.0428,59.0806,0,0,70.9309,2704,0.0,0.0,0,0,52.5617,0.0,0,1
2164,0,52,17,0,0,1,46.0428,59.0806,0,0,70.9309,2704,0.0,0.0,0,0,52.5617,0.0,0,1
2165,0,50,12,0,0,1,47.0224,44.758102,0,0,8.866361,2500,0.0,0.0,0,0,45.89025,0.0,0,1
2166,0,49,17,0,0,1,47.0224,46.548397,0,0,42.854103,2401,0.0,0.0,0,0,46.7854,0.0,0,1
2167,0,49,17,0,0,1,47.0224,48.3387,0,0,44.331802,2401,0.0,0.0,0,0,47.68055,0.0,0,1
2168,0,49,17,0,0,1,47.0224,48.3387,0,0,44.331802,2401,0.0,0.0,0,0,47.68055,0.0,0,1
2169,0,53,12,0,0,1,47.6494,47.8947,0,0,50.2427,2809,0.0,0.0,0,0,47.77205,0.0,0,1
2170,0,33,13,0,0,1,48.9817,32.2258,0,0,0.0,1089,0.0,0.0,0,0,40.603752,0.0,1,0
2171,0,54,15,0,0,1,48.9817,35.8065,0,0,88.663605,2916,0.0,0.0,0,0,42.3941,0.0,0,1
2172,0,54,15,0,0,1,48.9817,35.8065,0,0,88.663605,2916,0.0,0.0,0,0,42.3941,0.0,0,1
2173,0,44,17,0,0,1,48.9817,42.9677,0,0,39.8986,1936,0.0,0.0,0,0,45.9747,0.0,0,1
2174,0,37,17,0,0,1,48.9817,44.758102,0,0,44.331802,1369,0.0,0.0,0,0,46.869904,0.0,0,1
2175,0,55,16,0,0,1,48.9817,46.548397,0,0,47.8783,3025,0.0,0.0,0,0,47.76505,0.0,0,1
2176,0,55,16,0,0,1,48.9817,46.548397,0,0,47.8783,3025,0.0,0.0,0,0,47.76505,0.0,0,1
2177,0,37,17,0,0,1,48.9817,46.548397,0,0,49.5038,1369,0.0,0.0,0,0,47.76505,0.0,0,1
2178,0,44,14,0,0,1,48.9817,48.3387,0,0,50.2427,1936,0.0,0.0,0,0,48.660202,0.0,0,1
2179,0,41,13,0,0,1,48.9817,48.3387,0,0,38.4209,1681,0.0,0.0,0,0,48.660202,0.0,0,1
2180,0,39,17,0,0,1,48.9817,48.3387,0,0,51.720398,1521,0.0,0.0,0,0,48.660202,0.0,0,1
2181,0,48,16,0,0,1,48.9817,50.129,0,0,48.765,2304,0.0,0.0,0,0,49.55535,0.0,0,1
2182,0,39,17,0,0,1,48.9817,50.129,0,0,44.331802,1521,0.0,0.0,0,0,49.55535,0.0,0,1
2183,0,45,12,0,0,1,48.9817,50.487103,0,0,46.548397,2025,0.0,0.0,0,0,49.7344,0.0,0,1
2184,0,26,16,0,0,1,48.9817,53.709698,0,0,45.8095,676,0.0,0.0,0,0,51.3457,0.0,0,1
2185,0,34,16,0,0,1,48.9817,62.6613,0,0,54.6759,1156,0.0,0.0,0,0,55.821503,0.0,0,1
2186,0,47,16,0,0,1,48.9817,62.741898,0,0,65.02,2209,0.0,0.0,0,0,55.8618,0.0,0,1
2187,0,55,16,0,0,1,48.9817,71.6129,0,0,35.1108,3025,0.0,0.0,0,0,60.297302,0.0,0,1
2188,0,37,16,0,0,1,49.9613,41.1774,0,0,39.8986,1369,0.0,0.0,0,0,45.56935,0.0,0,1
2189,0,43,17,0,0,1,49.9613,48.3387,0,0,51.4249,1849,0.0,0.0,0,0,49.15,0.0,0,1
2190,0,43,16,0,0,1,49.9613,50.129,0,0,52.9691,1849,0.0,0.0,0,0,50.04515,0.0,0,1
2191,0,33,17,0,0,1,50.9409,39.3871,0,0,46.105103,1089,0.0,0.0,0,0,45.164,0.0,0,1
2192,0,36,14,0,0,1,50.9409,42.9677,0,0,44.331802,1296,0.0,0.0,0,0,46.9543,0.0,0,1
2193,0,37,17,0,0,1,50.9409,44.758102,0,0,50.2427,1369,0.0,0.0,0,0,47.849503,0.0,0,1
2194,0,44,12,0,0,1,50.9409,44.758102,0,0,41.3763,1936,0.0,0.0,0,0,47.849503,0.0,0,1
2195,0,42,17,0,0,0,50.9409,50.129,0,0,48.765,1764,0.0,0.0,0,0,50.53495,0.0,0,1
2196,0,47,16,0,0,1,50.9409,53.709698,0,0,54.6759,2209,0.0,0.0,0,0,52.3253,0.0,0,1
2197,0,38,13,0,0,1,50.9409,73.403206,0,0,25.1214,1444,0.0,0.0,0,0,62.17205,0.0,0,1
2198,0,28,16,0,0,1,51.9206,48.8758,0,0,56.153603,784,0.0,0.0,0,0,50.3982,0.0,0,1
2199,0,44,17,0,0,1,51.9206,56.7532,0,0,53.1982,1936,0.0,0.0,0,0,54.3369,0.0,0,1
2200,0,32,16,0,0,1,52.9002,48.3387,0,0,0.0,1024,0.0,0.0,0,0,50.61945,0.0,1,0
2201,0,47,17,0,0,1,52.9002,49.2339,0,0,54.6759,2209,0.0,0.0,0,0,51.067047,0.0,0,1
2202,0,28,16,0,0,1,52.9002,59.0806,0,0,36.9432,784,0.0,0.0,0,0,55.990402,0.0,0,1
2203,0,45,15,0,0,1,53.8798,51.9194,0,0,45.8095,2025,0.0,0.0,0,0,52.899597,0.0,0,1
2204,0,52,16,0,0,1,53.8798,53.709698,0,0,63.8378,2704,0.0,0.0,0,0,53.794746,0.0,0,1
2205,0,32,12,0,0,1,54.8595,39.3871,0,0,40.8784,1024,0.0,0.0,0,0,47.1233,0.0,0,1
2206,0,33,17,0,0,1,54.8595,46.548397,0,0,76.8418,1089,0.0,0.0,0,0,50.70395,0.0,0,1
2207,0,41,17,0,0,1,54.8595,52.9935,0,0,50.2427,1681,0.0,0.0,0,0,53.9265,0.0,0,1
2208,0,42,16,0,0,1,54.8595,53.709698,0,0,53.6415,1764,0.0,0.0,0,0,54.2846,0.0,0,1
2209,0,48,16,0,0,1,54.8595,53.709698,0,0,73.8863,2304,0.0,0.0,0,0,54.2846,0.0,0,1
2210,0,48,16,0,0,1,54.8595,53.709698,0,0,73.8863,2304,0.0,0.0,0,0,54.2846,0.0,0,1
2211,0,46,12,0,0,1,56.8187,48.3387,0,0,73.8863,2116,0.0,0.0,0,0,52.578697,0.0,0,1
2212,0,48,14,0,0,1,56.8187,57.290302,0,0,57.6313,2304,0.0,0.0,0,0,57.0545,0.0,0,1
2213,0,47,14,0,0,1,58.778,26.854801,0,0,32.51,2209,0.0,0.0,0,0,42.8164,0.0,0,1
2214,0,36,17,0,0,1,58.778,46.548397,0,0,56.153603,1296,0.0,0.0,0,0,52.6632,0.0,0,1
2215,0,38,16,0,0,1,58.778,50.129,0,0,38.4209,1444,0.0,0.0,0,0,54.4535,0.0,0,1
2216,0,44,17,0,0,1,58.778,53.709698,0,0,53.1982,1936,0.0,0.0,0,0,56.24385,0.0,0,1
2217,0,38,16,0,0,1,58.778,53.709698,0,0,41.3763,1444,0.0,0.0,0,0,56.24385,0.0,0,1
2218,0,39,14,0,0,1,58.778,57.290302,0,0,74.625206,1521,0.0,0.0,0,0,58.03415,0.0,0,1
2219,0,41,17,0,0,1,59.3854,59.438698,0,0,82.7527,1681,0.0,0.0,0,0,59.41205,0.0,0,1
2220,0,47,16,0,0,1,60.7373,60.871,0,0,78.3195,2209,0.0,0.0,0,0,60.80415,0.0,0,1
2221,0,47,16,0,0,1,60.7373,60.871,0,0,78.3195,2209,0.0,0.0,0,0,60.80415,0.0,0,1
2222,0,46,16,0,0,1,62.6965,57.290302,0,0,63.5422,2116,0.0,0.0,0,0,59.9934,0.0,0,1
2223,0,30,13,0,0,1,62.6965,75.1935,0,0,70.9309,900,0.0,0.0,0,0,68.945,0.0,0,1
2224,0,52,17,0,0,1,63.6762,60.871,0,0,59.1091,2704,0.0,0.0,0,0,62.273598,0.0,0,1
2225,0,40,16,0,0,1,66.615105,57.290302,0,0,66.4977,1600,0.0,0.0,0,0,61.952705,0.0,0,1
2226,0,51,12,0,0,0,67.5947,62.6613,0,0,71.6697,2601,0.0,0.0,0,0,65.128006,0.0,0,1
2227,0,47,17,0,0,1,68.574295,38.671,0,0,0.0,2209,0.0,0.0,0,0,53.62265,0.0,1,0
2228,0,53,16,0,0,1,68.574295,39.3871,0,0,67.2366,2809,0.0,0.0,0,0,53.980698,0.0,0,1
2229,0,48,16,0,0,1,68.574295,59.0806,0,0,62.0645,2304,0.0,0.0,0,0,63.827446,0.0,0,1
2230,0,28,15,0,0,1,68.574295,62.6613,0,0,66.4977,784,0.0,0.0,0,0,65.6178,0.0,0,1
2231,0,42,17,0,0,1,68.574295,64.4516,0,0,62.0645,1764,0.0,0.0,0,0,66.51295,0.0,0,1
2232,0,47,16,0,0,1,68.574295,71.6129,0,0,73.8863,2209,0.0,0.0,0,0,70.0936,0.0,0,1
2233,0,50,14,0,0,1,70.5336,29.5403,0,0,51.720398,2500,0.0,0.0,0,0,50.03695,0.0,0,1
2234,0,49,12,0,0,1,72.4929,71.4339,0,0,0.0,2401,0.0,0.0,0,0,71.963394,0.0,1,0
2235,0,48,15,0,0,1,73.4725,71.6129,0,0,85.7081,2304,0.0,0.0,0,0,72.5427,0.0,0,1
2236,0,51,17,0,0,1,74.4521,0.0,1,0,0.0,2601,0.0,0.0,0,0,37.22605,0.0,1,0
2237,0,32,17,0,0,1,76.4114,64.4516,0,0,99.007706,1024,0.0,0.0,0,0,70.4315,0.0,0,1
2238,0,47,16,0,0,1,78.370705,78.7742,0,0,97.677704,2209,0.0,0.0,0,0,78.57245,0.0,0,1
2239,0,37,17,0,0,1,82.2892,85.0403,0,0,110.829,1369,0.0,0.0,0,0,83.66475,0.0,0,1
2240,0,55,17,0,0,1,88.167,98.467705,0,0,88.663605,3025,0.0,0.0,0,0,93.31735,0.0,0,1
2241,0,49,16,0,0,1,94.0448,98.467705,0,0,73.8863,2401,0.0,0.0,0,0,96.256256,0.0,0,1
2242,0,50,16,0,0,1,97.963295,34.0161,0,0,33.987698,2500,0.0,0.0,0,0,65.9897,0.0,0,1
2243,0,28,16,0,0,1,97.963295,89.5161,0,0,70.9309,784,0.0,0.0,0,0,93.7397,0.0,0,1
2244,0,42,16,0,0,1,103.841,93.096794,0,0,100.485,1764,0.0,0.0,0,0,98.4689,0.0,0,1
2245,0,45,12,0,0,1,137.149,156.653,0,0,88.663605,2025,0.0,0.0,0,0,146.901,0.0,0,1
2246,0,53,6,0,0,1,0.0,0.0,1,1,0.0,2809,0.0,0.0,0,0,0.0,0.0,1,0
2247,0,53,7,0,1,0,0.0,0.0,1,1,0.0,2809,0.0,0.0,0,0,0.0,0.0,1,0
2248,0,47,8,0,0,0,0.0,0.0,1,1,0.0,2209,0.0,0.0,0,0,0.0,0.0,1,0
2249,0,55,8,0,0,1,0.0,0.0,1,1,0.0,3025,0.0,0.0,0,0,0.0,0.0,1,0
2250,0,41,8,0,0,1,0.0,0.0,1,1,0.0,1681,0.0,0.0,0,0,0.0,0.0,1,0
2251,0,45,8,0,0,1,0.0,0.0,1,1,0.0,2025,0.0,0.0,0,0,0.0,0.0,1,0
2252,0,46,9,0,1,1,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
2253,0,48,9,0,0,1,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
2254,0,46,9,0,1,1,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
2255,0,54,9,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
2256,0,40,10,0,1,1,0.0,0.0,1,1,0.0,1600,0.0,0.0,0,0,0.0,0.0,1,0
2257,0,41,11,0,0,1,0.0,0.0,1,1,14.4817,1681,0.0,0.0,0,0,0.0,0.0,0,1
2258,0,52,8,0,0,1,0.0,0.0,1,1,0.0,2704,0.0,0.0,0,0,0.0,0.0,1,0
2259,0,45,9,0,0,1,0.0,0.0,1,1,0.0,2025,0.0,0.0,0,0,0.0,0.0,1,0
2260,0,40,8,0,0,1,0.0,0.0,1,1,0.0,1600,0.0,0.0,0,0,0.0,0.0,1,0
2261,0,37,10,0,0,1,0.0,0.0,1,1,0.0,1369,0.0,0.0,0,0,0.0,0.0,1,0
2262,0,48,11,0,0,1,0.0,0.0,1,1,11.8218,2304,0.0,0.0,0,0,0.0,0.0,0,1
2263,0,36,9,0,0,1,0.0,0.0,1,1,0.0,1296,0.0,0.0,0,0,0.0,0.0,1,0
2264,0,40,7,0,0,1,0.0,0.0,1,1,8.866361,1600,0.0,0.0,0,0,0.0,0.0,0,1
2265,0,40,7,0,0,1,0.0,0.0,1,1,8.866361,1600,0.0,0.0,0,0,0.0,0.0,0,1
2266,0,38,11,0,0,1,0.0,0.0,1,1,0.0,1444,0.0,0.0,0,0,0.0,0.0,1,0
2267,0,53,7,0,0,1,0.0,0.0,1,1,0.0,2809,0.0,0.0,0,0,0.0,0.0,1,0
2268,0,52,7,0,0,1,0.0,0.0,1,1,0.0,2704,0.0,0.0,0,0,0.0,0.0,1,0
2269,0,46,6,0,0,1,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
2270,0,40,8,0,0,1,0.0,0.0,1,1,0.0,1600,0.0,0.0,0,0,0.0,0.0,1,0
2271,0,53,8,0,0,1,0.0,0.0,1,1,0.0,2809,0.0,0.0,0,0,0.0,0.0,1,0
2272,0,50,11,0,0,1,0.0,0.0,1,1,10.3441,2500,0.0,0.0,0,0,0.0,0.0,0,1
2273,0,33,11,0,0,1,0.0,0.0,1,1,0.0,1089,0.0,0.0,0,0,0.0,0.0,1,0
2274,0,33,11,0,0,1,0.0,0.0,1,1,0.0,1089,0.0,0.0,0,0,0.0,0.0,1,0
2275,0,52,8,0,0,1,0.0,0.0,1,1,0.0,2704,0.0,0.0,0,0,0.0,0.0,1,0
2276,0,50,8,0,0,1,0.0,0.0,1,1,0.0,2500,0.0,0.0,0,0,0.0,0.0,1,0
2277,0,41,8,0,0,1,0.0,0.0,1,1,7.09309,1681,0.0,0.0,0,0,0.0,0.0,0,1
2278,0,53,9,0,0,1,0.0,0.0,1,1,0.0,2809,0.0,0.0,0,0,0.0,0.0,1,0
2279,0,48,11,0,0,0,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
2280,0,31,9,0,0,1,0.0,0.0,1,1,0.0,961,0.0,0.0,0,0,0.0,0.0,1,0
