,nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
3196,8211,1984,0,0,0,0,0,10,0,1,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,1,1.4211817,0,0,0,1,0,0,0,100
3197,8211,1985,0,0,0,0,0,11,0,1,0,2370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,1,1.3841252,0,0,0,0,1,0,0,121
3198,8211,1986,0,0,0,0,0,12,0,1,0,2145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,1,1.3096575,0,0,0,0,0,1,0,144
3199,8211,1987,0,0,0,0,0,13,0,1,0,2290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.97166437,0,0,0,0,0,0,1,169
3200,8224,1980,0,1,0,0,0,5,0,0,0,3120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.950793,0,0,0,0,0,0,0,25
3201,8224,1981,0,1,0,0,0,6,0,0,0,3120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.9154131,1,0,0,0,0,0,0,36
3202,8224,1982,0,1,0,0,0,7,0,0,0,2650,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9389346,0,1,0,0,0,0,0,49
3203,8224,1983,0,1,0,0,0,8,0,0,0,2200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.1548285,0,0,1,0,0,0,0,64
3204,8224,1984,0,1,0,1,0,9,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.1794428,0,0,0,1,0,0,0,81
3205,8224,1985,0,1,0,1,0,10,0,0,0,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.3972205,0,0,0,0,1,0,0,100
3206,8224,1986,0,1,0,0,0,11,0,0,0,3028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8121926,0,0,0,0,0,1,0,121
3207,8224,1987,0,1,0,0,0,12,0,0,0,2806,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.0725124,0,0,0,0,0,0,1,144
3208,8272,1980,0,0,0,0,0,3,0,1,0,2426,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.8247519,0,0,0,0,0,0,0,9
3209,8272,1981,0,0,0,0,0,4,0,1,0,2340,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,1.971228,1,0,0,0,0,0,0,16
3210,8272,1982,0,0,0,0,0,5,0,1,0,2115,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2.3330622,0,1,0,0,0,0,0,25
3211,8272,1983,0,0,0,0,0,6,0,1,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2.2486582,0,0,1,0,0,0,0,36
3212,8272,1984,0,0,0,0,0,7,0,1,0,2315,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2.1351204,0,0,0,1,0,0,0,49
3213,8272,1985,0,0,0,0,0,8,0,1,0,2340,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,2.3687248,0,0,0,0,1,0,0,64
3214,8272,1986,0,0,0,0,0,9,0,1,0,2340,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2.3486574,0,0,0,0,0,1,0,81
3215,8272,1987,0,0,0,0,0,10,0,1,0,1955,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2.34427,0,0,0,0,0,0,1,100
3216,8300,1980,0,0,1,0,0,0,0,1,0,2028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.4428582,0,0,0,0,0,0,0,0
3217,8300,1981,0,0,0,0,0,1,0,1,0,2705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.4208119,1,0,0,0,0,0,0,1
3218,8300,1982,0,0,0,0,0,2,0,1,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.6905034,0,1,0,0,0,0,0,4
3219,8300,1983,0,0,0,0,0,3,0,1,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,1.6474485,0,0,1,0,0,0,0,9
3220,8300,1984,0,0,0,0,0,4,0,1,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,1.95448,0,0,0,1,0,0,0,16
3221,8300,1985,0,0,0,0,0,5,0,1,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.8713223,0,0,0,0,1,0,0,25
3222,8300,1986,0,0,0,0,0,6,0,1,0,1960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,2.0059884,0,0,0,0,0,1,0,36
3223,8300,1987,0,0,0,0,0,7,0,1,0,1732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,1.6737962,0,0,0,0,0,0,1,49
3224,8304,1980,1,0,0,0,0,2,0,1,0,2240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.7793567,0,0,0,0,0,0,0,4
3225,8304,1981,0,0,0,0,0,3,0,1,0,2340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.6992942,1,0,0,0,0,0,0,9
3226,8304,1982,1,0,0,0,0,4,0,1,0,2340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.6372589,0,1,0,0,0,0,0,16
3227,8304,1983,1,0,0,0,0,5,0,1,0,2340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.6682516,0,0,1,0,0,0,0,25
3228,8304,1984,1,0,0,0,0,6,0,1,0,2340,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.6825464,0,0,0,1,0,0,0,36
3229,8304,1985,0,0,0,0,0,7,0,1,0,2340,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.5968854,0,0,0,0,1,0,0,49
3230,8304,1986,1,0,0,0,0,8,0,1,0,2340,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,1.6821784,0,0,0,0,0,1,0,64
3231,8304,1987,0,0,0,0,0,9,0,1,0,2340,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8342676,0,0,0,0,0,0,1,81
3232,8364,1980,0,0,1,0,0,3,0,1,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1.4151664,0,0,0,0,0,0,0,9
3233,8364,1981,0,0,1,0,0,4,0,1,0,2295,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.557002,1,0,0,0,0,0,0,16
3234,8364,1982,0,0,0,0,0,5,0,1,0,1170,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,2.0576127,0,1,0,0,0,0,0,25
3235,8364,1983,0,0,0,1,0,6,0,1,0,1700,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.3517855,0,0,1,0,0,0,0,36
3236,8364,1984,0,0,0,0,0,7,0,1,0,1920,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,1,1.3878956,0,0,0,1,0,0,0,49
3237,8364,1985,0,0,0,0,0,8,0,1,0,2310,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,1.4259223,0,0,0,0,1,0,0,64
3238,8364,1986,0,0,0,0,0,9,0,1,0,2135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,1.5206668,0,0,0,0,0,1,0,81
3239,8364,1987,0,0,0,0,0,10,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,1.5246067,0,0,0,0,0,0,1,100
3240,8370,1980,0,0,0,0,0,3,0,0,0,2110,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.9643078,0,0,0,0,0,0,0,9
3241,8370,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,1,2.0301704,1,0,0,0,0,0,0,16
3242,8370,1982,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,1,2.0734956,0,1,0,0,0,0,0,25
3243,8370,1983,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0438638,0,0,1,0,0,0,0,36
3244,8370,1984,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,1,2.0880115,0,0,0,1,0,0,0,49
3245,8370,1985,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.1336865,0,0,0,0,1,0,0,64
3246,8370,1986,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,2.113619,0,0,0,0,0,1,0,81
3247,8370,1987,0,0,0,1,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.9520507,0,0,0,0,0,0,1,100
3248,8381,1980,0,0,0,0,0,2,0,1,0,1868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,1.0278664,0,0,0,0,0,0,0,4
3249,8381,1981,0,0,0,0,0,3,0,1,0,2392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,1,1,0.9841682,1,0,0,0,0,0,0,9
3250,8381,1982,0,0,0,0,0,4,0,1,0,2278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1.4564725,0,1,0,0,0,0,0,16
3251,8381,1983,0,0,0,0,0,5,0,1,1,2885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1.3337146,0,0,1,0,0,0,0,25
3252,8381,1984,0,0,0,0,0,6,0,1,0,3050,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.4175557,0,0,0,1,0,0,0,36
3253,8381,1985,0,0,0,0,0,7,0,1,0,2990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1.557207,0,0,0,0,1,0,0,49
3254,8381,1986,0,0,0,0,0,8,0,1,0,2305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.6431814,0,0,0,0,0,1,0,64
3255,8381,1987,0,0,0,0,0,9,0,1,0,1630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1.9507161,0,0,0,0,0,0,1,81
3256,8388,1980,1,0,0,0,0,8,0,1,0,3016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1.3912468,0,0,0,0,0,0,0,64
3257,8388,1981,1,0,0,0,0,9,0,1,0,3016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1.494304,1,0,0,0,0,0,0,81
3258,8388,1982,1,0,0,0,0,10,0,1,0,3016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1.4407444,0,1,0,0,0,0,0,100
3259,8388,1983,1,0,0,0,0,11,0,1,0,3016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1.4002529,0,0,1,0,0,0,0,121
3260,8388,1984,1,0,0,0,0,12,0,1,0,3016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1.4745886,0,0,0,1,0,0,0,144
3261,8388,1985,1,0,0,0,0,13,0,1,0,2881,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1.4062907,0,0,0,0,1,0,0,169
3262,8388,1986,1,0,0,0,0,14,0,1,0,2974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1.4632555,0,0,0,0,0,1,0,196
3263,8388,1987,0,0,1,0,0,15,0,1,0,2842,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1.5678073,0,0,0,0,0,0,1,225
3264,8406,1980,1,0,0,0,0,6,0,1,0,2185,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,1.2933911,0,0,0,0,0,0,0,36
3265,8406,1981,0,0,0,0,0,7,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,1.609438,1,0,0,0,0,0,0,49
3266,8406,1982,0,0,0,0,0,8,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,1.4673598,0,1,0,0,0,0,0,64
3267,8406,1983,0,0,0,0,0,9,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,1.5477775,0,0,1,0,0,0,0,81
3268,8406,1984,0,0,0,0,0,10,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,1.6113188,0,0,0,1,0,0,0,100
3269,8406,1985,0,0,0,0,0,11,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,1.5769513,0,0,0,0,1,0,0,121
3270,8406,1986,0,0,0,0,0,12,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,1.706229,0,0,0,0,0,1,0,144
3271,8406,1987,0,0,0,0,0,13,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,1.7069283,0,0,0,0,0,0,1,169
3272,8415,1980,1,1,0,0,0,2,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1.1724095,0,0,0,0,0,0,0,4
3273,8415,1981,0,1,0,0,0,3,0,0,0,2088,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,1,0.42694414,1,0,0,0,0,0,0,9
3274,8415,1982,0,1,1,0,0,4,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1.510015,0,1,0,0,0,0,0,16
3275,8415,1983,0,1,0,1,0,5,0,0,0,1565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,1,-0.06954938,0,0,1,0,0,0,0,25
3276,8415,1984,0,1,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,1,1.8277284,0,0,0,1,0,0,0,36
3277,8415,1985,0,1,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,1,1.7933607,0,0,0,0,1,0,0,49
3278,8415,1986,0,1,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,1,1.9910166,0,0,0,0,0,1,0,64
3279,8415,1987,0,1,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,1,1.9520507,0,0,0,0,0,0,1,81
3280,8496,1980,0,1,0,0,0,2,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.3518157,0,0,0,0,0,0,0,4
3281,8496,1981,0,1,0,0,0,3,0,0,0,1040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.1962508,1,0,0,0,0,0,0,9
3282,8496,1982,0,1,0,0,0,4,0,0,0,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0.6411621,0,1,0,0,0,0,0,16
3283,8496,1983,0,1,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.1161444,0,0,1,0,0,0,0,25
3284,8496,1984,0,1,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0.9893992,0,0,0,1,0,0,0,36
3285,8496,1985,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.1373531,0,0,0,0,1,0,0,49
3286,8496,1986,0,1,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.052747,0,0,0,0,0,1,0,64
3287,8496,1987,0,1,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.2144518,0,0,0,0,0,0,1,81
3288,8501,1980,0,1,0,0,0,5,0,0,0,2028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0.96249175,0,0,0,0,0,0,0,25
3289,8501,1981,0,1,0,0,0,6,0,0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,1,1.0341296,1,0,0,0,0,0,0,36
3290,8501,1982,0,1,0,0,0,7,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,1,0.8542553,0,1,0,0,0,0,0,49
3291,8501,1983,0,1,0,0,0,8,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,1,1.0916864,0,0,1,0,0,0,0,64
3292,8501,1984,0,1,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,0.8558678,0,0,0,1,0,0,0,81
3293,8501,1985,0,1,0,0,0,10,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,0.8215002,0,0,0,0,1,0,0,100
3294,8501,1986,0,1,0,0,0,11,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,1,0.934964,0,0,0,0,0,1,0,121
3295,8501,1987,0,1,0,0,0,12,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.0137811,0,0,0,0,0,0,1,144
3296,8518,1980,0,0,0,0,0,5,0,0,0,2600,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.8561277,0,0,0,0,0,0,0,25
3297,8518,1981,0,0,0,0,0,6,0,0,0,2150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.1806118,1,0,0,0,0,0,0,36
3298,8518,1982,0,0,0,0,0,7,0,0,0,1760,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,2.426652,0,1,0,0,0,0,0,49
3299,8518,1983,0,0,0,0,0,8,0,0,0,840,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,2.3727937,0,0,1,0,0,0,0,64
3300,8518,1984,0,0,0,0,0,9,0,0,0,1920,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,2.7035725,0,0,0,1,0,0,0,81
3301,8518,1985,0,0,0,0,0,10,0,0,0,1640,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,2.9219,0,0,0,0,1,0,0,100
3302,8518,1986,0,0,0,1,0,11,0,0,0,2280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.1649122,0,0,0,0,0,1,0,121
3303,8518,1987,0,0,0,0,0,12,0,0,0,2896,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8867912,0,0,0,0,0,0,1,144
3304,8520,1980,0,0,0,0,0,2,0,0,0,3050,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15,0,0,0,0.55440027,0,0,0,0,0,0,0,4
3305,8520,1981,0,0,1,0,0,3,0,0,0,3276,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,1,1.1159619,1,0,0,0,0,0,0,9
3306,8520,1982,1,0,0,0,0,4,0,0,0,2825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,1.31537,0,1,0,0,0,0,0,16
3307,8520,1983,1,0,0,0,0,5,0,0,0,3106,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,1.2599038,0,0,1,0,0,0,0,25
3308,8520,1984,1,0,0,0,0,6,0,0,0,1530,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,1.2964994,0,0,0,1,0,0,0,36
3309,8520,1985,0,0,1,0,0,7,0,0,0,4290,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,-1.1551816,0,0,0,0,1,0,0,49
3310,8520,1986,1,0,0,0,0,8,0,0,0,4565,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,1.2883476,0,0,0,0,0,1,0,64
3311,8520,1987,1,0,0,0,0,9,0,0,0,4225,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0,0,0,1.3660016,0,0,0,0,0,0,1,81
3312,8524,1980,0,0,0,0,0,1,0,0,0,1825,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,1,0,1.1982589,0,0,0,0,0,0,0,1
3313,8524,1981,1,0,0,0,0,2,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11,0,0,0,1.5293952,1,0,0,0,0,0,0,4
3314,8524,1982,1,0,0,0,0,3,0,0,0,1960,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11,0,0,1,1.5267832,0,1,0,0,0,0,0,9
3315,8524,1983,0,0,0,1,0,4,0,0,0,1960,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,1,1.4971515,0,0,1,0,0,0,0,16
3316,8524,1984,0,0,0,0,0,5,0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,11,0,0,1,1.5141277,0,0,0,1,0,0,0,25
3317,8524,1985,1,0,0,0,0,6,0,0,0,1920,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,1,1.7282214,0,0,0,0,1,0,0,36
3318,8524,1986,1,0,0,0,0,7,0,0,0,2000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,1,-0.6997917,0,0,0,0,0,1,0,49
3319,8524,1987,1,0,0,0,0,8,0,0,0,2360,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11,0,0,1,1.5806345,0,0,0,0,0,0,1,64
3320,8548,1980,0,0,0,0,0,3,0,0,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,1,0,1.1947421,0,0,0,0,0,0,0,9
3321,8548,1981,0,0,0,0,0,4,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,1,0,1.1833535,1,0,0,0,0,0,0,16
3322,8548,1982,0,0,0,0,0,5,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,1.1376977,0,1,0,0,0,0,0,25
3323,8548,1983,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,1.3670373,0,0,1,0,0,0,0,36
3324,8548,1984,0,0,0,0,0,7,0,0,0,2310,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,1.344394,0,0,0,1,0,0,0,49
3325,8548,1985,0,0,0,0,0,8,0,0,0,1270,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,1.532264,0,0,0,0,1,0,0,64
3326,8548,1986,0,0,0,0,0,9,0,0,0,2210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,1.1927931,0,0,0,0,0,1,0,81
3327,8548,1987,0,0,0,0,0,10,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,1.0678483,0,0,0,0,0,0,1,100
3328,8556,1980,0,0,0,0,0,2,0,0,0,2236,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,0,1.6380432,0,0,0,0,0,0,0,4
3329,8556,1981,0,0,0,0,0,3,0,0,0,2152,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,0,1.7830476,1,0,0,0,0,0,0,9
3330,8556,1982,0,0,0,0,0,4,0,0,0,2191,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,1.6385132,0,1,0,0,0,0,0,16
3331,8556,1983,0,0,0,0,0,5,0,0,0,2236,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,1.7708725,0,0,1,0,0,0,0,25
3332,8556,1984,0,0,0,0,0,6,0,0,0,2236,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.9731312,0,0,0,1,0,0,0,36
3333,8556,1985,0,0,0,0,0,7,0,0,0,2236,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,2.0221453,0,0,0,0,1,0,0,49
3334,8556,1986,0,0,0,0,0,8,0,0,0,2128,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.9237503,0,0,0,0,0,1,0,64
3335,8556,1987,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,2.0354323,0,0,0,0,0,0,1,81
3336,8564,1980,0,0,0,0,0,1,0,0,0,3940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11,0,1,0,0.80918676,0,0,0,0,0,0,0,1
