,salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
254,2100000.0,42866000.0,0,7,517,1433,181,361,57,9,51,168,252.0,76,264,27,988,0,0,0,0,1,0,0,0,0,,,,23642,73.85714,7.285714,204.71428,0.0,41.10258,24.0,3.857143,25.857143,,,,,,,,,14.557447
255,1487500.0,42866000.0,0,4,394,1278,177,344,73,2,47,182,269.0,195,221,1,994,1,0,0,0,0,0,0,0,0,,,,23642,98.5,11.75,319.5,0.0,43.97496,45.5,0.25,44.25,,,,,,,,,14.212607
256,800000.0,42866000.0,0,10,1203,3818,452,875,122,29,52,314,229.0,390,591,109,977,0,0,1,0,0,0,0,0,0,,,,23642,120.3,5.2,381.8,0.0,31.718178,31.4,10.9,45.2,,,,,,,,,13.592367
257,500000.0,42866000.0,0,10,761,2394,278,592,119,12,63,309,247.0,196,365,19,952,0,0,0,1,0,0,0,0,1,,,,23642,76.1,6.3,239.4,0.0,38.596493,30.9,1.9,27.8,,,,,,,,,13.122363
258,500000.0,42866000.0,0,17,1916,6685,744,1668,242,78,24,524,250.0,335,651,192,961,0,0,1,0,0,0,1,1,0,,,,23642,112.70588,1.4117647,393.2353,5.882353,31.98205,30.82353,11.294118,43.764706,,,,,,,,,13.122363
259,290000.0,42866000.0,0,3,252,812,89,212,29,4,11,72,261.0,33,55,12,978,0,1,0,0,0,0,0,1,0,,,,23642,84.0,3.6666667,270.66666,0.0,34.729065,24.0,4.0,29.666666,,,,,,,,,12.577636
260,182500.0,42866000.0,0,2,83,207,23,55,9,0,5,27,266.0,22,50,0,956,0,0,0,0,0,1,0,0,0,,,,23642,41.5,2.5,103.5,0.0,38.16425,13.5,0.0,11.5,,,,,,,,,12.114506
261,115000.0,42866000.0,0,2,26,34,3,6,1,2,0,3,176.0,0,10,0,980,0,0,1,0,0,0,0,0,0,,,,23642,13.0,0.0,17.0,0.0,32.35294,1.5,0.0,1.5,,,,,,,,,11.652687
262,112500.0,42866000.0,0,2,11,20,1,5,0,0,1,2,250.0,2,6,0,1000,0,0,0,0,0,1,0,0,0,,,,23642,5.5,0.5,10.0,0.0,40.0,1.0,0.0,0.5,,,,,,,,,11.630709
263,109000.0,42866000.0,0,1,7,8,2,5,0,0,1,3,625.0,0,1,0,1000,1,0,0,0,0,0,0,1,0,,,,23642,7.0,1.0,8.0,0.0,100.0,3.0,0.0,2.0,,,,,,,,,11.599103
264,4333333.0,27705332.0,0,9,921,3094,421,800,145,24,114,434,259.0,195,493,80,956,0,0,0,1,0,0,2,0,0,9388957.0,1229809.0,4779118.0,14731,102.333336,12.666667,343.77777,22.222221,43.14803,48.22222,8.888889,46.77778,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,15.281848
265,3000000.0,27705332.0,0,12,1643,6031,745,1523,287,28,231,872,252.99998,412,1060,82,965,0,0,0,1,0,0,2,0,0,9388957.0,1229809.0,4779118.0,14731,136.91667,19.25,502.58334,16.666666,42.430775,72.666664,6.8333335,62.083332,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,14.914123
266,2475000.0,27705332.0,0,6,753,2740,426,818,96,41,13,242,299.0,200,329,195,982,0,0,0,0,1,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,125.5,2.1666667,456.66666,0.0,37.773724,40.333332,32.5,71.0,60.97563,7.9868703,31.037498,0.0,31.037498,0.0,0.0,7.9868703,14.721751
267,1750000.0,27705332.0,0,12,1590,5698,79,1538,275,28,197,818,270.0,707,1087,117,971,0,0,0,0,1,0,2,0,1,9388957.0,1229809.0,4779118.0,14731,132.5,16.416666,474.83334,16.666666,43.173042,68.166664,9.75,6.5833335,60.97563,7.9868703,31.037498,7.9868703,0.0,0.0,31.037498,0.0,14.375126
268,600000.0,27705332.0,0,8,482,1069,125,249,36,3,13,91,233.0,97,167,16,975,0,0,0,1,0,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,60.25,1.625,133.625,0.0,30.869972,11.375,2.0,15.625,60.97563,7.9868703,31.037498,0.0,31.037498,0.0,0.0,7.9868703,13.304685
269,600000.0,27705332.0,0,8,758,1798,250,442,67,17,10,147,246.0,191,309,83,988,0,0,0,0,1,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,94.75,1.25,224.75,0.0,31.868744,18.375,10.375,31.25,60.97563,7.9868703,31.037498,0.0,31.037498,0.0,0.0,7.9868703,13.304685
270,525000.0,27705332.0,0,5,248,690,63,164,38,1,14,72,238.0,50,101,0,987,0,0,0,0,0,1,0,0,0,9388957.0,1229809.0,4779118.0,14731,49.6,2.8,138.0,0.0,35.652172,14.4,0.0,12.6,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,13.171153
271,450000.0,27705332.0,0,4,370,1192,176,308,52,7,12,85,258.0,105,215,46,982,0,0,0,0,1,0,0,0,1,9388957.0,1229809.0,4779118.0,14731,92.5,3.0,298.0,0.0,34.395973,21.25,11.5,44.0,60.97563,7.9868703,31.037498,7.9868703,0.0,0.0,31.037498,0.0,13.017003
272,265000.0,27705332.0,0,4,195,632,91,148,22,1,3,45,234.0,26,64,10,964,0,0,1,0,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,48.75,0.75,158.0,0.0,28.63924,11.25,2.5,22.75,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,12.487485
273,220000.0,27705332.0,0,1,139,441,59,114,16,2,10,46,259.0,51,71,43,978,0,0,0,0,1,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,139.0,10.0,441.0,0.0,37.18821,46.0,43.0,59.0,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,12.301383
274,160000.0,27705332.0,0,4,119,306,30,62,13,0,3,25,203.0,24,97,1,987,0,0,0,0,0,1,0,0,0,9388957.0,1229809.0,4779118.0,14731,29.75,0.75,76.5,0.0,27.450981,6.25,0.25,7.5,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,11.982929
275,115000.0,27705332.0,0,1,23,79,8,14,1,0,2,6,177.0,11,23,1,953,0,0,0,0,1,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,23.0,2.0,79.0,0.0,26.58228,6.0,1.0,8.0,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,11.652687
276,112500.0,27705332.0,0,1,47,151,14,39,5,0,1,12,258.0,8,26,9,964,0,1,0,0,0,0,0,0,1,9388957.0,1229809.0,4779118.0,14731,47.0,1.0,151.0,0.0,31.125828,12.0,9.0,14.0,60.97563,7.9868703,31.037498,7.9868703,0.0,0.0,31.037498,0.0,11.630709
277,110000.0,27705332.0,0,1,7,14,1,2,1,0,0,2,143.0,5,5,0,1000,1,0,0,0,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,7.0,0.0,14.0,0.0,21.428572,2.0,0.0,1.0,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,11.608235
278,109000.0,27705332.0,0,3,63,159,10,27,5,1,2,8,170.0,20,29,1,963,0,0,0,1,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,21.0,0.6666667,53.0,0.0,25.157232,2.6666667,0.33333334,3.3333333,60.97563,7.9868703,31.037498,0.0,0.0,60.97563,0.0,0.0,11.599103
279,3650000.0,35228170.0,0,11,1485,5713,778,1613,291,32,252,938,282.0,318,722,66,964,0,0,0,0,1,0,3,1,0,5772110.0,1547725.0,893422.0,18840,135.0,22.90909,519.36365,27.272728,47.68073,85.27273,6.0,70.72727,70.27797,18.844229,10.877804,0.0,10.877804,0.0,0.0,18.844229,15.110238
280,3500000.0,35228170.0,0,14,1704,6465,1138,1923,315,96,108,656,297.0,939,679,730,987,0,0,0,0,1,0,7,0,1,5772110.0,1547725.0,893422.0,18840,121.71429,7.714286,461.7857,50.0,42.598606,46.857143,52.142857,81.28571,70.27797,18.844229,10.877804,18.844229,0.0,0.0,10.877804,0.0,15.068274
281,2266667.0,35228170.0,0,6,583,2059,258,563,61,38,4,176,273.0,120,177,131,984,0,0,0,0,1,0,0,0,1,5772110.0,1547725.0,893422.0,18840,97.166664,0.6666667,343.16666,0.0,34.579895,29.333334,21.833334,43.0,70.27797,18.844229,10.877804,18.844229,0.0,0.0,10.877804,0.0,14.6338215
282,2000000.0,35228170.0,0,8,1095,3841,432,1021,143,42,10,338,266.0,124,308,136,975,0,0,1,0,0,0,3,1,0,5772110.0,1547725.0,893422.0,18840,136.875,1.25,480.125,37.5,33.272587,42.25,17.0,54.0,70.27797,18.844229,10.877804,0.0,10.877804,0.0,0.0,18.844229,14.508657
283,1975000.0,35228170.0,0,12,1705,6797,891,1915,273,46,53,541,282.0,548,576,437,978,0,1,0,0,0,0,5,0,0,5772110.0,1547725.0,893422.0,18840,142.08333,4.4166665,566.4167,41.666668,35.883476,45.083332,36.416668,74.25,70.27797,18.844229,10.877804,0.0,0.0,70.27797,0.0,0.0,14.4960785
284,1750000.0,35228170.0,0,8,816,2421,317,597,117,14,110,366,247.0,309,582,5,988,0,0,0,0,1,0,0,0,0,5772110.0,1547725.0,893422.0,18840,102.0,13.75,302.625,0.0,44.279224,45.75,0.625,39.625,70.27797,18.844229,10.877804,0.0,0.0,70.27797,0.0,0.0,14.375126
285,1700000.0,35228170.0,0,4,480,1736,230,470,83,3,44,254,271.0,236,197,5,956,0,0,0,1,0,0,1,0,0,5772110.0,1547725.0,893422.0,18840,120.0,11.0,434.0,25.0,39.804146,63.5,1.25,57.5,70.27797,18.844229,10.877804,0.0,0.0,70.27797,0.0,0.0,14.346139
286,1016667.0,35228170.0,0,7,459,1171,145,265,55,3,36,145,226.0,94,346,20,990,0,0,0,0,0,1,0,0,0,5772110.0,1547725.0,893422.0,18840,65.57143,5.142857,167.28572,0.0,37.06234,20.714285,2.857143,20.714285,70.27797,18.844229,10.877804,0.0,0.0,70.27797,0.0,0.0,13.83204
287,910000.0,35228170.0,0,6,534,1908,286,476,70,14,112,327,249.0,157,663,81,960,0,0,0,0,1,0,1,0,1,5772110.0,1547725.0,893422.0,18840,89.0,18.666666,318.0,16.666666,47.69392,54.5,13.5,47.666668,70.27797,18.844229,10.877804,18.844229,0.0,0.0,10.877804,0.0,13.7212
288,900000.0,35228170.0,0,3,378,1323,251,426,88,7,63,255,322.0,304,254,7,992,1,0,0,0,0,0,0,0,1,5772110.0,1547725.0,893422.0,18840,126.0,21.0,441.0,0.0,54.19501,85.0,2.3333333,83.666664,70.27797,18.844229,10.877804,18.844229,0.0,0.0,10.877804,0.0,13.71015
289,632500.0,35228170.0,0,3,254,630,68,160,40,6,10,75,254.00002,76,98,1,975,0,0,1,0,0,0,0,0,0,5772110.0,1547725.0,893422.0,18840,84.666664,3.3333333,210.0,0.0,38.412697,25.0,0.33333334,22.666666,70.27797,18.844229,10.877804,0.0,0.0,70.27797,0.0,0.0,13.357435
290,500000.0,35228170.0,0,6,722,2794,440,785,160,27,93,387,281.0,251,450,93,986,0,0,0,1,0,0,1,0,1,5772110.0,1547725.0,893422.0,18840,120.333336,15.5,465.66666,16.666666,45.74087,64.5,15.5,73.333336,70.27797,18.844229,10.877804,18.844229,0.0,0.0,10.877804,0.0,13.122363
291,285000.0,35228170.0,0,5,308,710,104,175,20,6,0,43,246.0,77,69,45,962,0,1,0,0,0,0,0,0,1,5772110.0,1547725.0,893422.0,18840,61.6,0.0,142.0,0.0,29.15493,8.6,9.0,20.8,70.27797,18.844229,10.877804,18.844229,0.0,0.0,10.877804,0.0,12.560245
292,4400000.0,39776560.0,0,7,995,3780,521,1079,206,13,123,584,285.0,378,381,39,994,1,0,0,0,0,0,0,0,0,1320564.0,200508.0,45227.0,18407,142.14285,17.571428,540.0,0.0,44.444443,83.42857,5.571429,74.42857,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,15.297115
293,3666667.0,39776560.0,0,10,1341,4892,660,1307,251,29,196,744,267.0,465,617,89,986,0,0,0,0,1,0,0,0,0,1320564.0,200508.0,45227.0,18407,134.1,19.6,489.2,0.0,45.053146,74.4,8.9,66.0,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,15.114794
294,3666667.0,39776560.0,0,10,1140,3386,452,844,183,35,69,335,249.0,188,676,79,971,0,0,1,0,0,0,0,0,0,1320564.0,200508.0,45227.0,18407,114.0,6.9,338.6,0.0,38.511517,33.5,7.9,45.2,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,15.114794
295,3100000.0,39776560.0,0,20,2562,9789,1514,3005,634,134,298,1520,307.0,1057,840,194,970,1,0,0,0,0,0,13,0,0,1320564.0,200508.0,45227.0,18407,128.1,14.9,489.45,65.0,49.044846,76.0,9.7,75.7,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,14.946913
296,2400000.0,39776560.0,0,6,779,2816,292,717,111,23,8,249,255.0,180,288,50,987,0,1,0,0,0,0,0,1,0,1320564.0,200508.0,45227.0,18407,129.83333,1.3333334,469.33334,0.0,31.889204,41.5,8.333333,48.666668,84.311104,12.801387,2.8875074,0.0,2.8875074,0.0,0.0,12.801387,14.690979
297,1525000.0,39776560.0,0,5,439,1566,190,449,81,10,33,210,287.0,118,308,61,983,0,0,0,0,1,0,1,1,0,1320564.0,200508.0,45227.0,18407,87.8,6.6,313.2,20.0,41.44317,42.0,12.2,38.0,84.311104,12.801387,2.8875074,0.0,2.8875074,0.0,0.0,12.801387,14.237505
298,1175000.0,39776560.0,0,6,484,1456,160,365,92,9,42,195,250.99998,102,276,3,993,0,0,0,0,0,1,0,0,0,1320564.0,200508.0,45227.0,18407,80.666664,7.0,242.66667,0.0,41.277473,32.5,0.5,26.666666,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,13.976779
299,1090000.0,39776560.0,0,2,55,58,4,11,4,0,0,6,190.0,5,16,0,875,0,0,0,0,1,0,0,0,0,1320564.0,200508.0,45227.0,18407,27.5,0.0,29.0,0.0,25.862068,3.0,0.0,2.0,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,13.901689
300,460000.0,39776560.0,0,6,290,475,58,124,15,5,11,60,261.0,24,79,2,1000,0,0,0,0,1,0,0,0,1,1320564.0,200508.0,45227.0,18407,48.333332,1.8333334,79.166664,0.0,38.31579,10.0,0.33333334,9.666667,84.311104,12.801387,2.8875074,12.801387,0.0,0.0,2.8875074,0.0,13.038981
301,400000.0,39776560.0,0,10,960,2424,271,596,78,23,8,179,246.0,137,397,79,962,0,0,1,0,0,0,0,0,1,1320564.0,200508.0,45227.0,18407,96.0,0.8,242.4,0.0,30.69307,17.9,7.9,27.1,84.311104,12.801387,2.8875074,12.801387,0.0,0.0,2.8875074,0.0,12.8992195
302,378500.0,39776560.0,0,3,347,1330,170,331,59,17,17,139,249.0,75,216,42,994,0,0,0,0,1,0,0,0,1,1320564.0,200508.0,45227.0,18407,115.666664,5.6666665,443.33334,0.0,35.714287,46.333332,14.0,56.666668,84.311104,12.801387,2.8875074,12.801387,0.0,0.0,2.8875074,0.0,12.843971
303,250000.0,39776560.0,0,13,1536,5745,637,1546,276,31,147,786,269.0,374,968,63,952,1,0,0,0,0,0,2,0,1,1320564.0,200508.0,45227.0,18407,118.15385,11.307693,441.92307,15.384615,40.469975,60.46154,4.8461537,49.0,84.311104,12.801387,2.8875074,12.801387,0.0,0.0,2.8875074,0.0,12.429216
304,225000.0,39776560.0,0,3,172,457,40,109,18,0,3,50,239.0,37,71,2,988,0,0,0,0,0,1,0,0,0,1320564.0,200508.0,45227.0,18407,57.333332,1.0,152.33333,0.0,29.7593,16.666666,0.6666667,13.333333,84.311104,12.801387,2.8875074,0.0,0.0,84.311104,0.0,0.0,12.323855
305,115000.0,39776560.0,0,2,22,38,6,10,2,0,3,4,263.0,4,12,0,926,0,0,0,0,1,0,0,0,1,1320564.0,200508.0,45227.0,18407,11.0,1.5,19.0,0.0,55.263157,2.0,0.0,3.0,84.311104,12.801387,2.8875074,12.801387,0.0,0.0,2.8875074,0.0,11.652687
306,5200000.0,27396932.0,0,9,1382,5645,820,1812,304,51,142,785,321.0,319,736,117,989,0,0,0,0,1,0,7,0,1,2270360.0,89710.0,37448.0,19592,153.55556,15.777778,627.2222,77.77778,46.83791,87.22222,13.0,91.111115,94.696266,3.7417862,1.5619487,3.7417862,0.0,0.0,1.5619487,0.0,15.4641695
307,3100000.0,27396932.0,0,12,1543,5526,809,1580,290,17,258,950,286.0,730,713,33,994,1,0,0,0,0,0,1,0,0,2270360.0,89710.0,37448.0,19592,128.58333,21.5,460.5,8.333333,48.46182,79.166664,2.75,67.416664,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,14.946913
308,3050000.0,27396932.0,0,5,585,1712,271,514,82,21,46,230,300.0,159,322,61,984,0,0,0,0,1,0,0,0,1,2270360.0,89710.0,37448.0,19592,117.0,9.2,342.4,0.0,45.327103,46.0,12.2,54.2,94.696266,3.7417862,1.5619487,3.7417862,0.0,0.0,1.5619487,0.0,14.930653
309,2700000.0,27396932.0,0,19,2707,10047,1551,2866,493,83,432,1710,285.0,1126,1503,218,982,0,0,0,0,1,0,12,0,1,2270360.0,89710.0,37448.0,19592,142.47368,22.736841,528.7895,63.157894,47.984474,90.0,11.473684,81.63158,94.696266,3.7417862,1.5619487,3.7417862,0.0,0.0,1.5619487,0.0,14.808763
310,2400000.0,27396932.0,0,13,788,2363,264,697,145,6,47,323,295.0,95,140,7,985,0,0,0,0,0,1,0,0,0,2270360.0,89710.0,37448.0,19592,60.615383,3.6153846,181.76923,0.0,42.10749,24.846153,0.53846157,20.307692,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,14.690979
311,600000.0,27396932.0,0,6,702,2177,258,580,124,11,31,247,266.0,247,262,23,992,1,0,0,0,0,0,0,0,0,2270360.0,89710.0,37448.0,19592,117.0,5.1666665,362.83334,0.0,37.62058,41.166668,3.8333333,43.0,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,13.304685
312,500000.0,27396932.0,0,2,306,1165,182,337,43,12,3,106,289.0,147,100,59,983,0,1,0,0,0,0,1,0,0,2270360.0,89710.0,37448.0,19592,153.0,1.5,582.5,50.0,35.450645,53.0,29.5,91.0,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,13.122363
313,400000.0,27396932.0,0,9,1044,3290,380,774,165,14,121,434,235.0,302,687,12,953,0,0,0,1,0,0,0,0,0,2270360.0,89710.0,37448.0,19592,116.0,13.444445,365.55554,0.0,40.425533,48.22222,1.3333334,42.22222,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,12.8992195
314,275000.0,27396932.0,0,3,252,633,89,165,26,4,8,59,261.0,66,98,11,962,0,0,1,0,0,0,0,0,0,2270360.0,89710.0,37448.0,19592,84.0,2.6666667,211.0,0.0,35.22907,19.666666,3.6666667,29.666666,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,12.524527
315,253600.0,27396932.0,0,3,200,641,72,175,27,5,19,102,273.0,28,137,10,986,0,0,0,0,1,0,0,1,0,2270360.0,89710.0,37448.0,19592,66.666664,6.3333335,213.66667,0.0,41.96568,34.0,3.3333333,24.0,94.696266,3.7417862,1.5619487,0.0,1.5619487,0.0,0.0,3.7417862,12.443514
316,250000.0,27396932.0,0,11,1184,3000,387,756,152,26,92,406,252.0,341,492,33,985,0,0,0,0,1,0,0,0,0,2270360.0,89710.0,37448.0,19592,107.63636,8.363636,272.72726,0.0,41.2,36.909092,3.0,35.18182,94.696266,3.7417862,1.5619487,0.0,0.0,94.696266,0.0,0.0,12.429216
317,172000.0,27396932.0,0,4,87,178,21,51,14,1,4,22,287.0,19,24,0,994,0,0,0,0,0,1,0,0,1,2270360.0,89710.0,37448.0,19592,21.75,1.0,44.5,0.0,44.382023,5.5,0.0,5.25,94.696266,3.7417862,1.5619487,3.7417862,0.0,0.0,1.5619487,0.0,12.05525
318,4200000.0,35714830.0,0,7,1060,4144,588,1160,230,44,156,673,280.0,298,597,88,973,0,0,0,0,1,0,1,1,0,4434064.0,537753.0,970403.0,24870,151.42857,22.285715,592.0,14.285714,46.95946,96.14286,12.571428,84.0,74.61965,9.049699,16.330647,0.0,16.330647,0.0,0.0,9.049699,15.250595
319,4000000.0,35714830.0,0,7,916,3123,504,772,128,5,220,608,247.0,527,697,6,940,1,0,0,0,0,0,6,0,0,4434064.0,537753.0,970403.0,24870,130.85715,31.428572,446.14285,85.71429,50.272175,86.85714,0.85714287,72.0,74.61965,9.049699,16.330647,0.0,0.0,74.61965,0.0,0.0,15.201805
320,3250000.0,35714830.0,0,14,1859,6879,1472,2000,329,54,199,725,291.0,1286,925,1042,980,0,0,0,0,1,0,10,0,1,4434064.0,537753.0,970403.0,24870,132.78572,14.214286,491.35715,71.42857,44.105247,51.785713,74.42857,105.14286,74.61965,9.049699,16.330647,9.049699,0.0,0.0,16.330647,0.0,14.994165
321,2800000.0,35714830.0,0,7,733,2484,278,675,114,9,61,330,272.0,182,373,9,984,0,0,0,0,0,1,2,0,0,4434064.0,537753.0,970403.0,24870,104.71429,8.714286,354.85715,28.571428,39.855072,47.142857,1.2857143,39.714287,74.61965,9.049699,16.330647,0.0,0.0,74.61965,0.0,0.0,14.84513
322,2600000.0,35714830.0,0,12,1375,4550,646,1191,253,16,172,624,262.0,417,964,48,984,0,0,0,0,1,0,1,0,1,4434064.0,537753.0,970403.0,24870,114.583336,14.333333,379.16666,8.333333,43.78022,52.0,4.0,53.833332,74.61965,9.049699,16.330647,9.049699,0.0,0.0,16.330647,0.0,14.771022
323,627500.0,35714830.0,0,5,367,798,133,185,40,2,7,69,232.0,133,154,41,985,0,1,0,0,0,0,0,0,0,4434064.0,537753.0,970403.0,24870,73.4,1.4,159.6,0.0,31.328321,13.8,8.2,26.6,74.61965,9.049699,16.330647,0.0,0.0,74.61965,0.0,0.0,13.349499
324,625000.0,35714830.0,0,7,728,2417,341,657,101,21,17,222,272.0,294,266,65,975,0,0,0,1,0,0,0,0,1,4434064.0,537753.0,970403.0,24870,104.0,2.4285715,345.2857,0.0,35.20894,31.714285,9.285714,48.714287,74.61965,9.049699,16.330647,9.049699,0.0,0.0,16.330647,0.0,13.345507
325,600000.0,35714830.0,0,7,889,3289,482,955,163,25,38,336,290.0,426,370,63,957,0,0,0,1,0,0,1,0,0,4434064.0,537753.0,970403.0,24870,127.0,5.428571,469.85715,14.285714,38.978413,48.0,9.0,68.85714,74.61965,9.049699,16.330647,0.0,0.0,74.61965,0.0,0.0,13.304685
326,400000.0,35714830.0,0,3,269,753,83,208,24,5,3,69,276.0,55,100,15,977,0,0,1,0,0,0,0,0,0,4434064.0,537753.0,970403.0,24870,89.666664,1.0,251.0,0.0,33.333332,23.0,5.0,27.666666,74.61965,9.049699,16.330647,0.0,0.0,74.61965,0.0,0.0,12.8992195
327,120000.0,35714830.0,0,1,24,53,8,14,3,0,3,9,264.0,5,15,0,850,0,0,0,0,1,0,0,0,0,4434064.0,537753.0,970403.0,24870,24.0,3.0,53.0,0.0,49.056602,9.0,0.0,8.0,74.61965,9.049699,16.330647,0.0,0.0,74.61965,0.0,0.0,11.695247
328,4000000.0,31580834.0,0,4,578,2165,311,652,132,12,87,344,301.0,222,313,60,984,0,0,0,0,1,0,3,0,1,221710.0,133266.0,75555.0,17922,144.5,21.75,541.25,75.0,49.376442,86.0,15.0,77.75,51.496872,30.953869,17.54926,30.953869,0.0,0.0,17.54926,0.0,15.201805
329,3016667.0,31580834.0,0,6,521,1805,295,561,122,8,45,204,311.0,235,233,17,947,0,0,0,1,0,0,1,1,0,221710.0,133266.0,75555.0,17922,86.833336,7.5,300.83334,16.666666,46.204987,34.0,2.8333333,49.166668,51.496872,30.953869,17.54926,0.0,17.54926,0.0,0.0,30.953869,14.919663
330,2772500.0,31580834.0,0,6,490,1599,212,393,72,9,81,261,246.0,189,467,4,984,0,0,0,0,1,0,0,0,0,221710.0,133266.0,75555.0,17922,81.666664,13.5,266.5,0.0,45.403378,43.5,0.6666667,35.333332,51.496872,30.953869,17.54926,0.0,0.0,51.496872,0.0,0.0,14.83526
331,2187500.0,31580834.0,0,11,1495,5227,624,1367,247,21,162,709,262.0,615,542,24,994,1,0,0,0,0,0,0,0,0,221710.0,133266.0,75555.0,17922,135.90909,14.727273,475.18182,0.0,40.97953,64.454544,2.1818182,56.727272,51.496872,30.953869,17.54926,0.0,0.0,51.496872,0.0,0.0,14.598269
332,1866667.0,31580834.0,0,9,711,2079,231,479,85,10,59,255,230.0,177,300,3,991,0,0,0,0,0,1,0,0,0,221710.0,133266.0,75555.0,17922,79.0,6.5555553,231.0,0.0,36.604137,28.333334,0.33333334,25.666666,51.496872,30.953869,17.54926,0.0,0.0,51.496872,0.0,0.0,14.439665
333,1112500.0,31580834.0,0,4,502,1551,155,388,46,13,4,100,250.0,123,137,27,980,0,0,1,0,0,0,0,1,0,221710.0,133266.0,75555.0,17922,125.5,1.0,387.75,0.0,30.43198,25.0,6.75,38.75,51.496872,30.953869,17.54926,0.0,17.54926,0.0,0.0,30.953869,13.92212
334,900000.0,31580834.0,0,9,776,1938,271,509,79,9,39,189,263.0,102,312,114,990,0,0,0,0,1,0,0,1,0,221710.0,133266.0,75555.0,17922,86.22222,4.3333335,215.33333,0.0,37.306503,21.0,12.666667,30.11111,51.496872,30.953869,17.54926,0.0,17.54926,0.0,0.0,30.953869,13.71015
335,850000.0,31580834.0,0,8,732,1803,277,464,50,25,13,140,257.0,142,168,143,983,0,0,0,0,1,0,0,0,1,221710.0,133266.0,75555.0,17922,91.5,1.625,225.375,0.0,33.44426,17.5,17.875,34.625,51.496872,30.953869,17.54926,30.953869,0.0,0.0,17.54926,0.0,13.652991
336,475000.0,31580834.0,0,6,434,971,84,272,58,5,15,135,280.0,40,74,0,983,0,0,0,0,0,1,0,0,0,221710.0,133266.0,75555.0,17922,72.333336,2.5,161.83333,0.0,39.649845,22.5,0.0,14.0,51.496872,30.953869,17.54926,0.0,0.0,51.496872,0.0,0.0,13.07107
337,287500.0,31580834.0,0,3,196,640,68,156,25,2,20,80,244.0,62,110,2,995,1,0,0,0,0,0,0,1,0,221710.0,133266.0,75555.0,17922,65.333336,6.6666665,213.33333,0.0,38.28125,26.666666,0.6666667,22.666666,51.496872,30.953869,17.54926,0.0,17.54926,0.0,0.0,30.953869,12.568978
338,200000.0,31580834.0,0,4,291,614,51,141,26,5,10,71,230.0,40,132,1,983,0,1,0,0,0,0,0,0,0,221710.0,133266.0,75555.0,17922,72.75,2.5,153.5,0.0,33.713356,17.75,0.25,12.75,51.496872,30.953869,17.54926,0.0,0.0,51.496872,0.0,0.0,12.206073
339,150000.0,31580834.0,0,13,1092,3216,480,889,138,19,10,240,276.0,370,472,117,976,0,1,0,0,0,0,0,0,0,221710.0,133266.0,75555.0,17922,84.0,0.7692308,247.38461,0.0,34.048508,18.461538,9.0,36.923077,51.496872,30.953869,17.54926,0.0,0.0,51.496872,0.0,0.0,11.91839
340,4800000.0,35586456.0,0,8,972,3655,614,974,171,8,235,734,266.0,433,998,128,974,0,0,0,0,1,0,5,1,0,2924673.0,554616.0,518917.0,15020,121.5,29.375,456.875,62.5,51.053352,91.75,16.0,76.75,73.149635,13.871621,12.978746,0.0,12.978746,0.0,0.0,13.871621,15.384127
