,date,sp500,divyld,i3,ip,pcsp,rsp500,pcip,ci3,ci3_1,ci3_2,pcip_1,pcip_2,pcip_3,pcsp_1,pcsp_2,pcsp_3
458,1985.03,179.42,4.37,8.57,94.1,-9.686024,-5.316024,3.8378944,0.34999943,0.46000004,-0.39999962,9.022615,3.879251,-6.430868,64.82143,52.018517,-12.918808
459,1985.04,180.62,4.37,8.0,94.5,8.025841,12.395841,5.100976,-0.5699997,0.34999943,0.46000004,3.8378944,9.022615,3.879251,-9.686024,64.82143,52.018517
460,1985.05,184.9,4.31,7.56,94.7,28.43538,32.74538,2.5396438,-0.44000006,-0.5699997,0.34999943,5.100976,3.8378944,9.022615,8.025841,-9.686024,64.82143
461,1985.06,188.89,4.21,7.01,94.4,25.895115,30.105114,-3.8014205,-0.5499997,-0.44000006,-0.5699997,2.5396438,5.100976,3.8378944,28.43538,8.025841,-9.686024
462,1985.07,192.54,4.14,7.05,94.1,23.18806,27.32806,-3.8135982,0.03999996,-0.5499997,-0.44000006,-3.8014205,2.5396438,5.100976,25.895115,28.43538,8.025841
463,1985.08,188.31,4.23,7.18,94.5,-26.363327,-22.133327,5.100976,0.12999964,0.03999996,-0.5499997,-3.8135982,-3.8014205,2.5396438,23.18806,25.895115,28.43538
464,1985.09,184.06,4.32,7.08,95.0,-27.083,-22.763,6.3492064,-0.099999905,0.12999964,0.03999996,5.100976,-3.8135982,-3.8014205,-26.363327,23.18806,25.895115
465,1985.1,186.18,4.28,7.17,94.2,13.821548,18.10155,-10.105302,0.09000015,-0.099999905,0.12999964,6.3492064,5.100976,-3.8135982,-27.083,-26.363327,23.18806
466,1985.11,197.45,4.06,7.2,94.6,72.63941,76.69941,5.095561,0.029999733,0.09000015,-0.099999905,-10.105302,6.3492064,5.100976,13.821548,-27.083,-26.363327
467,1985.12,207.26,3.88,7.07,95.6,59.62014,63.50014,12.684989,-0.12999964,0.029999733,0.09000015,5.095561,-10.105302,6.3492064,72.63941,13.821548,-27.083
468,1986.01,208.19,3.9,7.04,96.1,5.3845873,9.284588,6.2761507,-0.03000021,-0.12999964,0.029999733,12.684989,5.095561,-10.105302,59.62014,72.63941,13.821548
469,1986.02,219.37,3.72,7.03,95.5,64.44109,68.161095,-7.4921765,-0.009999752,-0.03000021,-0.12999964,6.2761507,12.684989,5.095561,5.3845873,59.62014,72.63941
470,1986.03,232.33,3.5,6.59,94.6,70.89397,74.39397,-11.30892,-0.44000006,-0.009999752,-0.03000021,-7.4921765,6.2761507,12.684989,64.44109,5.3845873,59.62014
471,1986.04,237.98,3.43,6.06,94.8,29.182598,32.6126,2.537056,-0.5300002,-0.44000006,-0.009999752,-11.30892,-7.4921765,6.2761507,70.89397,64.44109,5.3845873
472,1986.05,238.46,3.42,6.12,94.7,2.4204268,5.840427,-1.2659,0.059999943,-0.5300002,-0.44000006,2.537056,-11.30892,-7.4921765,29.182598,70.89397,64.44109
473,1986.06,245.3,3.36,6.21,94.3,34.420845,37.780846,-5.0685606,0.09000015,0.059999943,-0.5300002,-1.2659,2.537056,-11.30892,2.4204268,29.182598,70.89397
474,1986.07,240.18,3.43,5.84,94.8,-25.046932,-21.616932,6.362672,-0.3699999,0.09000015,0.059999943,-5.0685606,-1.2659,2.537056,34.420845,2.4204268,29.182598
475,1986.08,245.0,3.36,5.57,94.9,24.081978,27.441978,1.2658035,-0.26999998,-0.3699999,0.09000015,6.362672,-5.0685606,-1.2659,-25.046932,34.420845,2.4204268
476,1986.09,238.27,3.43,5.19,95.0,-32.963245,-29.533245,1.2644696,-0.3800001,-0.26999998,-0.3699999,1.2658035,6.362672,-5.0685606,24.081978,-25.046932,34.420845
477,1986.1,237.36,3.49,5.18,95.6,-4.5830545,-1.0930545,7.578928,-0.010000229,-0.3800001,-0.26999998,1.2644696,1.2658035,6.362672,-32.963245,24.081978,-25.046932
478,1986.11,245.09,3.4,5.35,96.3,39.079857,42.47986,8.786669,0.17000008,-0.010000229,-0.3800001,7.578928,1.2644696,1.2658035,-4.5830545,-32.963245,24.081978
479,1986.12,248.61,3.38,5.49,96.8,17.234507,20.614506,6.230529,0.13999987,0.17000008,-0.010000229,8.786669,7.578928,1.2644696,39.079857,-4.5830545,-32.963245
480,1987.01,264.51,3.17,5.45,96.5,76.74676,79.916756,-3.7190459,-0.03999996,0.13999987,0.17000008,6.230529,8.786669,7.578928,17.234507,39.079857,-4.5830545
481,1987.02,280.93,3.02,5.59,97.9,74.49238,77.512375,17.409346,0.14000034,-0.03999996,0.13999987,-3.7190459,6.230529,8.786669,76.74676,17.234507,39.079857
482,1987.03,292.47,2.93,5.56,98.2,49.293457,52.223457,3.6771655,-0.03000021,0.14000034,-0.03999996,17.409346,-3.7190459,6.230529,74.49238,76.74676,17.234507
483,1987.04,289.32,2.99,5.76,98.8,-12.924377,-9.934378,7.3320503,0.20000029,-0.03000021,0.14000034,3.6771655,17.409346,-3.7190459,49.293457,74.49238,76.74676
484,1987.05,289.12,3.02,5.75,99.4,-0.829582,2.190418,7.2874303,-0.010000229,0.20000029,-0.03000021,7.3320503,3.6771655,17.409346,-12.924377,49.293457,74.49238
485,1987.06,301.38,2.92,5.69,100.3,50.885483,53.80548,10.86521,-0.059999943,-0.010000229,0.20000029,7.2874303,7.3320503,3.6771655,-0.829582,-12.924377,49.293457
486,1987.07,310.09,2.83,5.78,100.6,34.680435,37.510437,3.5891771,0.09000015,-0.059999943,-0.010000229,10.86521,7.2874303,7.3320503,50.885483,-0.829582,-12.924377
487,1987.08,329.36,2.69,6.0,100.9,74.57186,77.26186,3.5785654,0.21999979,0.09000015,-0.059999943,3.5891771,10.86521,7.2874303,34.680435,50.885483,-0.829582
488,1987.09,318.66,2.78,6.32,100.7,-38.984634,-36.204636,-2.378647,0.32000017,0.21999979,0.09000015,3.5785654,3.5891771,10.86521,74.57186,34.680435,50.885483
489,1987.1,280.16,3.25,6.4,102.1,-144.98212,-141.73212,16.683235,0.07999992,0.32000017,0.21999979,-2.378647,3.5785654,3.5891771,-38.984634,74.57186,34.680435
490,1987.11,245.01,3.66,5.81,102.2,-150.55685,-146.89685,1.1753004,-0.59000015,0.07999992,0.32000017,16.683235,-2.378647,3.5785654,-144.98212,-38.984634,74.57186
491,1987.12,240.96,3.71,5.8,102.8,-19.835865,-16.125866,7.0450816,-0.009999752,-0.59000015,0.07999992,1.1753004,16.683235,-2.378647,-150.55685,-144.98212,-38.984634
492,1988.01,250.48,3.66,5.9,103.2,47.4103,51.0703,4.6691895,0.099999905,-0.009999752,-0.59000015,7.0450816,1.1753004,16.683235,-19.835865,-150.55685,-144.98212
493,1988.02,258.13,3.56,5.69,103.4,36.649677,40.20968,2.3256347,-0.21000004,0.099999905,-0.009999752,4.6691895,7.0450816,1.1753004,47.4103,-19.835865,-150.55685
494,1988.03,265.74,3.48,5.69,103.4,35.377453,38.857452,0.0,0.0,-0.21000004,0.099999905,2.3256347,4.6691895,7.0450816,36.649677,47.4103,-19.835865
495,1988.04,262.61,3.57,5.92,104.3,-14.134138,-10.564138,10.444892,0.23000002,0.0,-0.21000004,0.0,2.3256347,4.6691895,35.377453,36.649677,47.4103
496,1988.05,256.12,3.8,6.27,104.0,-29.656101,-25.856102,-3.4516172,0.3499999,0.23000002,0.0,10.444892,0.0,2.3256347,-14.134138,35.377453,36.649677
497,1988.06,270.68,3.59,6.5,104.0,68.21802,71.808014,0.0,0.23000002,0.3499999,0.23000002,-3.4516172,10.444892,0.0,-29.656101,-14.134138,35.377453
498,1988.07,269.05,3.65,6.73,104.6,-7.226267,-3.5762668,6.923059,0.23000002,0.23000002,0.3499999,0.0,-3.4516172,10.444892,68.21802,-29.656101,-14.134138
499,1988.08,263.73,3.75,7.02,105.2,-23.727829,-19.977829,6.883348,0.28999996,0.23000002,0.23000002,6.923059,0.0,-3.4516172,-7.226267,68.21802,-29.656101
500,1988.09,267.97,3.69,7.23,104.7,19.292412,22.982412,-5.703422,0.21000004,0.28999996,0.23000002,6.883348,6.923059,0.0,-23.727829,-7.226267,68.21802
501,1988.1,277.4,3.61,7.34,105.0,42.228577,45.838577,3.4384308,0.11000013,0.21000004,0.28999996,-5.703422,6.883348,6.923059,19.292412,-23.727829,-7.226267
502,1988.11,271.02,3.7,7.68,105.6,-27.599155,-23.899155,6.8571253,0.33999968,0.11000013,0.21000004,3.4384308,-5.703422,6.883348,42.228577,19.292412,-23.727829
503,1988.12,276.51,3.68,8.09,106.3,24.308262,27.988262,7.9545975,0.41000032,0.33999968,0.11000013,6.8571253,3.4384308,-5.703422,-27.599155,42.228577,19.292412
504,1989.01,285.41,3.64,8.29,106.6,38.624252,42.26425,3.3865895,0.19999981,0.41000032,0.33999968,7.9545975,6.8571253,3.4384308,24.308262,-27.599155,42.228577
505,1989.02,294.01,3.59,8.48,106.2,36.158535,39.748535,-4.5028315,0.18999958,0.19999981,0.41000032,3.3865895,7.9545975,6.8571253,38.624252,24.308262,-27.599155
506,1989.03,292.71,3.68,8.83,107.1,-5.306017,-1.6260169,10.169509,0.35000038,0.18999958,0.19999981,-4.5028315,3.3865895,7.9545975,36.158535,38.624252,24.308262
507,1989.04,302.25,3.59,8.7,107.1,39.11042,42.70042,0.0,-0.13000011,0.35000038,0.18999958,10.169509,-4.5028315,3.3865895,-5.306017,36.158535,38.624252
508,1989.05,313.93,3.52,8.4,106.7,46.372177,49.892178,-4.48181,-0.3000002,-0.13000011,0.35000038,0.0,10.169509,-4.5028315,39.11042,-5.306017,36.158535
509,1989.06,323.73,3.44,8.22,106.4,37.46065,40.90065,-3.3738942,-0.17999935,-0.3000002,-0.13000011,-4.48181,0.0,10.169509,46.372177,39.11042,-5.306017
510,1989.07,331.93,3.38,7.92,105.3,30.39563,33.77563,-12.405998,-0.3000002,-0.17999935,-0.3000002,-3.3738942,-4.48181,0.0,37.46065,46.372177,39.11042
511,1989.08,346.61,3.28,7.91,105.8,53.071404,56.351402,5.6980057,-0.010000229,-0.3000002,-0.17999935,-12.405998,-3.3738942,-4.48181,30.39563,37.46065,46.372177
512,1989.09,347.33,3.29,7.72,105.4,2.4927197,5.7827196,-4.5368795,-0.19000006,-0.010000229,-0.3000002,5.6980057,-12.405998,-3.3738942,53.071404,30.39563,37.46065
513,1989.1,347.4,3.29,7.59,105.0,0.24187025,3.5318701,-4.554097,-0.12999964,-0.19000006,-0.010000229,-4.5368795,5.6980057,-12.405998,2.4927197,53.071404,30.39563
514,1989.11,345.99,3.39,7.67,105.4,-4.870479,-1.480479,4.5714464,0.07999992,-0.12999964,-0.19000006,-4.554097,-4.5368795,5.6980057,0.24187025,2.4927197,53.071404
515,1989.12,348.57,3.32,7.64,106.1,8.948295,12.268294,7.9696045,-0.03000021,0.07999992,-0.12999964,4.5714464,-4.554097,-4.5368795,-4.870479,0.24187025,2.4927197
516,1990.01,339.97,3.41,7.64,105.5,-29.606697,-26.196697,-6.7860336,0.0,-0.03000021,0.07999992,7.9696045,4.5714464,-4.554097,8.948295,-4.870479,0.24187025
517,1990.02,330.45,3.54,7.76,106.1,-33.60293,-30.062927,6.824627,0.12000036,0.0,-0.03000021,-6.7860336,7.9696045,4.5714464,-29.606697,8.948295,-4.870479
518,1990.03,338.47,3.49,7.87,106.4,29.12388,32.61388,3.3930597,0.10999966,0.12000036,0.0,6.824627,-6.7860336,7.9696045,-33.60293,-29.606697,8.948295
519,1990.04,338.18,3.51,7.78,105.7,-1.0281863,2.4818137,-7.8947883,-0.089999676,0.10999966,0.12000036,3.3930597,6.824627,-6.7860336,29.12388,-33.60293,-29.606697
520,1990.05,350.25,3.44,7.78,106.5,42.829292,46.26929,9.082343,0.0,-0.089999676,0.10999966,-7.8947883,3.3930597,6.824627,-1.0281863,29.12388,-33.60293
521,1990.06,360.39,3.36,7.74,106.7,34.74095,38.100952,2.2534866,-0.04000044,0.0,-0.089999676,9.082343,-7.8947883,3.3930597,42.829292,-1.0281863,29.12388
522,1990.07,360.03,3.37,7.66,106.5,-1.1987542,2.1712456,-2.2492628,-0.07999992,-0.04000044,0.0,2.2534866,9.082343,-7.8947883,34.74095,42.829292,-1.0281863
523,1990.08,330.75,3.65,7.44,106.8,-97.59186,-93.94186,3.3803163,-0.21999979,-0.07999992,-0.04000044,-2.2492628,2.2534866,9.082343,-1.1987542,34.74095,42.829292
524,1990.09,315.41,3.85,7.38,106.8,-55.65531,-51.805313,0.0,-0.059999943,-0.21999979,-0.07999992,3.3803163,-2.2492628,2.2534866,-97.59186,-1.1987542,34.74095
525,1990.1,307.12,4.01,7.19,106.3,-31.539932,-27.529932,-5.617977,-0.19000006,-0.059999943,-0.21999979,0.0,3.3803163,-2.2492628,-55.65531,-97.59186,-1.1987542
526,1990.11,315.29,3.91,7.07,105.0,31.922428,35.832428,-14.675482,-0.119999886,-0.19000006,-0.059999943,-5.617977,0.0,3.3803163,-31.539932,-55.65531,-97.59186
527,1990.12,328.75,3.74,6.81,104.5,51.22899,54.96899,-5.714286,-0.26000023,-0.119999886,-0.19000006,-14.675482,-5.617977,0.0,31.922428,-31.539932,-55.65531
528,1991.01,325.49,3.82,6.3,104.4,-11.899655,-8.079656,-1.1483078,-0.50999975,-0.26000023,-0.119999886,-5.714286,-14.675482,-5.617977,51.22899,31.922428,-31.539932
529,1991.02,362.26,3.35,5.95,103.2,135.56184,138.91185,-13.793156,-0.35000038,-0.50999975,-0.26000023,-1.1483078,-5.714286,-14.675482,-11.899655,51.22899,31.922428
530,1991.03,372.28,3.26,5.91,102.5,33.191593,36.45159,-8.1395,-0.03999996,-0.35000038,-0.50999975,-13.793156,-1.1483078,-5.714286,135.56184,-11.899655,51.22899
531,1991.04,379.68,3.19,5.67,102.6,23.852995,27.042995,1.1707139,-0.23999977,-0.03999996,-0.35000038,-8.1395,-13.793156,-1.1483078,33.191593,135.56184,-11.899655
532,1991.05,377.99,3.23,5.51,103.3,-5.3413477,-2.1113477,8.187188,-0.15999985,-0.23999977,-0.03999996,1.1707139,-8.1395,-13.793156,23.852995,33.191593,135.56184
533,1991.06,378.29,3.23,5.6,104.4,0.95246434,4.1824646,12.778297,0.089999676,-0.15999985,-0.23999977,8.187188,1.1707139,-8.1395,-5.3413477,23.852995,33.191593
534,1991.07,380.33,3.2,5.58,104.5,6.471156,9.671156,1.1494077,-0.01999998,0.089999676,-0.15999985,12.778297,8.187188,1.1707139,0.95246434,-5.3413477,23.852995
535,1991.08,389.4,3.1,5.39,104.6,28.617275,31.717276,1.1483078,-0.19000006,-0.01999998,0.089999676,1.1494077,12.778297,8.187188,6.471156,0.95246434,-5.3413477
536,1991.09,387.2,3.15,5.25,105.3,-6.7796044,-3.6296043,8.030645,-0.13999987,-0.19000006,-0.01999998,1.1483078,1.1494077,12.778297,28.617275,6.471156,0.95246434
537,1991.1,386.88,3.14,5.03,105.1,-0.9917582,2.148242,-2.2792544,-0.21999979,-0.13999987,-0.19000006,8.030645,1.1483078,1.1494077,-6.7796044,28.617275,6.471156
538,1991.11,385.92,3.15,4.6,105.0,-2.9776409,0.17235923,-1.1417524,-0.4300003,-0.21999979,-0.13999987,-2.2792544,8.030645,1.1483078,-0.9917582,-6.7796044,28.617275
539,1991.12,388.51,3.11,4.12,104.7,8.053471,11.16347,-3.4286063,-0.48000002,-0.4300003,-0.21999979,-1.1417524,-2.2792544,8.030645,-2.9776409,-0.9917582,-6.7796044
540,1992.01,416.08,2.9,3.84,104.5,85.15604,88.05604,-2.2922287,-0.27999997,-0.48000002,-0.4300003,-3.4286063,-1.1417524,-2.2792544,8.053471,-2.9776409,-0.9917582
541,1992.02,412.56,2.94,3.84,105.3,-10.151863,-7.211863,9.186638,0.0,-0.27999997,-0.48000002,-2.2922287,-3.4286063,-1.1417524,85.15604,8.053471,-2.9776409
542,1992.03,407.36,3.01,4.05,105.6,-15.125109,-12.1151085,3.4187512,0.21000028,0.0,-0.27999997,9.186638,-2.2922287,-3.4286063,-10.151863,85.15604,8.053471
543,1992.04,407.41,3.02,3.81,106.3,0.14734381,3.1673439,7.9545975,-0.24000025,0.21000028,0.0,3.4187512,9.186638,-2.2922287,-15.125109,-10.151863,85.15604
544,1992.05,414.81,2.99,3.66,106.7,21.796207,24.786207,4.5154533,-0.14999986,-0.24000025,0.21000028,7.9545975,3.4187512,9.186638,0.14734381,-15.125109,-10.151863
545,1992.06,408.27,3.06,3.7,106.0,-18.919529,-15.8595295,-7.872506,0.03999996,-0.14999986,-0.24000025,4.5154533,7.9545975,3.4187512,21.796207,0.14734381,-15.125109
546,1992.07,415.05,3.0,3.28,106.8,19.927986,22.927986,9.056639,-0.42000008,0.03999996,-0.14999986,-7.872506,4.5154533,7.9545975,-18.919529,21.796207,0.14734381
547,1992.08,417.93,2.97,3.14,106.6,8.326722,11.296722,-2.2472425,-0.13999987,-0.42000008,0.03999996,9.056639,-7.872506,4.5154533,19.927986,-18.919529,21.796207
548,1992.09,418.48,3.0,2.97,106.2,1.5792644,4.5792646,-4.5028315,-0.17000008,-0.13999987,-0.42000008,-2.2472425,9.056639,-7.872506,8.326722,19.927986,-18.919529
549,1992.1,412.5,3.07,2.84,107.5,-17.147804,-14.077805,14.689301,-0.13000011,-0.17000008,-0.13999987,-4.5028315,-2.2472425,9.056639,1.5792644,8.326722,19.927986
550,1992.11,422.84,2.98,3.14,108.4,30.079988,33.05999,10.046529,0.3000002,-0.13000011,-0.17000008,14.689301,-4.5028315,-2.2472425,-17.147804,1.5792644,8.326722
551,1992.12,435.64,2.9,3.25,108.9,36.32585,39.225853,5.535055,0.109999895,0.3000002,-0.13000011,10.046529,14.689301,-4.5028315,30.079988,-17.147804,1.5792644
552,1993.01,435.23,2.88,3.06,109.3,-1.1293828,1.7506173,4.40773,-0.19000006,0.109999895,0.3000002,5.535055,10.046529,14.689301,36.32585,30.079988,-17.147804
553,1993.02,441.7,2.81,2.95,109.9,17.838848,20.648848,6.5873575,-0.109999895,-0.19000006,0.109999895,4.40773,5.535055,10.046529,-1.1293828,36.32585,30.079988
554,1993.03,450.16,2.76,2.97,110.1,22.983902,25.743902,2.1837702,0.01999998,-0.109999895,-0.19000006,6.5873575,4.40773,5.535055,17.838848,-1.1293828,36.32585
555,1993.04,443.08,2.82,2.89,110.4,-18.873335,-16.053335,3.269788,-0.07999992,0.01999998,-0.109999895,2.1837702,6.5873575,4.40773,22.983902,17.838848,-1.1293828
556,1993.05,445.25,2.8,2.96,110.3,5.877079,8.677079,-1.0869399,0.06999993,-0.07999992,0.01999998,3.269788,2.1837702,6.5873575,-18.873335,22.983902,17.838848
557,1993.06,448.06,2.81,3.1,110.1,7.5732665,10.383266,-2.1759336,0.13999987,0.06999993,-0.07999992,-1.0869399,3.269788,2.1837702,5.877079,-18.873335,22.983902
