,respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
1492,1,25,1,13.142858,0.454545,2.75,25,24.0
1493,1,30,1,13.142858,0.454545,2.75,10,23.0
1494,0,0,0,39.285713,0.363636,2.75,25,31.25
1495,0,0,0,51.285713,0.545455,2.75,10,20.0
1496,1,10,1,13.142858,1.0,2.75,10,10.0
1497,1,10,1,13.142858,1.0,2.75,10,10.0
1498,1,10,1,13.142858,0.909091,2.75,15,11.0
1499,1,20,0,51.285713,0.545455,2.75,20,18.333334
1500,1,10,1,13.142858,1.0,2.75,10,10.0
1501,1,10,1,13.142858,1.0,2.75,10,10.0
1502,1,10,1,13.142858,1.0,2.75,10,10.0
1503,1,15,1,13.142858,0.818182,2.75,15,15.0
1504,1,10,1,13.142858,1.0,2.75,10,10.0
1505,1,10,1,13.142858,1.0,2.75,10,10.166667
1506,1,10,1,13.142858,1.0,2.75,10,10.0
1507,1,10,1,13.142858,0.909091,2.75,10,10.700003
1508,0,0,1,13.142858,0.454545,2.75,25,25.0
1509,0,0,0,90.0,0.272727,2.75,25,41.666668
1510,0,0,0,65.42857,0.363636,2.75,25,31.25
1511,1,10,1,13.142858,1.0,2.75,10,10.909086
1512,1,10,1,13.142858,1.0,2.75,10,10.0
1513,1,15,1,13.142858,0.909091,2.75,10,12.0
1514,1,20,1,13.142858,0.727273,2.75,10,15.0
1515,1,10,1,13.142858,0.909091,2.75,10,12.5
1516,1,15,0,26.142857,0.727273,2.75,15,13.75
1517,0,0,0,39.285713,0.363636,2.75,50,36.25
1518,1,15,0,26.142857,0.818182,2.75,15,13.25
1519,1,20,0,51.285713,0.454545,2.75,20,22.0
1520,1,10,1,13.142858,0.909091,2.75,10,12.0
1521,1,10,0,26.142857,0.818182,2.75,10,13.333333
1522,1,30,0,26.142857,0.272727,2.75,30,35.0
1523,1,10,1,13.142858,1.0,2.75,10,10.909086
1524,1,20,1,13.142858,0.727273,2.75,10,13.166667
1525,0,0,1,13.142858,0.454545,2.75,25,22.0
1526,0,0,0,103.85714,0.363636,2.75,90,33.75
1527,0,0,1,13.142858,0.818182,2.75,20,13.333333
1528,1,25,0,51.285713,0.454545,2.75,25,22.0
1529,1,25,0,26.142857,0.636364,2.75,10,15.75
1530,0,0,1,13.142858,0.454545,2.75,25,24.0
1531,1,15,1,26.142857,0.583333,3.0,10,15.75
1532,1,10,0,51.285713,0.5,2.0,10,10.0
1533,1,25,0,51.285713,0.333333,3.0,25,25.0
1534,1,30,1,13.142858,0.833333,3.0,30,30.0
1535,1,25,1,13.142858,1.0,3.0,25,25.0
1536,0,0,0,26.142857,0.666667,3.0,50,50.0
1537,1,25,1,13.142858,1.0,3.0,25,27.5
1538,1,75,1,13.142858,0.333333,3.0,75,75.0
1539,1,25,1,13.142858,0.833333,3.0,50,32.0
1540,1,10,0,26.142857,0.75,3.0,20,38.5
1541,1,35,0,39.285713,0.666667,3.0,50,37.5
1542,1,25,1,13.142858,1.0,3.0,25,25.0
1543,1,25,1,13.142858,1.0,3.0,25,25.0
1544,0,0,1,13.142858,0.75,3.0,25,42.25
1545,0,0,0,26.142857,0.833333,3.0,25,32.5
1546,1,25,1,13.142858,1.0,3.0,25,25.0
1547,1,25,1,13.142858,1.0,3.0,25,25.0
1548,1,50,1,13.142858,0.583333,3.0,25,42.833332
1549,0,0,1,13.142858,0.583333,3.0,75,50.0
1550,1,50,0,39.285713,0.583333,3.0,50,50.0
1551,1,30,1,13.142858,1.0,3.0,30,28.333334
1552,1,75,1,13.142858,0.916667,3.0,50,54.5
1553,0,0,0,26.142857,0.5,3.0,180,88.333336
1554,0,0,0,77.14286,0.5,3.0,75,87.5
1555,1,25,1,13.142858,1.0,3.0,10,25.833334
1556,1,50,1,13.142858,0.916667,3.0,50,47.25
1557,1,50,1,13.142858,0.75,3.0,25,61.11111
1558,1,50,1,13.142858,0.75,3.0,25,52.75
1559,0,0,0,51.285713,0.583333,3.0,100,78.5
1560,1,50,1,13.142858,0.916667,3.0,25,43.166668
1561,1,25,1,13.142858,0.727273,3.25,25,50.0
1562,1,50,1,13.142858,0.833333,3.0,40,44.5
1563,1,30,1,13.142858,0.833333,3.0,25,35.800003
1564,1,50,1,13.142858,0.916667,3.0,50,37.25
1565,1,100,0,51.285713,0.333333,3.0,100,100.0
1566,1,50,1,13.142858,0.583333,3.0,50,50.0
1567,1,25,1,13.142858,1.0,3.0,25,33.333332
1568,1,100,0,51.285713,0.5,3.0,100,58.333332
1569,1,10,1,13.142858,1.0,3.0,25,25.833334
1570,1,25,1,13.142858,1.0,3.0,25,25.0
1571,0,0,1,13.142858,0.833333,3.0,35,26.5
1572,0,0,1,13.142858,0.833333,3.0,25,25.0
1573,0,0,1,13.142858,0.833333,3.0,25,25.0
1574,0,0,0,51.285713,0.416667,3.0,50,50.0
1575,0,0,0,77.14286,0.25,3.0,100,100.0
1576,0,0,0,39.285713,0.833333,3.0,25,29.5
1577,1,50,0,39.285713,0.666667,3.0,25,25.0
1578,0,0,1,13.142858,0.916667,3.0,25,25.909094
1579,0,0,0,26.142857,0.583333,3.0,50,40.0
1580,1,100,1,13.142858,0.916667,3.0,80,73.166664
1581,1,25,1,13.142858,0.666667,3.0,25,28.166666
1582,1,25,1,13.142858,0.916667,3.0,25,22.909096
1583,1,25,1,13.142858,0.75,3.0,25,25.0
1584,1,25,0,51.285713,0.666667,3.0,25,28.166666
1585,1,25,0,26.142857,0.75,3.0,25,25.0
1586,0,0,0,51.285713,0.5,3.0,40,45.0
1587,1,25,1,13.142858,0.833333,3.0,25,23.5
1588,1,50,0,51.285713,0.416667,3.0,50,50.0
1589,0,0,0,39.285713,0.5,3.0,25,50.0
1590,1,20,1,13.142858,0.916667,3.0,25,26.363646
1591,1,25,1,13.142858,0.916667,3.0,25,25.0
1592,1,25,1,13.142858,0.916667,3.0,25,25.0
1593,0,0,1,13.142858,1.0,3.0,100,87.5
1594,1,25,1,13.142858,0.833333,3.0,25,27.5
1595,1,25,1,13.142858,0.846154,3.25,25,27.25
1596,1,25,0,26.142857,0.916667,3.0,25,25.0
1597,1,50,1,13.142858,0.75,3.0,50,25.0
1598,1,50,1,13.142858,0.5,3.0,35,40.0
1599,0,0,1,13.142858,0.833333,3.0,25,31.0
1600,1,25,0,26.142857,0.916667,3.0,25,25.0
1601,0,0,0,26.142857,0.916667,3.0,25,25.909094
1602,1,25,1,13.142858,1.0,3.0,25,25.0
1603,1,25,1,13.142858,0.916667,3.0,25,25.0
1604,1,25,1,13.142858,1.0,3.0,25,22.916656
1605,1,90,0,51.285713,0.25,3.0,75,75.0
1606,0,0,0,26.142857,0.833333,3.0,100,31.0
1607,1,25,1,13.142858,1.0,3.0,25,24.166666
1608,0,0,0,26.142857,0.916667,3.0,75,63.666668
1609,1,10,1,13.142858,0.818182,2.75,10,10.0
1610,1,100,1,13.142858,1.0,3.0,100,68.75
1611,1,25,0,39.285713,0.615385,3.25,25,25.0
1612,0,0,1,13.142858,0.769231,3.25,25,22.0
1613,1,25,1,13.142858,0.692308,3.25,25,25.0
1614,0,0,0,65.42857,0.307692,3.25,75,68.75
1615,0,0,0,51.285713,0.769231,3.25,25,25.0
1616,1,25,0,26.142857,0.769231,3.25,25,22.5
1617,0,0,0,39.285713,0.769231,3.25,25,25.0
1618,0,0,0,39.285713,0.307692,3.25,50,50.0
1619,0,0,0,26.142857,0.692308,3.25,15,21.11111
1620,1,25,1,13.142858,0.692308,3.25,25,25.0
1621,0,0,1,13.142858,0.615385,3.25,25,31.833334
1622,0,0,1,13.142858,0.615385,3.25,25,23.75
1623,0,0,1,13.142858,0.769231,3.25,25,22.5
1624,1,25,0,39.285713,0.538462,3.25,25,24.25
1625,0,0,1,13.142858,0.846154,3.25,25,18.666666
1626,1,15,1,13.142858,1.0,3.25,15,14.666667
1627,0,0,0,51.285713,0.615385,3.25,25,35.0
1628,1,25,0,26.142857,0.692308,3.25,25,25.0
1629,1,20,1,13.142858,1.0,3.0,15,18.75
1630,1,30,1,13.142858,1.0,3.25,30,28.833334
1631,1,25,1,13.142858,1.0,3.25,30,25.0
1632,1,25,1,13.142858,0.692308,3.25,15,17.75
1633,1,100,0,39.285713,0.461538,3.25,100,100.0
1634,1,50,1,13.142858,0.923077,3.25,50,56.25
1635,1,50,1,13.142858,0.769231,3.25,50,65.0
1636,1,25,1,13.142858,0.923077,3.25,25,42.083344
1637,0,0,0,26.142857,0.769231,3.25,50,50.0
1638,0,0,1,13.142858,0.846154,3.25,25,25.0
1639,1,50,1,13.142858,0.923077,3.25,30,29.5
1640,0,0,1,13.142858,0.461538,3.25,30,46.666668
1641,0,0,0,26.142857,0.785714,3.5,35,34.5
1642,0,0,0,26.142857,0.923077,3.25,25,27.5
1643,0,0,0,26.142857,0.923077,3.25,25,25.0
1644,1,25,1,13.142858,0.846154,3.25,25,25.0
1645,1,25,1,13.142858,0.846154,3.25,10,23.666666
1646,1,15,1,13.142858,0.846154,3.25,15,15.909096
1647,1,20,1,13.142858,0.846154,3.25,20,15.5
1648,0,0,0,39.285713,0.384615,3.25,10,15.0
1649,0,0,1,13.142858,0.692308,3.25,10,11.666667
1650,0,0,0,51.285713,0.307692,3.25,25,25.0
1651,1,25,0,65.42857,0.538462,3.25,25,15.0
1652,0,0,0,90.0,0.384615,3.25,25,25.0
1653,0,0,0,51.285713,0.384615,3.25,25,25.0
1654,0,0,0,51.285713,0.384615,3.25,25,25.0
1655,0,0,0,51.285713,0.461538,3.25,10,20.0
1656,0,0,0,51.285713,0.615385,3.25,10,13.166667
1657,1,25,1,13.142858,0.833333,3.0,25,23.0
1658,0,0,1,13.142858,0.615385,3.25,15,13.166667
1659,1,20,1,13.142858,0.615385,3.25,15,14.375006
1660,0,0,0,26.142857,0.692308,3.25,10,10.0
1661,0,0,0,39.285713,0.25,3.0,25,25.0
1662,0,0,0,120.14286,0.230769,3.25,25,25.0
1663,0,0,0,120.14286,0.230769,3.25,25,25.0
1664,0,0,0,103.85714,0.230769,3.25,25,25.0
1665,1,10,1,13.142858,0.461538,3.25,10,22.5
1666,1,25,0,51.285713,0.384615,3.25,25,22.0
1667,1,50,1,13.142858,0.461538,3.25,25,25.0
1668,1,25,0,39.285713,0.461538,3.25,25,25.0
1669,0,0,1,13.142858,0.785714,3.5,10,15.0
1670,1,250,1,13.142858,0.75,3.0,50,188.83333
1671,1,10,1,13.142858,0.769231,3.25,15,17.5
1672,1,15,1,13.142858,0.461538,3.25,15,27.5
1673,0,0,0,26.142857,0.384615,3.25,25,30.0
1674,0,0,1,13.142858,1.0,3.25,10,12.6923065
1675,0,0,0,77.14286,0.307692,3.25,50,37.5
1676,1,25,0,51.285713,0.357143,3.5,25,25.0
1677,0,0,0,39.285713,0.461538,3.25,25,25.0
1678,0,0,0,143.0,0.230769,3.25,50,50.0
1679,0,0,0,26.142857,0.461538,3.25,25,26.666666
1680,0,0,0,65.42857,0.384615,3.25,25,30.0
1681,0,0,0,77.14286,0.384615,3.25,25,25.0
1682,1,10,1,13.142858,1.0,3.25,10,10.0
1683,0,0,0,39.285713,0.384615,3.25,25,30.0
1684,1,25,1,13.142858,0.461538,3.25,25,25.0
1685,1,25,1,13.142858,0.75,3.0,25,23.833334
1686,0,0,0,90.0,0.416667,3.0,25,25.0
1687,1,20,0,39.285713,0.666667,3.0,20,16.833334
1688,0,0,0,90.0,0.25,3.0,50,50.0
1689,0,0,0,26.142857,0.75,3.0,25,15.5
1690,1,25,0,26.142857,0.5,3.0,10,22.5
1691,1,20,1,13.142858,1.0,3.0,10,10.833333
1692,1,25,0,65.42857,0.583333,3.0,20,18.5
1693,1,10,1,13.142858,0.666667,3.0,25,16.833334
1694,1,50,0,51.285713,0.416667,3.0,25,21.0
1695,1,25,0,26.142857,0.416667,3.0,25,25.0
1696,1,10,1,13.142858,1.0,3.0,10,11.666667
1697,1,25,1,13.142858,0.5,3.0,20,23.333334
1698,1,25,1,13.142858,0.333333,3.0,25,25.0
1699,0,0,0,103.85714,0.333333,3.0,50,37.5
1700,0,0,0,90.0,0.416667,3.0,25,30.0
1701,1,10,0,51.285713,0.666667,3.0,10,15.0
1702,1,25,0,51.285713,0.416667,3.0,25,25.0
1703,1,15,1,13.142858,0.916667,3.0,10,12.75
1704,0,0,1,13.142858,0.5,3.0,20,23.333334
1705,1,25,0,51.285713,0.5,3.0,25,25.0
1706,1,10,1,13.142858,1.0,3.0,15,13.75
1707,0,0,0,143.0,0.25,3.0,50,56.666668
1708,1,15,1,13.142858,0.666667,3.0,20,15.666667
1709,1,25,1,13.142858,0.416667,3.0,25,30.0
1710,0,0,0,77.14286,0.583333,3.0,25,25.0
1711,1,25,0,51.285713,0.5,3.0,25,25.0
1712,1,20,1,13.142858,0.833333,3.0,10,14.5
1713,1,25,0,65.42857,0.333333,3.0,25,25.0
1714,1,20,0,26.142857,0.666667,3.0,15,18.75
1715,1,20,0,26.142857,0.583333,3.0,20,18.5
1716,1,25,1,13.142858,0.75,3.0,15,14.0
1717,0,0,0,39.285713,0.75,3.0,20,16.11111
1718,1,25,1,13.142858,0.833333,3.0,15,14.5
1719,0,0,0,51.285713,0.333333,3.0,50,42.5
1720,1,25,0,51.285713,0.583333,3.0,25,20.75
1721,1,15,1,13.142858,0.833333,3.0,15,14.0
1722,1,30,0,51.285713,0.333333,3.0,30,30.0
1723,1,50,0,90.0,0.25,3.0,50,33.333332
1724,1,35,0,103.85714,0.272727,2.75,25,25.0
1725,1,10,1,13.142858,0.916667,3.0,10,10.0
1726,1,10,1,13.142858,1.0,3.0,10,10.0
1727,0,0,0,51.285713,0.666667,3.0,15,15.0
1728,1,15,0,26.142857,0.75,3.0,10,11.666667
1729,1,15,0,51.285713,0.583333,3.0,15,15.0
1730,1,10,1,13.142858,0.916667,3.0,10,10.0
1731,1,20,0,39.285713,0.583333,3.0,20,15.75
1732,0,0,0,51.285713,0.666667,3.0,15,16.25
1733,0,0,1,13.142858,0.583333,3.0,25,25.75
1734,1,10,1,13.142858,1.0,3.0,10,10.0
1735,0,0,0,39.285713,0.416667,3.0,25,22.0
1736,1,10,0,26.142857,0.916667,3.0,10,10.0
1737,0,0,1,13.142858,0.5,3.0,25,21.166666
1738,1,15,0,26.142857,0.666667,3.0,15,11.833333
1739,1,25,0,51.285713,0.333333,3.0,25,25.0
1740,1,25,0,51.285713,0.333333,3.0,25,25.0
1741,1,15,0,51.285713,0.5,3.0,15,20.0
1742,0,0,0,51.285713,0.5,3.0,20,22.5
1743,1,25,0,51.285713,0.333333,3.0,25,31.25
1744,0,0,1,13.142858,0.583333,3.0,15,16.5
1745,1,15,0,26.142857,0.583333,3.0,15,17.833334
1746,1,25,1,13.142858,0.666667,3.0,20,18.166666
1747,1,10,1,13.142858,0.583333,3.0,10,18.5
1748,0,0,0,103.85714,0.25,3.0,50,50.0
1749,1,30,0,65.42857,0.333333,3.0,30,28.75
1750,1,30,0,51.285713,0.333333,3.0,30,28.75
1751,1,10,0,51.285713,0.5,3.0,25,20.0
1752,0,0,0,26.142857,0.416667,3.0,25,25.0
1753,1,15,1,13.142858,0.75,3.0,15,13.833333
1754,0,0,0,26.142857,0.75,3.0,15,15.0
1755,0,0,0,51.285713,0.461538,3.25,25,23.333334
1756,1,10,1,13.142858,1.0,3.0,10,10.0
1757,0,0,1,13.142858,0.5,3.0,25,23.333334
1758,1,10,1,13.142858,1.0,3.0,10,10.0
1759,0,0,1,13.142858,0.416667,3.0,25,22.0
1760,1,30,0,51.285713,0.5,3.0,30,20.0
1761,0,0,0,39.285713,0.363636,2.75,25,31.25
1762,1,20,1,13.142858,0.916667,3.0,20,20.0
1763,1,25,1,13.142858,0.666667,3.0,25,19.666666
1764,0,0,0,39.285713,0.666667,3.0,25,25.0
1765,1,25,0,39.285713,0.666667,3.0,25,25.0
1766,1,10,1,13.142858,0.769231,3.25,25,22.5
1767,1,20,1,13.142858,0.75,3.0,25,21.11111
1768,1,15,0,26.142857,0.833333,3.0,15,20.0
1769,1,25,1,13.142858,0.75,3.0,25,20.0
1770,1,25,0,51.285713,0.416667,3.0,50,40.0
1771,1,25,0,77.14286,0.583333,3.0,25,25.0
1772,1,10,1,13.142858,0.75,3.0,25,23.333334
1773,1,25,1,13.142858,0.666667,3.0,25,25.0
1774,0,0,1,13.142858,0.916667,3.0,20,19.5
1775,1,25,1,13.142858,0.666667,3.0,25,25.0
1776,1,50,0,51.285713,0.333333,3.0,50,43.75
1777,1,25,0,26.142857,0.666667,3.0,25,25.0
1778,1,25,0,39.285713,0.75,3.0,25,22.25
1779,0,0,1,13.142858,0.583333,3.0,50,32.166668
1780,0,0,1,13.142858,0.666667,3.0,25,26.25
1781,1,25,0,26.142857,0.666667,3.0,25,26.25
1782,1,25,0,39.285713,0.333333,3.0,25,25.0
1783,1,50,0,26.142857,0.333333,3.0,50,50.0
1784,1,50,0,51.285713,0.333333,3.0,50,50.0
1785,1,15,1,13.142858,1.0,3.0,12,15.5
1786,1,30,1,13.142858,0.666667,3.0,35,28.166666
1787,0,0,1,13.142858,0.916667,3.0,15,23.166666
1788,1,25,0,26.142857,0.916667,3.0,25,18.166666
1789,1,25,1,13.142858,0.583333,3.0,25,27.833334
1790,1,25,0,26.142857,0.5,3.0,25,37.5
1791,1,25,0,26.142857,0.666667,3.0,25,23.75
1792,1,50,0,51.285713,0.333333,3.0,50,50.0
1793,0,0,0,51.285713,0.583333,3.0,50,34.25
1794,1,25,1,13.142858,0.666667,3.0,25,25.0
1795,1,50,0,51.285713,0.333333,3.0,50,50.0
1796,0,0,1,13.142858,0.833333,3.0,25,25.0
1797,0,0,1,13.142858,0.833333,3.0,25,25.0
1798,1,30,1,13.142858,0.666667,3.0,25,23.75
1799,1,25,0,26.142857,0.583333,3.0,30,27.166666
1800,1,20,1,13.142858,0.666667,3.0,10,22.5
1801,1,15,1,13.142858,0.916667,3.0,15,14.090911
1802,1,15,1,13.142858,1.0,3.0,12,13.5
1803,1,25,0,26.142857,0.583333,3.0,15,23.5
1804,1,25,0,39.285713,0.583333,3.0,25,20.75
1805,1,10,1,13.142858,0.916667,3.0,20,15.0
1806,1,25,1,13.142858,0.75,3.0,25,18.833334
1807,1,20,0,51.285713,0.583333,3.0,25,25.0
1808,0,0,1,13.142858,0.75,3.0,25,20.0
1809,1,25,1,13.142858,0.666667,3.0,25,21.25
1810,1,25,0,26.142857,0.75,3.0,20,23.833334
1811,1,30,1,13.142858,0.5,3.0,25,26.666666
1812,0,0,0,120.14286,0.25,3.0,100,66.666664
1813,0,0,0,26.142857,0.666667,3.0,20,23.75
1814,1,25,0,26.142857,0.5,3.0,25,23.333334
1815,1,10,1,13.142858,0.769231,3.25,20,17.5
1816,1,10,1,13.142858,0.916667,3.0,10,13.666667
1817,0,0,1,13.142858,0.583333,3.0,25,26.5
1818,1,25,0,39.285713,0.5,3.0,25,25.0
1819,1,25,0,51.285713,0.583333,3.0,25,24.25
1820,1,10,1,13.142858,0.916667,3.0,10,17.75
1821,1,25,1,13.142858,0.666667,3.0,25,19.375008
1822,0,0,1,13.142858,0.583333,3.0,25,25.0
1823,1,15,0,39.285713,0.5,3.0,10,24.166666
1824,1,20,1,13.142858,0.692308,3.25,20,21.5
1825,1,35,1,13.142858,0.416667,3.0,35,35.0
1826,0,0,0,51.285713,0.5,3.0,40,34.166668
1827,1,25,0,65.42857,0.416667,3.0,40,30.0
1828,0,0,1,13.142858,0.75,3.0,25,22.75
1829,1,25,0,26.142857,0.5,3.0,25,25.0
1830,0,0,0,120.14286,0.333333,3.0,50,50.0
1831,1,25,0,26.142857,0.583333,3.0,25,25.0
1832,0,0,0,65.42857,0.333333,3.0,50,50.0
1833,0,0,0,143.0,0.25,3.0,50,50.0
1834,1,25,0,77.14286,0.416667,3.0,25,30.0
1835,1,10,1,13.142858,0.833333,3.0,10,19.0
1836,0,0,0,65.42857,0.583333,3.0,25,25.0
1837,1,25,1,13.142858,0.833333,3.0,15,16.5
1838,1,20,0,39.285713,0.363636,2.75,15,22.5
1839,0,0,0,51.285713,0.272727,2.75,10,10.0
1840,0,0,0,103.85714,0.3,2.5,25,25.0
1841,0,0,1,13.142858,0.8,2.5,5,8.166667
1842,0,0,0,90.0,0.3,2.5,25,25.0
1843,0,0,0,51.285713,0.3,2.5,25,25.0
1844,0,0,0,51.285713,0.3,2.5,25,25.0
1845,1,25,0,51.285713,0.2,2.5,25,25.0
1846,1,10,0,26.142857,0.6,2.5,10,10.833333
1847,0,0,0,90.0,0.4,2.5,15,18.75
1848,0,0,0,143.0,0.181818,2.75,25,37.5
1849,0,0,0,143.0,0.3,2.5,25,25.0
1850,0,0,0,120.14286,0.3,2.5,25,25.0
1851,0,0,0,90.0,0.5,2.5,15,15.0
1852,0,0,0,65.42857,0.272727,2.75,25,25.0
1853,1,20,0,51.285713,0.4,2.5,20,13.75
1854,0,0,1,26.142857,0.7,2.5,15,10.75
1855,0,0,0,51.285713,0.3,2.5,25,25.0
1856,0,0,0,129.14285,0.272727,2.75,25,25.0
1857,1,10,1,13.142858,0.6,2.5,10,9.166667
1858,0,0,1,13.142858,0.8,2.5,10,10.0
1859,1,10,0,26.142857,0.7,2.5,10,10.0
1860,1,10,0,51.285713,0.6,2.5,10,10.0
1861,0,0,0,26.142857,0.3,2.5,25,25.0
1862,1,10,1,13.142858,0.6,2.5,10,10.0
1863,0,0,0,26.142857,0.2,2.5,40,40.0
1864,1,10,0,51.285713,0.7,2.5,10,10.0
1865,1,5,1,13.142858,0.727273,2.75,10,9.375004
1866,0,0,0,51.285713,0.5,2.5,20,12.0
1867,1,8,1,13.142858,0.8,2.5,10,8.25
1868,0,0,0,39.285713,0.545455,2.75,20,13.333333
1869,1,10,1,13.142858,0.6,2.5,10,11.333333
1870,0,0,0,26.142857,0.5,2.5,10,16.0
1871,1,10,0,39.285713,0.363636,2.75,10,17.5
1872,1,10,0,26.142857,0.7,2.5,10,10.0
1873,1,10,0,39.285713,0.7,2.5,10,10.0
1874,1,10,0,26.142857,0.7,2.5,10,10.0
1875,0,0,0,65.42857,0.4,2.5,25,18.75
1876,0,0,0,143.0,0.2,2.5,25,25.0
1877,0,0,0,39.285713,0.545455,2.75,5,11.166667
1878,0,0,0,26.142857,0.5,2.5,10,12.0
1879,0,0,1,13.142858,0.4,2.5,25,17.5
1880,1,10,0,51.285713,0.6,2.5,10,10.0
1881,0,0,0,51.285713,0.545455,2.75,20,11.666667
1882,0,0,0,26.142857,0.545455,2.75,15,11.666667
1883,1,5,0,26.142857,0.7,2.5,5,7.8333335
1884,1,25,0,51.285713,0.3,2.5,25,15.0
1885,0,0,0,26.142857,0.8,2.5,5,8.166667
1886,0,0,0,65.42857,0.2,2.5,50,40.0
1887,0,0,0,26.142857,0.7,2.5,10,10.0
1888,0,0,1,13.142858,0.3,2.5,10,23.333334
1889,1,10,0,26.142857,0.6,2.5,10,10.0
1890,0,0,1,13.142858,0.5,2.5,15,14.0
1891,0,0,0,39.285713,0.7,2.5,10,10.0
1892,1,10,1,13.142858,0.7,2.5,10,7.1666665
1893,0,0,1,13.142858,0.6,2.5,10,10.0
1894,0,0,0,51.285713,0.545455,2.75,10,11.666667
1895,1,10,0,26.142857,0.6,2.5,10,10.0
1896,0,0,0,120.14286,0.272727,2.75,25,25.0
1897,1,10,0,26.142857,0.909091,2.75,10,6.5
1898,0,0,1,13.142858,0.7,2.5,10,10.0
1899,1,10,0,26.142857,0.7,2.5,10,10.0
1900,1,10,1,13.142858,0.6,2.5,15,10.833333
1901,0,0,0,103.85714,0.3,2.5,25,25.0
1902,1,15,0,51.285713,0.4,2.5,15,15.0
1903,0,0,1,13.142858,0.3,2.5,25,25.0
1904,0,0,0,51.285713,0.2,2.5,25,25.0
1905,1,10,0,26.142857,0.6,2.5,10,10.0
1906,1,15,0,39.285713,0.454545,2.75,12,11.25
1907,0,0,1,13.142858,0.2,2.5,25,22.5
1908,0,0,0,39.285713,0.7,2.5,10,10.0
1909,1,10,0,39.285713,0.6,2.5,10,10.0
1910,0,0,1,13.142858,0.6,2.5,10,11.666667
1911,0,0,0,51.285713,0.6,2.5,10,10.0
1912,1,10,0,51.285713,0.545455,2.75,10,10.0
1913,0,0,0,39.285713,0.7,2.5,10,9.25
1914,1,10,1,13.142858,0.7,2.5,10,10.0
1915,1,10,1,13.142858,0.9,2.5,10,10.0
1916,1,10,1,13.142858,0.7,2.5,10,10.0
1917,1,10,1,13.142858,1.0,2.5,5,8.0
1918,1,25,0,51.285713,0.3,2.5,25,25.0
1919,0,0,0,26.142857,0.8,2.5,10,10.0
1920,1,25,0,26.142857,0.3,2.5,25,25.0
1921,1,10,0,39.285713,0.818182,2.75,10,10.0
1922,1,25,0,65.42857,0.3,2.5,25,25.0
1923,1,10,0,65.42857,0.6,2.5,10,15.0
1924,1,15,1,13.142858,0.909091,2.75,15,8.5
1925,1,25,1,13.142858,0.3,2.5,25,23.333334
1926,0,0,0,26.142857,0.4,2.5,25,25.0
1927,0,0,0,39.285713,0.4,2.5,25,25.0
1928,1,15,0,39.285713,0.5,2.5,15,14.0
1929,0,0,0,51.285713,0.2,2.5,50,50.0
1930,1,10,1,13.142858,0.7,2.5,10,10.833333
1931,0,0,0,26.142857,0.5,2.5,15,19.0
1932,0,0,0,77.14286,0.454545,2.75,25,19.0
1933,1,10,1,13.142858,0.727273,2.75,10,11.25
1934,0,0,1,13.142858,0.4,2.5,25,25.0
1935,0,0,0,51.285713,0.4,2.5,20,16.25
1936,1,10,1,13.142858,0.9,2.5,10,10.0
1937,0,0,1,13.142858,0.363636,2.75,25,25.0
1938,1,15,1,13.142858,0.4,2.5,15,16.25
1939,0,0,0,26.142857,0.9,2.5,10,10.0
1940,0,0,0,26.142857,0.4,2.5,20,18.75
1941,0,0,0,26.142857,0.4,2.5,20,18.75
1942,0,0,0,103.85714,0.4,2.5,25,25.0
1943,0,0,0,51.285713,0.3,2.5,50,33.333332
1944,1,25,0,103.85714,0.3,3.0,25,25.0
1945,1,25,0,26.142857,0.3,2.5,25,25.0
1946,0,0,1,13.142858,0.9,2.5,10,10.0
1947,1,25,1,13.142858,0.272727,2.75,25,25.0
1948,0,0,0,26.142857,0.3,2.5,25,25.0
1949,1,10,1,13.142858,0.8,2.5,10,10.0
1950,1,25,0,90.0,0.272727,2.75,25,25.0
1951,0,0,1,13.142858,0.4,2.5,25,25.0
1952,0,0,0,26.142857,0.5,2.5,20,16.0
1953,0,0,0,103.85714,0.454545,2.75,10,19.0
1954,1,10,1,13.142858,0.7,2.5,10,10.0
1955,0,0,0,90.0,0.545455,2.75,5,14.166667
1956,0,0,1,13.142858,0.4,2.5,25,21.25
1957,0,0,0,120.14286,0.4,2.5,25,21.25
1958,1,10,0,26.142857,0.8,2.5,10,9.375004
1959,1,10,1,13.142858,0.6,2.5,10,10.0
1960,0,0,1,13.142858,0.8,2.5,10,10.666667
1961,1,15,0,26.142857,0.3,2.5,25,23.333334
1962,0,0,1,13.142858,0.8,2.5,10,9.375004
1963,1,10,0,39.285713,0.7,2.5,10,6.5
1964,1,10,0,51.285713,0.7,2.5,15,10.75
1965,1,10,0,26.142857,0.7,2.5,10,9.5
1966,0,0,0,39.285713,0.8,2.5,10,10.0
1967,0,0,0,51.285713,0.545455,2.75,5,13.333333
1968,0,0,1,13.142858,0.8,2.5,10,10.0
1969,0,0,0,77.14286,0.545455,2.75,10,13.333333
1970,0,0,0,90.0,0.363636,2.75,25,20.0
1971,1,15,1,13.142858,0.4,2.5,15,14.25
1972,0,0,0,39.285713,0.7,2.5,10,12.166667
1973,1,15,0,26.142857,0.8,2.5,10,10.0
1974,0,0,0,51.285713,0.545455,2.75,15,15.0
1975,1,25,0,51.285713,0.3,2.5,15,21.666666
1976,0,0,0,51.285713,0.5,2.5,15,14.0
