,occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
1711,1,145,1,1120,0,61,1,1.0,0.0,0.0,0,0,0,4538.0,0.0,1454.0,181.4,0.0,174.6,2.0,1,8.0,2,1,0,33.0,42.0,0,360.0,182.0,2,0,0,0,0,0,1,199.5,2.0,0.0,1,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7993385,0.0,1
1712,1,94,1,1120,1,48,3,1.0,0.0,1.0,0,0,0,2679.0,1302.0,992.0,125.0,0.0,38.0,2.0,1,11.0,2,1,0,24.0,36.0,0,360.0,125.0,2,0,0,0,0,0,3,36.0,3.1,1.0,1,0,1,1,0,1,0,1.0,0,1,0,1,0,0,1,0.0,0.752,0.0,0
1713,1,400,1,1120,0,329,0,1.0,1.0,3.0,0,0,0,27375.0,0.0,3584.0,730.0,0.0,254.0,2.0,1,22.0,1,1,0,13.1,26.6,1,360.0,730.0,2,0,0,0,0,0,2,1109.0,4.3,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.5479452,0.0,1
1714,1,130,1,1120,0,81,1,1.0,0.0,0.0,0,0,0,6783.0,0.0,1393.0,164.0,0.0,39.0,1.0,1,12.0,2,1,0,21.0,32.0,0,360.0,178.0,2,0,0,0,0,0,999,131.0,4.3,0.0,0,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79268295,0.0,1
1715,1,216,1,1120,0,125,0,1.0,1.0,0.0,1,1,0,1025.0,5500.0,2113.0,269.5,0.0,81.0,2.0,1,8.0,2,1,0,34.0,35.0,1,360.0,269.5,1,0,0,1,0,1,2,97.0,3.6,0.0,1,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8014842,0.0,1
1716,1,166,1,1120,0,66,3,1.0,1.0,0.0,0,1,0,2331.0,3150.0,1772.0,185.0,0.0,37.0,4.0,1,47.0,2,1,0,34.0,36.0,0,180.0,185.0,1,0,0,0,0,0,2,56.0,3.2,0.0,1,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8972973,1.0,1
1717,1,144,1,1120,0,56,0,1.0,1.0,0.0,0,1,0,2218.0,2799.0,1424.0,165.0,0.0,31.0,1.0,1,6.0,2,1,0,28.0,34.0,1,360.0,170.0,2,1,0,1,0,0,2,49.0,4.3,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8727273,0.0,1
1718,1,100,1,1120,0,51,1,1.0,1.0,3.0,0,0,0,4281.0,0.0,1142.0,260.0,0.0,24.0,1.0,1,23.0,2,5,0,25.0,33.0,0,360.0,265.0,2,0,0,0,0,0,2,239.0,3.9,,1,1,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.3846154,0.0,1
1719,1,183,1,1120,0,90,8,1.0,1.0,2.0,0,0,1,7500.0,0.0,2019.0,229.0,0.0,48.0,2.0,1,20.0,2,1,0,25.6,31.2,1,360.0,231.0,2,0,0,0,0,0,1,618.0,1.8,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7991266,0.0,1
1720,1,164,1,1120,0,88,1,1.0,1.0,0.0,0,0,1,4923.0,2441.0,1691.0,184.0,0.0,31.0,2.0,1,15.0,2,1,0,21.0,22.0,1,360.0,184.0,2,1,0,0,0,0,2,325.0,4.3,,1,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8913044,0.0,1
1721,1,110,3,1120,0,43,0,1.0,0.0,2.0,0,0,0,3588.0,0.0,1173.0,137.0,0.0,41.0,1.0,0,9.0,2,3,0,31.2,31.8,1,360.0,137.0,2,0,0,1,0,1,999,54.0,2.0,0.0,0,1,1,0,1,0,0,1.0,1,0,0,1,0,0,1,0.0,0.8029197,0.0,1
1722,1,220,1,1120,0,88,0,1.0,1.0,0.0,0,0,1,7415.0,10.0,2400.0,275.0,0.0,58.0,1.0,1,10.0,1,1,0,32.0,33.0,0,300.0,295.0,2,0,0,0,0,0,2,200.0,3.2,0.0,0,1,0,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8,0.0,1
1723,1,100,1,1120,0,45,0,1.0,0.0,0.0,0,1,0,4152.0,0.0,1200.0,193.0,0.0,127.0,1.0,1,3.0,2,1,0,32.0,33.0,0,180.0,193.0,2,0,0,0,0,0,3,133.77,3.2,0.0,1,1,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.5181347,0.0,1
1724,1,70,1,1120,0,666,9,1.0,0.0,0.0,1,1,0,5870.0,3917.0,783.0,95.0,0.0,196.0,2.0,1,35.0,1,3,0,8.0,27.0,0,360.0,96.0,1,0,0,0,0,0,1,218.0,1.8,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7368421,0.0,1
1725,1,122,1,1120,0,56,0,1.0,0.0,0.0,0,0,0,4500.0,0.0,1151.0,152.0,0.0,35.0,1.0,1,7.0,2,1,0,22.31,31.2,1,360.0,153.0,2,0,0,0,0,0,1,21.0,1.8,0.0,0,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.80263156,0.0,1
1726,1,187,1,1120,0,87,0,1.0,0.0,0.0,0,0,0,4155.0,3120.0,1900.0,210.0,0.0,32.0,2.0,1,13.0,2,1,0,26.9,33.4,0,360.0,210.0,2,1,0,0,0,0,2,90.1,1.8,0.0,1,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.89047617,0.0,1
1727,1,196,3,1120,0,125,0,1.0,0.0,1.0,0,0,0,11250.0,0.0,1017.0,245.0,0.0,124.0,1.0,0,20.0,2,6,1,9.04,30.4,1,360.0,245.0,2,0,0,0,0,0,1,2.0,3.2,0.0,0,1,1,0,1,0,0,1.0,1,0,0,1,0,0,0,0.0,0.8,0.0,1
1728,1,125,1,1120,0,72,0,2.0,1.0,0.0,0,0,1,4356.0,1600.0,1318.0,157.0,0.0,22.0,2.0,1,21.0,2,1,0,23.0,31.0,1,300.0,164.0,2,0,0,0,0,0,2,12.0,3.9,0.0,0,0,1,1,0,0,0,1.0,0,1,0,1,0,0,1,1.0,0.79617834,0.0,1
1729,1,125,1,1120,0,218,0,1.0,0.0,0.0,0,0,1,18165.0,0.0,1270.0,265.0,0.0,867.0,0.0,1,14.0,2,5,0,6.99,6.99,1,360.0,260.0,2,0,0,0,0,0,999,900.0,3.2,0.0,1,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0.0,0.4716981,0.0,1
1730,1,126,1,1120,0,55,1,1.0,0.0,0.0,0,0,0,2550.0,2042.0,1297.0,140.0,0.0,10.0,2.0,1,19.0,2,6,0,28.0,36.0,0,360.0,141.0,2,1,0,1,0,0,1,52.0,3.1,0.0,1,1,0,0,0,0,0,1.0,0,1,0,1,0,0,0,0.0,0.9,0.0,1
1731,1,105,1,1120,0,33,5,1.0,0.0,0.0,0,1,0,2700.0,0.0,1098.0,131.0,0.0,39.0,1.0,1,16.0,2,1,0,41.0,50.0,0,360.0,136.0,1,0,0,0,0,0,1,68.0,3.2,0.0,1,1,1,0,0,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8015267,0.0,1
1732,1,324,1,1120,0,120,9,1.0,1.0,0.0,0,0,0,6133.0,3906.0,3416.0,360.0,0.0,12.0,1.0,1,39.0,1,1,0,34.0,39.0,0,360.0,366.0,2,0,0,0,0,0,1,173.0,2.0,0.0,1,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.9,0.0,1
1733,1,121,1,1120,0,48,3,1.0,1.0,2.0,0,0,0,3859.0,0.0,1070.0,130.0,0.0,21.0,1.0,1,16.0,2,1,0,27.0,31.0,1,360.0,137.0,2,1,0,1,0,0,1,52.0,5.3,0.0,0,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9307692,0.0,1
1734,1,115,1,1120,0,56,9,1.0,1.0,0.0,0,0,0,2979.0,1750.0,1182.0,135.0,0.0,26.0,2.0,1,11.0,2,1,0,25.0,27.0,0,360.0,135.1,2,1,0,0,0,0,2,35.564,3.2,0.0,0,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8518519,0.0,1
1735,1,100,1,1120,0,36,0,1.0,1.0,3.0,0,0,0,3377.0,400.0,1054.0,125.0,0.0,48.0,2.0,1,17.0,1,1,0,27.0,43.0,0,360.0,200.0,2,0,0,0,0,0,2,280.0,3.2,0.0,0,0,1,1,0,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8,0.0,1
1736,1,107,1,1120,0,43,1,1.0,0.0,2.0,0,0,0,3617.0,0.0,1040.0,118.9,0.0,17.3,1.0,1,2.0,2,1,0,28.7,31.0,0,360.0,119.0,2,1,0,0,0,0,3,33.397,5.3,0.0,0,1,1,1,1,0,1,1.0,0,1,0,1,0,0,1,0.0,0.8999159,0.0,0
1737,1,66,3,1120,0,41,0,1.0,1.0,0.0,0,0,0,2917.0,536.0,741.0,70.0,0.0,10.0,0.0,1,7.0,2,5,0,21.4,31.3,0,360.0,70.0,2,1,1,0,0,0,999,14.0,3.9,0.0,1,1,1,0,0,0,0,1.0,1,0,0,1,0,0,0,0.0,0.94285715,0.0,1
1738,1,157,1,1120,0,77,0,1.0,1.0,4.0,0,0,0,6417.0,0.0,1630.0,198.0,0.0,24.0,4.0,1,26.0,1,2,0,24.0,43.0,0,180.0,205.0,2,0,0,0,0,0,4,118.0,4.3,0.0,1,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7929293,1.0,1
1739,1,140,1,1120,0,75,0,1.0,1.0,1.0,0,0,0,4608.0,2845.0,1509.0,213.0,0.0,18.0,4.0,1,15.0,3,2,1,24.0,34.0,0,180.0,213.0,2,0,0,0,0,0,1,801.0,3.2,0.0,0,1,0,0,1,0,0,0.0,0,1,0,0,1,0,1,0.0,0.657277,1.0,1
1740,1,100,1,1120,0,56,0,1.0,1.0,2.0,0,1,0,2850.0,620.0,1083.0,161.0,0.0,59.0,0.0,1,4.0,3,1,0,31.2,39.9,1,360.0,174.0,2,0,0,0,0,0,999,73.0,3.9,0.0,0,1,0,0,0,0,0,1.0,0,1,0,0,1,0,1,0.0,0.621118,0.0,1
1741,1,99,3,1120,1,26,0,1.0,0.0,0.0,0,0,0,2138.0,0.0,1015.0,104.0,0.0,33.0,0.0,0,1.0,2,6,0,47.5,47.9,1,360.0,104.0,1,0,0,0,0,0,999,-858.0,2.0,1.0,1,0,1,1,1,1,0,0.0,1,0,0,1,0,0,0,0.0,0.9519231,0.0,0
1742,1,162,1,1120,0,82,0,1.0,1.0,1.0,0,0,0,6825.0,0.0,1988.0,235.0,15.0,0.0,1.0,1,9.0,1,1,0,29.13,29.9,0,360.0,240.0,1,0,0,0,0,0,1,71.0,3.2,0.0,1,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6893617,0.0,1
1743,1,132,1,1120,0,101,0,1.0,1.0,0.0,0,0,0,3708.0,4700.0,1470.0,165.0,0.0,45.0,1.0,1,19.0,2,2,0,18.0,26.0,0,360.0,165.0,2,0,0,0,0,0,1,39.0,3.1,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
1744,1,147,1,1120,0,64,0,1.0,0.0,0.0,1,1,0,5314.0,0.0,1715.0,184.0,0.0,405.0,0.0,1,1.0,2,4,0,32.3,32.5,1,360.0,188.0,1,0,0,0,0,0,999,210.0,3.2,0.0,1,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79891306,0.0,1
1745,1,153,3,1120,1,91,0,2.0,0.0,3.0,0,0,0,2366.0,5272.0,1064.0,170.0,0.0,25.0,0.0,0,12.0,3,6,0,14.0,53.7,0,360.0,170.0,3,0,0,0,1,0,999,312.0,2.0,1.0,1,0,1,1,1,1,0,0.0,1,0,0,0,1,0,0,1.0,0.9,0.0,0
1746,1,136,1,1120,0,70,0,1.0,0.0,0.0,6,6,0,5810.0,0.0,1344.0,169.0,0.0,1000.0,1.0,1,6.0,2,1,0,23.0,27.0,1,360.0,170.0,1,0,0,0,0,1,2,1070.0,3.6,0.0,1,1,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.80473375,0.0,1
1747,1,136,1,1120,0,69,0,1.0,0.0,0.0,0,0,0,2691.0,3390.0,1300.0,297.0,0.0,132.0,0.0,1,9.0,2,1,0,21.0,38.0,0,360.0,170.0,2,0,0,0,1,0,4,850.0,3.9,0.0,0,1,1,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.45791245,0.0,1
1748,1,66,1,1120,0,48,9,1.0,0.0,0.0,0,0,1,4000.0,0.0,699.0,95.0,0.0,50.0,1.0,1,6.0,2,1,0,18.0,34.0,0,360.0,108.0,2,0,0,0,0,0,1,99.0,10.6,0.0,0,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.69473684,0.0,1
1749,1,110,1,1120,0,66,1,1.0,1.0,2.0,0,0,0,5520.0,0.0,1314.0,220.0,0.0,53.5,2.0,1,8.0,1,1,0,22.0,27.0,0,360.0,224.0,2,0,0,0,0,0,4,-64.86,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.5,0.0,1
1750,1,55,1,1120,0,30,0,1.0,1.0,3.0,0,0,0,2500.0,0.0,895.0,174.0,0.0,112.0,2.0,1,6.0,2,1,0,32.0,43.0,0,180.0,174.0,2,0,0,0,0,0,1,-7919.0,4.3,0.0,1,1,1,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.31609195,0.0,1
1751,1,95,1,1120,0,44,0,1.0,0.0,1.0,0,0,0,3652.0,0.0,708.0,110.0,0.0,2.4,0.0,1,3.0,2,2,0,24.0,35.0,1,360.0,110.0,1,0,0,0,0,0,1,11.768,3.2,0.0,1,1,0,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8636364,0.0,1
1752,1,104,1,1120,0,51,1,1.0,0.0,0.0,0,1,0,2066.0,2108.0,1024.0,112.0,0.0,20.0,2.0,1,20.0,2,2,0,25.0,35.0,0,84.0,115.0,2,0,0,1,0,0,1,22.0,3.9,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9285714,0.0,1
1753,1,128,1,1120,1,79,3,3.0,1.0,1.0,0,0,0,2239.0,2524.0,852.0,160.5,0.0,20.2,2.0,1,2.0,2,1,0,17.9,31.9,0,360.0,160.5,3,1,0,0,0,0,3,27.7,10.6,1.0,1,0,0,1,0,0,0,1.0,0,1,0,1,0,0,1,1.0,0.79750776,0.0,1
1754,1,140,1,1120,0,65,0,1.0,1.0,3.0,0,9,0,3600.0,1825.0,1890.0,140.0,56.0,34.0,1.0,1,9.0,1,1,0,35.0,36.0,0,360.0,190.0,2,0,0,0,0,0,1,182.9,3.6,0.0,0,1,1,0,0,0,0,1.0,0,1,1,0,0,0,1,0.0,1.0,0.0,1
1755,1,102,1,1120,0,48,0,1.0,1.0,0.0,0,0,0,3017.0,663.0,1095.0,128.0,0.0,127.0,1.0,1,13.0,1,2,0,30.0,34.0,0,360.0,131.0,3,0,0,0,0,0,5,274.0,5.3,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0,0,0,1,0.0,0.796875,0.0,1
1756,1,100,1,1120,0,69,3,1.0,1.0,0.0,0,1,0,3666.0,2416.0,1236.0,111.0,0.0,34.0,2.0,0,22.0,2,6,0,23.0,28.0,0,360.0,114.0,1,0,0,0,0,0,1,48.0,3.2,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.9009009,0.0,1
1757,1,149,1,1120,0,60,1,1.0,1.0,2.0,0,1,0,5000.0,0.0,1510.0,168.0,0.0,49.0,1.0,1,32.0,1,1,0,31.0,38.0,0,360.0,169.0,2,1,0,0,0,0,1,132.0,3.2,,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8869048,0.0,1
1758,1,134,1,1120,0,48,0,2.0,0.0,0.0,0,0,0,3767.0,0.0,1380.0,125.0,0.0,21.0,0.0,1,7.0,2,2,0,36.0,46.0,1,300.0,159.0,3,0,0,0,1,0,3,15.0,3.2,,0,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,1.0,1.072,0.0,1
1759,1,129,1,1120,0,48,3,1.0,0.0,0.0,1,1,0,2708.0,1462.0,1241.0,143.0,0.0,31.0,2.0,1,15.0,2,1,0,28.0,34.0,0,360.0,144.0,2,1,0,0,0,0,1,68.0,4.3,1.0,1,0,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9020979,0.0,1
1760,1,126,1,1120,0,39,0,1.0,0.0,0.0,0,0,0,3256.0,0.0,1333.0,168.0,0.0,38.0,1.0,1,5.0,2,2,0,37.0,38.0,1,360.0,172.0,2,0,0,1,0,1,999,-641.0,2.0,0.0,0,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.75,0.0,1
1761,1,100,1,1120,0,60,0,1.0,0.0,1.0,0,0,1,5083.0,0.0,1376.0,395.0,0.0,298.0,2.0,1,7.0,2,1,0,24.18,26.6,0,360.0,395.0,2,0,0,0,0,0,1,603.0,3.2,0.0,1,0,1,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.25316456,0.0,1
1762,1,80,1,1120,1,39,0,2.0,0.0,0.0,6,6,0,1053.0,2234.0,900.0,80.0,0.0,35.0,0.0,1,4.0,2,1,0,27.0,35.0,1,360.0,183.0,3,0,0,0,0,0,999,31.0,3.6,0.0,1,1,1,1,0,0,0,0.0,0,1,0,1,0,0,1,1.0,1.0,0.0,1
1763,1,130,1,1120,0,81,1,1.0,1.0,2.0,0,1,0,2600.0,4150.0,1419.0,198.0,0.0,14.0,2.0,1,3.0,1,1,0,18.0,32.0,0,360.0,202.0,2,0,0,0,0,0,1,187.0,3.9,0.0,0,1,1,0,0,1,0,1.0,0,1,1,0,0,0,1,0.0,0.65656567,0.0,0
1764,1,165,1,1120,0,105,3,1.0,1.0,0.0,0,0,0,7859.0,879.0,2077.0,273.0,0.0,299.0,2.0,1,18.0,1,6,0,23.8,45.0,0,180.0,275.0,2,0,0,0,0,0,999,510.0,1.8,0.0,0,1,1,0,1,0,0,0.0,0,1,1,0,0,0,0,0.0,0.6043956,0.0,1
1765,1,155,1,1120,0,44,0,4.0,1.0,0.0,1,1,0,2768.0,1950.0,1634.0,194.0,0.0,166.0,1.0,1,11.0,1,5,0,34.62,40.6,0,360.0,300.0,3,0,0,0,0,0,3,164.0,3.2,0.0,1,1,0,0,1,0,0,1.0,0,1,1,0,0,0,0,1.0,0.7989691,0.0,1
1766,3,80,3,1120,0,40,0,1.0,0.0,0.0,0,0,0,3358.0,0.0,808.0,100.0,0.0,26.0,1.0,1,6.0,2,1,0,24.0,36.0,0,36.0,80.0,2,0,0,0,0,0,999,38.0,3.2,0.0,0,1,0,0,0,0,0,1.0,1,0,0,1,0,0,1,0.0,0.8,0.0,1
1767,1,120,1,1120,0,49,0,1.0,1.0,0.0,0,0,0,4283.0,0.0,1166.0,170.0,0.0,91.0,1.0,1,9.0,2,1,0,28.31,30.9,1,360.0,170.0,1,0,0,0,0,0,2,112.0,3.2,0.0,0,1,0,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.7058824,0.0,1
1768,1,130,1,1120,0,61,1,1.0,1.0,0.0,0,1,0,2667.0,2340.0,1355.0,137.0,0.0,9.8,1.0,1,8.0,1,5,0,27.1,38.9,0,360.0,138.0,2,1,0,1,0,0,3,-725.2,1.8,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,0,0.0,0.9489051,0.0,1
1769,1,187,1,1120,0,96,0,1.0,1.0,0.0,0,0,1,7155.0,1180.0,2003.0,270.0,0.0,164.0,3.0,1,20.0,2,1,0,24.0,24.0,0,360.0,270.0,2,0,0,0,0,0,1,307.0,3.2,0.0,1,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.6925926,1.0,1
1770,1,145,1,1120,0,43,0,1.0,0.0,0.0,0,0,0,2526.0,1783.0,1561.0,185.0,0.0,1.0,0.0,1,8.0,2,5,0,36.2,46.8,1,360.0,185.0,1,0,0,0,0,0,999,5.0,4.3,0.0,1,1,0,0,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.7837838,0.0,1
1771,1,131,1,1120,0,62,1,1.0,0.0,0.0,0,1,1,2235.0,2972.0,1554.0,146.0,0.0,42.17,3.0,1,39.0,2,1,0,28.0,32.0,0,360.0,150.0,1,1,0,0,0,0,2,99.243,3.2,0.0,0,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.89726025,1.0,1
1772,1,67,1,1120,1,48,0,1.0,1.0,0.0,0,0,0,1700.0,2900.0,858.0,87.0,0.0,210.0,4.0,0,24.0,4,6,0,22.0,36.0,0,360.0,95.0,1,0,0,0,0,0,1,260.0,2.0,0.0,1,0,1,1,0,0,0,1.0,0,1,0,0,0,1,0,0.0,0.77011496,1.0,1
1773,1,125,1,1120,0,57,0,1.0,0.0,0.0,0,0,0,4768.0,0.0,1276.0,175.0,0.0,58.0,1.0,1,3.0,2,1,0,26.77,33.3,0,360.0,175.0,2,0,0,0,0,0,1,66.0,3.6,0.0,0,1,1,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.71428573,0.0,1
1774,1,103,3,1120,0,60,0,1.0,0.0,0.0,0,0,0,5000.0,0.0,1058.0,128.0,26.0,2.0,2.0,0,15.0,2,6,1,23.0,36.7,0,360.0,128.0,1,0,0,0,0,0,2,9.224,1.8,0.0,1,1,0,1,1,0,0,0.0,1,0,0,1,0,0,0,0.0,0.8046875,0.0,1
1775,1,110,1,1120,0,58,0,1.0,1.0,0.0,0,1,0,2785.0,2016.0,1191.0,175.0,0.0,90.0,1.0,1,9.0,1,2,0,24.0,31.0,0,360.0,180.5,2,0,0,0,0,0,4,103.2,3.6,,1,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.62857145,0.0,1
1776,1,320,3,1120,0,80,0,1.0,1.0,2.0,0,0,1,6633.0,0.0,2858.0,400.0,0.0,29.0,2.0,0,11.0,2,2,1,43.0,43.0,1,360.0,401.0,2,0,0,0,0,1,8,144.0,3.9,0.0,0,1,1,0,1,0,0,1.0,1,0,0,1,0,0,1,0.0,0.8,0.0,1
1777,1,61,1,1120,0,63,0,1.0,1.0,0.0,0,1,0,2687.0,2550.0,732.0,90.0,0.0,45.0,0.0,1,6.0,2,6,0,13.9,14.6,1,360.0,76.0,1,0,0,0,0,0,999,78.0,5.3,0.0,0,1,0,0,1,0,1,1.0,0,1,0,1,0,0,0,0.0,0.67777777,0.0,0
1778,1,140,1,1120,0,48,0,2.0,1.0,1.0,0,1,0,2917.0,4456.0,1352.0,175.0,18.0,13.0,2.0,1,21.0,2,1,0,16.89,33.3,1,480.0,175.0,3,0,0,0,0,0,2,16.0,3.6,0.0,0,1,0,0,1,1,0,1.0,0,1,0,1,0,0,1,1.0,0.8,0.0,0
1779,1,120,1,1120,0,70,3,1.0,0.0,0.0,0,1,0,3083.0,2738.0,1220.0,165.0,0.0,50.0,2.0,1,12.0,2,1,0,21.0,23.0,0,360.0,169.0,2,0,0,1,0,0,1,75.0,1.8,,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.72727275,0.0,1
1780,1,148,1,1120,0,5,0,1.0,1.0,1.0,0,0,0,2667.0,1542.0,1415.0,185.0,0.0,12.0,1.0,1,5.0,1,1,0,34.0,38.0,1,360.0,185.0,2,0,0,0,0,0,1,119.0,10.6,,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8,0.0,1
1781,1,103,1,1120,0,52,1,1.0,0.0,0.0,0,0,0,4417.0,0.0,1276.0,129.0,0.0,36.0,1.0,1,0.0,2,1,0,26.0,26.0,0,360.0,131.0,1,0,0,0,0,0,1,60.0,4.3,0.0,0,1,1,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.79844964,0.0,1
1782,1,122,1,1120,0,58,1,1.0,1.0,1.0,0,0,0,2492.0,2375.0,1350.0,137.0,0.0,18.0,2.0,1,31.0,2,1,0,26.43,35.6,0,360.0,144.0,2,1,0,0,0,0,1,17.0,4.3,0.0,1,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.890511,0.0,1
1783,1,158,1,1120,0,80,3,1.0,1.0,1.0,0,1,0,3333.0,3250.0,1726.0,175.0,0.0,27.0,1.0,1,40.0,1,1,1,27.0,36.0,0,360.0,183.0,2,1,0,0,0,0,3,101.0,3.2,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.9028571,0.0,1
1784,1,181,1,1120,1,4,1,1.0,1.0,0.0,1,1,0,1647.0,1762.0,913.0,226.0,0.0,50.1,1.0,1,6.0,2,1,0,26.79,35.0,0,360.0,226.0,2,0,0,0,0,0,3,117.1,1.8,0.0,0,1,0,1,0,0,0,0.0,0,1,0,1,0,0,1,0.0,0.80088496,0.0,1
1785,1,139,1,1120,0,40,3,1.0,1.0,0.0,0,0,0,2079.0,3427.0,1276.0,146.0,0.0,8.9,3.0,1,6.0,2,1,0,23.1,35.8,0,360.0,147.5,2,1,0,1,1,0,3,35.4,3.9,0.0,0,1,1,0,1,0,1,1.0,0,1,0,1,0,0,1,0.0,0.9520548,1.0,0
1786,1,181,3,1120,1,57,0,2.0,1.0,0.0,0,1,0,2454.0,2333.0,1920.0,190.0,0.0,21.0,1.0,0,17.0,2,5,1,40.0,49.0,0,360.0,196.0,3,1,1,1,0,0,1,63.0,3.6,0.0,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,0,1.0,0.9526316,0.0,0
1787,1,132,3,1120,1,94,0,1.0,1.0,0.0,0,0,0,3593.0,4266.0,1237.0,165.0,0.0,42.0,4.0,0,36.0,2,6,1,17.0,38.0,0,180.0,152.0,1,0,0,0,0,0,3,60.0,3.1,0.0,1,1,1,1,1,1,0,1.0,1,0,0,1,0,0,0,0.0,0.8,1.0,0
1788,1,80,3,1120,0,41,0,2.0,1.0,3.0,0,0,0,3400.0,0.0,1200.0,150.0,33.0,7.0,1.0,1,5.0,1,1,0,35.0,52.0,1,120.0,150.0,3,0,0,0,0,0,1,267.0,2.0,0.0,0,1,1,0,1,0,0,1.0,1,0,1,0,0,0,1,1.0,0.53333336,0.0,1
1789,1,40,1,1120,0,260,0,1.0,0.0,1.0,0,1,0,16000.0,5000.0,1134.0,363.0,0.0,447.0,0.0,1,14.0,1,1,0,5.4,16.5,1,360.0,390.0,1,0,0,0,0,0,999,569.0,3.1,0.0,0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.110192835,0.0,1
1790,1,26,1,1120,0,66,0,1.0,1.0,1.0,0,1,0,5468.0,1032.0,1260.0,104.0,26.0,5.0,2.0,1,34.0,2,1,0,23.0,38.0,1,360.0,130.0,1,0,0,0,0,0,2,-34.0,3.2,0.0,1,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.25,0.0,1
1791,1,90,1,1120,0,64,0,1.0,1.0,0.0,0,0,0,5333.0,0.0,1060.0,233.0,0.0,48.0,2.0,1,3.0,1,1,0,19.89,32.6,0,360.0,234.0,2,0,0,0,0,0,2,198.0,5.3,0.0,0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.38626608,0.0,1
