,wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
608,18.596788,1.3971438,13,1,0,0,0,13,12,12,0,3,1,1,0,0,0,1,11.155029,11.155029,2.922989,169,0.0
609,14.758269,4.552005,15,1,0,0,0,8,12,14,0,2,0,1,0,0,0,1,10.205619,9.8678875,2.6918035,64,-0.33773136
610,3.5441658,0.9988748,12,1,0,0,0,9,12,12,0,0,1,1,0,0,0,1,9.8678875,9.769236,1.2653028,81,-0.098651886
611,9.375,1.7908702,14,0,0,1,0,10,14,20,1,2,1,1,0,0,0,1,11.155029,11.155029,2.2380466,100,0.0
612,4.7821465,0.60417265,14,0,0,1,0,7,14,20,1,2,1,1,0,0,0,1,9.769236,9.343459,1.5648896,49,-0.42577648
613,11.510792,4.4705076,15,1,0,0,0,8,14,16,0,3,1,1,0,0,0,1,10.205619,9.8678875,2.443285,64,-0.33773136
614,54.609936,4.0903935,15,1,0,0,0,10,17,16,0,1,1,1,0,0,0,1,15.082261,15.082261,4.000216,100,0.0
615,73.37769,4.2823515,17,1,0,0,0,5,16,20,0,2,1,1,0,0,0,1,9.8678875,9.769236,4.29562,25,-0.098651886
616,18.315018,4.9915376,20,0,1,0,0,6,16,20,0,2,1,1,0,0,0,1,7.311346,7.311346,2.9077213,36,0.0
617,30.355595,2.8187022,20,1,0,0,0,4,16,20,0,2,1,1,0,0,0,1,7.3949065,6.6411552,3.4129808,16,-0.7537513
618,19.23077,2.7003005,17,0,0,1,0,10,12,19,0,3,1,1,0,0,0,0,7.5202446,7.5202446,2.9565115,100,0.0
619,81.9149,3.2059855,18,1,0,0,0,9,16,16,0,1,1,1,0,0,0,1,11.155029,11.155029,4.405681,81,0.0
620,14.0,2.3717737,15,1,0,0,0,9,16,16,0,2,1,1,0,0,0,1,4.240583,4.240583,2.6390574,81,0.0
621,55.409107,5.2337995,19,0,0,0,1,6,15,7,0,2,1,1,0,0,0,1,2.0889568,2.0889568,4.014744,36,0.0
622,18.150389,3.1610944,12,1,0,0,0,12,12,12,0,4,1,1,0,0,0,1,11.155029,10.205619,2.898692,144,-0.94941044
623,8.527132,-0.017231062,11,1,0,0,0,12,12,11,1,0,0,1,0,0,0,1,11.155029,10.205619,2.143253,144,-0.94941044
624,7.174666,2.6091602,12,1,0,0,0,12,12,12,0,2,0,1,0,0,0,1,11.155029,11.155029,1.9705563,144,0.0
625,12.688822,3.5947042,12,1,0,0,0,13,12,12,1,4,0,1,0,0,0,1,11.155029,11.155029,2.5407214,169,0.0
626,8.605769,-0.26801288,8,1,0,0,0,18,10,8,0,4,1,1,0,0,0,1,11.155029,11.155029,2.152433,324,0.0
627,7.079646,1.3784325,12,1,0,0,0,10,10,8,0,4,1,1,0,0,0,1,10.205619,9.8678875,1.9572239,100,-0.33773136
628,10.733453,0.97678393,12,1,0,0,0,15,12,11,0,3,1,1,0,0,0,1,12.387511,12.387511,2.3733654,225,0.0
629,17.857143,2.325718,12,1,0,0,0,11,12,10,0,2,1,1,0,0,0,1,12.363052,11.967087,2.8824036,121,-0.39596558
630,7.596685,3.003588,12,1,0,0,0,9,12,12,1,6,1,1,0,0,0,1,11.967087,12.391353,2.0277119,81,0.42426586
631,8.96861,2.2888758,12,1,0,0,0,9,12,12,1,6,1,1,0,0,0,1,12.391353,12.420308,2.1937306,81,0.02895546
632,9.820192,2.135983,12,1,0,0,0,15,12,16,0,5,1,1,0,0,0,1,12.387511,12.387511,2.2844408,225,0.0
633,14.776358,3.016752,14,1,0,0,0,9,12,16,0,5,1,1,0,0,0,1,12.387511,12.363052,2.6930285,81,-0.024458885
634,13.913043,3.5475178,12,1,0,0,0,10,12,16,0,5,1,1,0,0,0,1,12.363052,11.967087,2.6328268,100,-0.39596558
635,32.340427,2.7620366,17,1,0,0,0,9,15,16,0,1,1,1,0,0,0,0,12.387511,12.387511,3.4763181,81,0.0
636,9.602649,0.121760815,10,1,0,0,0,11,9,12,0,2,1,1,0,0,0,1,11.967087,12.391353,2.262039,121,0.42426586
637,12.019231,1.2003738,12,1,0,0,0,15,12,8,0,4,1,1,0,0,0,1,12.387511,12.387511,2.486508,225,0.0
638,8.437271,2.4187171,12,1,0,0,0,12,12,10,0,4,1,1,0,0,0,0,12.387511,12.387511,2.132659,144,0.0
639,7.570296,1.6622833,12,1,0,0,0,12,12,8,1,1,1,1,0,0,0,0,12.387511,12.363052,2.0242321,144,-0.024458885
640,11.441648,1.7163122,12,1,0,0,0,10,12,8,1,4,1,1,0,0,0,1,11.967087,12.391353,2.43726,100,0.42426586
641,22.00489,4.8497095,12,1,0,0,0,12,12,20,0,2,1,1,0,0,0,1,12.387511,12.363052,3.0912647,144,-0.024458885
642,8.911819,3.6411755,13,1,0,0,0,14,14,16,0,1,1,1,0,0,0,1,12.387511,12.387511,2.1873784,196,0.0
643,26.923077,3.7941515,15,1,0,0,0,9,12,11,0,2,1,1,0,0,0,1,11.155029,10.205619,3.2929838,81,-0.94941044
644,8.032128,-2.3372371,8,1,0,0,0,13,11,10,1,6,1,1,0,0,0,1,9.769236,9.343459,2.0834496,169,-0.42577648
645,18.60465,3.8310325,15,1,0,0,0,9,12,14,0,2,1,1,0,0,0,1,11.155029,10.205619,2.9234116,81,-0.94941044
646,22.410358,3.6947742,16,1,0,0,0,11,12,12,0,2,0,1,0,0,0,1,11.155029,11.155029,3.1095233,121,0.0
647,24.038462,3.296454,17,1,0,0,0,7,12,12,0,2,1,1,0,0,0,1,11.155029,10.205619,3.179655,49,-0.94941044
648,8.748573,1.8931828,9,0,1,0,0,15,16,11,1,2,1,0,1,0,0,1,9.692757,9.417682,2.1688907,225,-0.27507496
649,15.13718,3.0233796,11,0,1,0,0,13,5,8,0,6,1,0,1,0,0,1,9.692757,9.692757,2.717154,169,0.0
650,11.81376,-1.0452154,13,0,1,0,0,7,5,12,0,2,1,0,1,0,0,1,9.349703,10.444347,2.469265,49,1.0946445
651,12.173913,1.1214994,10,0,0,0,1,13,12,16,0,3,0,0,1,0,0,1,9.692757,9.417682,2.4992955,169,-0.27507496
652,19.607843,-1.3976309,12,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,8.826549,9.349703,2.9759297,81,0.52315426
653,9.504132,-1.3005143,12,0,1,0,0,12,13,14,0,3,1,0,1,0,0,1,9.692757,9.417682,2.2517266,144,-0.27507496
654,5.196305,0.51017475,14,0,1,0,0,8,13,14,0,3,1,0,1,0,0,1,9.417682,8.826549,1.6479478,64,-0.5911331
655,4.892368,0.40079328,18,0,1,0,0,2,12,18,1,5,1,0,1,0,0,1,10.444347,10.256019,1.5876764,4,-0.18832874
656,13.75,2.395024,14,0,1,0,0,11,12,18,1,6,1,0,1,0,0,1,9.692757,9.692757,2.621039,121,0.0
657,12.599469,1.9898046,12,0,1,0,0,10,12,11,0,5,1,0,1,0,0,1,9.417682,8.826549,2.5336547,100,-0.5911331
658,11.307101,2.688474,17,0,1,0,0,7,12,12,0,7,1,0,1,0,0,1,9.692757,9.692757,2.425431,49,0.0
659,11.737978,5.177561,14,0,1,0,0,10,12,12,0,2,1,0,1,0,0,1,9.692757,9.692757,2.4628296,100,0.0
660,14.97006,3.4961758,12,0,1,0,0,11,12,12,0,2,1,0,1,0,0,1,9.417682,8.826549,2.7060523,121,-0.5911331
661,22.596153,2.7830484,15,0,1,0,0,7,12,12,1,1,1,0,1,0,0,1,8.826549,9.349703,3.1177797,49,0.52315426
662,10.163935,3.4989707,12,0,1,0,0,9,12,12,0,9,1,0,1,0,0,1,8.826549,9.349703,2.3188457,81,0.52315426
663,14.362658,2.915625,12,0,1,0,0,14,12,19,0,3,1,0,1,0,0,1,9.692757,9.692757,2.6646316,196,0.0
664,12.758202,2.1412208,15,0,1,0,0,7,12,8,1,0,1,0,1,0,0,1,7.305873,7.3568974,2.5461743,49,0.051024437
665,16.787004,2.0411212,12,0,1,0,0,10,12,11,0,4,1,0,1,0,0,1,7.305873,7.3568974,2.820605,100,0.051024437
666,14.677482,2.0405018,12,0,1,0,0,15,12,12,0,4,1,0,1,0,0,0,8.334936,8.334936,2.6863143,225,0.0
667,15.296367,-0.014910734,12,0,1,0,0,12,12,12,0,4,1,0,1,0,0,1,8.334936,8.334936,2.7276154,144,0.0
668,11.494253,0.941516,12,0,1,0,0,12,12,12,0,1,1,0,1,0,0,1,8.334936,7.8230557,2.441847,144,-0.5118804
669,21.634615,5.076578,15,0,1,0,0,7,12,12,0,3,1,0,1,0,0,1,13.388583,13.634975,3.0742946,49,0.24639225
670,9.433962,2.750761,15,0,1,0,0,10,12,12,0,1,1,0,1,0,0,1,8.334936,8.334936,2.244316,100,0.0
671,20.08547,2.7540925,16,0,0,0,1,11,16,17,0,4,0,0,1,0,0,1,8.334936,8.334936,2.9999967,121,0.0
672,13.701923,4.212347,12,0,1,0,0,9,13,12,0,4,1,0,1,0,0,1,7.3568974,7.748579,2.6175363,81,0.39168167
673,11.057693,-1.3589923,11,0,1,0,0,12,6,6,1,4,1,0,1,0,0,1,8.334936,7.8230557,2.4031262,144,-0.5118804
674,2.3300972,-2.5489583,10,0,1,0,0,14,6,4,1,1,1,0,1,0,0,1,8.334936,8.334936,0.84590995,196,0.0
675,15.254237,0.52151227,12,0,1,0,0,9,12,8,1,1,1,0,1,0,0,1,7.3568974,7.748579,2.7248573,81,0.39168167
676,7.5471697,-0.51220655,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,7.3568974,7.748579,2.0211725,64,0.39168167
677,16.826923,1.7704234,13,0,1,0,0,9,16,13,0,5,1,0,1,0,0,1,7.8230557,7.305873,2.8229802,81,-0.5171828
678,7.606264,1.1994191,15,0,1,0,0,6,16,13,0,5,1,0,1,0,0,1,7.3568974,7.748579,2.0289721,36,0.39168167
679,16.488047,4.202961,15,0,1,0,0,8,12,16,0,3,1,0,1,0,0,1,7.8230557,13.388583,2.8026357,64,5.5655274
680,13.94052,3.9067192,15,0,1,0,0,5,12,16,0,3,1,0,1,0,0,1,7.3568974,7.748579,2.6347997,25,0.39168167
681,7.560684,3.4070492,15,0,0,1,0,11,12,12,0,2,1,0,1,0,0,1,8.334936,8.334936,2.0229616,121,0.0
682,13.489208,1.1706886,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,8.334936,8.334936,2.60189,169,0.0
683,18.518518,-0.45424378,12,0,1,0,0,10,12,12,0,3,1,0,1,0,0,1,7.8230557,7.305873,2.9187713,100,-0.5171828
684,22.312374,1.6276804,15,0,1,0,0,9,12,10,0,3,1,0,1,0,0,1,8.334936,8.334936,3.1051414,81,0.0
685,20.614954,0.18695821,12,0,1,0,0,10,12,10,0,3,1,0,1,0,0,1,7.8230557,7.305873,3.0260167,100,-0.5171828
686,26.280624,-0.90072834,12,0,1,0,0,10,12,10,0,3,1,0,1,0,0,1,7.8230557,7.305873,3.268832,100,-0.5171828
687,14.423077,1.858021,12,0,1,0,0,14,12,12,0,2,1,0,1,0,0,1,8.334936,8.334936,2.6688294,196,0.0
688,10.840109,0.78167623,12,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,7.3568974,7.748579,2.383253,81,0.39168167
689,8.77193,-2.6019087,9,0,1,0,0,11,5,12,0,3,1,0,1,0,0,1,12.361383,12.250942,2.1715567,121,-0.11044121
690,11.034483,1.2996614,13,0,1,0,0,10,12,12,0,0,1,0,1,0,0,1,9.755371,10.826575,2.4010253,100,1.0712042
691,15.865385,2.453815,12,0,0,0,1,15,10,10,0,3,1,0,1,0,0,0,10.340332,10.340332,2.7641397,225,0.0
692,19.178082,0.5028295,12,0,1,0,0,15,12,12,1,3,1,0,1,0,0,1,10.340332,10.340332,2.953768,225,0.0
693,19.188034,0.9645514,12,0,1,0,0,16,9,10,0,3,1,0,1,0,0,1,10.340332,10.340332,2.9542868,256,0.0
694,16.153847,2.8044193,12,0,1,0,0,15,12,12,0,5,1,0,1,0,0,0,10.340332,10.340332,2.7821581,225,0.0
695,16.346153,3.8552175,12,0,1,0,0,10,14,12,0,3,1,0,1,0,0,1,9.755371,10.826575,2.7939925,100,1.0712042
696,7.263123,0.9414916,12,0,1,0,0,11,9,12,0,2,1,0,1,0,0,1,10.340332,9.755371,1.9828099,121,-0.58496094
697,11.290322,-0.36877,12,0,1,0,0,9,12,12,0,3,1,0,1,0,0,1,10.826575,12.361383,2.423946,81,1.5348082
698,10.153256,-1.2097509,16,0,1,0,0,8,12,12,0,6,1,0,1,0,0,1,10.340332,9.755371,2.3177946,64,-0.58496094
699,12.199497,0.075119905,13,0,1,0,0,9,12,12,0,6,1,0,1,0,0,1,10.826575,12.361383,2.5013947,81,1.5348082
700,25.471699,1.431937,13,0,1,0,0,10,12,10,0,6,1,0,1,0,0,1,9.755371,10.826575,3.237568,100,1.0712042
701,10.9375,4.4105086,15,0,1,0,0,8,14,16,0,2,1,0,1,0,0,1,10.340332,9.755371,2.3921974,64,-0.58496094
702,30.76923,4.4413366,13,0,1,0,0,13,12,12,0,1,1,0,1,0,0,1,10.340332,10.340332,3.426515,169,0.0
703,10.961215,2.6732223,12,0,1,0,0,12,9,9,0,6,1,0,1,0,0,1,14.163123,14.163123,2.3943632,144,0.0
704,3.831508,3.6191802,12,0,1,0,0,10,11,9,0,8,1,0,1,0,0,1,13.995201,13.124121,1.3432584,100,-0.8710804
705,7.6923075,3.9491837,12,0,1,0,0,12,9,13,0,4,1,0,1,0,0,1,14.163123,14.163123,2.0402207,144,0.0
706,12.019231,-3.124036,12,0,1,0,0,8,12,10,1,4,1,0,1,0,0,1,12.57115,13.08366,2.486508,64,0.5125103
707,8.041958,-1.8434198,12,0,1,0,0,14,10,8,0,9,1,0,1,0,0,1,14.163123,14.163123,2.0846725,196,0.0
708,12.620193,-1.3197144,12,0,1,0,0,13,10,8,0,9,1,0,1,0,0,1,14.163123,14.163123,2.535298,169,0.0
709,9.565217,3.3093414,12,0,1,0,0,12,12,12,0,4,1,0,1,0,0,0,14.163123,14.163123,2.2581332,144,0.0
710,12.240356,0.3077107,12,0,1,0,0,9,12,12,0,4,1,0,1,0,0,1,13.124121,12.57115,2.5047383,81,-0.5529709
711,5.769231,-2.0858212,9,0,1,0,0,14,9,9,1,4,1,0,1,0,0,1,14.163123,13.995201,1.7525388,196,-0.16792202
712,16.826923,1.9353966,12,0,1,0,0,15,12,12,0,4,1,0,1,0,0,0,14.163123,14.163123,2.8229802,225,0.0
713,6.102212,1.7435077,12,0,1,0,0,16,8,8,0,2,1,0,1,0,0,0,14.163123,14.163123,1.8086513,256,0.0
714,10.061919,3.2485607,12,0,1,0,0,13,12,13,0,1,0,0,1,0,0,0,14.163123,14.163123,2.308758,169,0.0
715,25.48077,2.653928,15,0,1,0,0,12,12,12,0,3,1,0,1,0,0,1,14.163123,14.163123,3.237924,144,0.0
716,15.41502,3.9311147,17,0,1,0,0,6,12,14,0,1,1,0,1,0,0,1,13.995201,13.124121,2.7353423,36,-0.8710804
717,24.038462,4.3829675,15,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,14.163123,13.995201,3.179655,81,-0.16792202
718,13.701923,3.3914785,14,0,1,0,0,13,12,16,0,2,1,0,1,0,0,1,14.163123,14.163123,2.6175363,169,0.0
719,6.521739,3.3782127,18,0,0,1,0,5,12,16,1,2,1,0,1,0,0,1,13.995201,13.124121,1.875141,25,-0.8710804
720,13.621795,2.4408486,12,0,1,0,0,13,12,12,0,2,1,0,1,0,0,1,14.163123,14.163123,2.611671,169,0.0
721,6.976744,4.764368,13,0,1,0,0,12,12,11,0,3,1,0,1,0,0,1,14.163123,14.163123,1.9425824,144,0.0
722,22.505198,2.9089007,12,0,1,0,0,12,12,12,0,6,1,0,1,0,0,1,14.163123,14.163123,3.1137462,144,0.0
723,13.00813,4.0354843,11,0,1,0,0,11,12,12,0,6,1,0,1,0,0,1,13.995201,13.124121,2.5655746,121,-0.8710804
724,15.667816,1.3552805,12,0,1,0,0,12,12,13,0,8,1,0,1,0,0,0,14.163123,14.163123,2.7516086,144,0.0
725,10.387243,1.1680162,12,0,1,0,0,8,12,12,0,8,1,0,1,0,0,1,12.57115,13.08366,2.3405786,64,0.5125103
726,16.02564,0.14417057,12,0,1,0,0,13,12,12,0,1,1,0,1,0,0,1,14.163123,14.163123,2.77419,169,0.0
727,15.625,3.0649135,12,0,1,0,0,14,12,8,0,4,1,0,1,0,0,0,14.163123,14.163123,2.7488723,196,0.0
728,20.847672,2.3747592,12,0,1,0,0,16,11,12,0,3,1,0,1,0,0,1,14.163123,14.163123,3.0372422,256,0.0
729,9.972801,1.3991102,12,0,1,0,0,10,9,9,0,3,1,0,1,0,0,1,13.995201,13.124121,2.2998614,100,-0.8710804
730,7.7403846,4.277255,12,0,1,0,0,10,13,12,0,4,1,0,1,0,0,1,13.995201,13.124121,2.0464513,100,-0.8710804
731,7.408377,4.4283996,10,0,1,0,0,11,12,9,0,3,1,0,1,0,0,1,13.124121,12.57115,2.0026114,121,-0.5529709
732,36.805557,2.100579,15,0,1,0,0,11,11,15,0,5,1,0,1,0,0,1,14.163123,14.163123,3.6056488,121,0.0
733,6.3663464,2.247434,12,0,1,0,0,11,12,10,0,2,1,0,1,0,0,1,13.995201,13.124121,1.8510257,121,-0.8710804
734,8.798077,-2.7676299,12,0,1,0,0,15,12,9,0,1,1,0,1,0,0,1,14.163123,14.163123,2.1745331,225,0.0
735,7.1384616,-4.5724106,12,0,1,0,0,13,12,9,0,1,1,0,1,0,0,1,14.163123,14.163123,1.9654973,169,0.0
736,12.339744,4.4821825,15,0,1,0,0,7,12,11,0,0,1,0,1,0,0,1,13.995201,13.124121,2.5128253,49,-0.8710804
737,64.15022,2.0428674,17,0,1,0,0,10,16,18,0,1,1,0,1,0,0,0,14.163123,14.163123,4.1612277,100,0.0
738,7.0,-1.4660512,10,0,1,0,0,12,12,11,0,5,1,0,1,0,0,1,9.755371,10.826575,1.9459101,144,1.0712042
739,3.3018868,-2.129632,9,0,1,0,0,11,12,11,0,4,1,0,1,0,0,1,12.361383,12.250942,1.194494,121,-0.11044121
740,61.28885,-0.27210906,12,0,1,0,0,14,9,12,1,5,1,0,1,0,0,1,10.340332,10.340332,4.1155977,196,0.0
741,5.647945,2.2946093,15,0,1,0,0,7,12,7,0,2,1,0,1,0,0,1,10.826575,12.361383,1.7312918,49,1.5348082
742,4.2542543,-3.6557798,11,0,1,0,0,13,8,5,0,8,1,0,1,0,0,1,10.340332,10.340332,1.4479195,169,0.0
743,20.915033,5.359103,18,0,1,0,0,6,14,16,0,3,1,0,1,0,0,1,10.340332,10.340332,3.0404682,36,0.0
744,11.52,5.357341,20,1,0,0,0,2,20,20,0,1,1,0,1,0,0,1,9.755371,10.826575,2.4440846,4,1.0712042
745,22.488756,3.0452332,15,0,1,0,0,13,16,16,0,2,1,0,1,0,0,1,10.340332,10.340332,3.1130154,169,0.0
746,9.420631,1.947523,16,0,1,0,0,4,16,16,0,2,1,0,1,0,0,1,12.250942,12.621743,2.242902,16,0.37080097
747,15.384615,2.603361,15,0,1,0,0,9,12,16,0,5,1,0,1,0,0,1,10.340332,9.755371,2.733368,81,-0.58496094
748,12.4533,2.7303693,15,0,1,0,0,7,16,14,0,1,1,0,1,0,0,1,10.826575,12.361383,2.5219858,49,1.5348082
749,31.25,1.9481723,15,0,1,0,0,11,16,18,0,8,1,0,1,0,0,1,10.340332,10.340332,3.4420195,121,0.0
750,13.162705,2.1071653,15,0,1,0,0,10,16,16,0,7,1,0,1,0,0,1,10.340332,10.340332,2.5773876,100,0.0
751,17.04036,3.6249485,17,0,0,0,1,6,20,20,0,1,1,0,1,0,0,1,10.340332,9.755371,2.8355846,36,-0.58496094
752,25.203253,0.93171847,9,0,0,0,1,13,14,14,1,2,1,0,0,1,0,1,7.3554597,6.922371,3.226973,169,-0.43308878
753,11.878453,1.3090895,11,0,1,0,0,15,12,10,0,4,1,0,1,0,0,1,14.163123,14.163123,2.4747262,225,0.0
754,12.980769,1.2691267,13,0,0,1,0,14,12,12,0,4,1,0,1,0,0,1,14.163123,14.163123,2.563469,196,0.0
755,44.052864,3.338229,15,0,1,0,0,11,12,12,0,7,1,0,1,0,0,1,14.163123,14.163123,3.7853904,121,0.0
756,17.36672,3.5960467,12,0,1,0,0,12,12,12,0,7,1,0,1,0,0,1,14.163123,14.163123,2.8545558,144,0.0
757,14.3551235,3.7234852,15,0,1,0,0,8,16,18,0,4,1,0,1,0,0,1,13.995201,13.124121,2.6641068,64,-0.8710804
758,10.765551,2.2771406,12,0,1,0,0,16,5,5,0,2,0,0,1,0,0,1,14.163123,14.163123,2.3763514,256,0.0
759,14.423077,3.0853646,12,0,1,0,0,14,11,9,0,4,1,0,1,0,0,0,14.163123,14.163123,2.6688294,196,0.0
760,3.5955532,2.3670583,10,0,1,0,0,14,11,14,0,2,1,0,1,0,0,1,14.163123,13.995201,1.2796979,196,-0.16792202
761,4.8076925,4.16734,12,0,1,0,0,9,11,12,0,2,1,0,1,0,0,1,13.124121,12.57115,1.5702173,81,-0.5529709
762,7.345896,5.5310364,12,0,1,0,0,9,12,19,0,2,1,0,1,0,0,1,12.57115,13.08366,1.9941418,81,0.5125103
763,4.9281316,-0.27333924,8,0,1,0,0,12,12,10,0,1,1,0,1,0,0,1,12.57115,13.08366,1.59496,144,0.5125103
764,20.0,5.211646,15,0,1,0,0,8,12,11,0,1,1,0,1,0,0,1,13.995201,13.124121,2.9957323,64,-0.8710804
765,7.5342464,3.0624495,15,0,1,0,0,9,12,12,0,2,1,0,1,0,0,1,14.163123,14.163123,2.0194588,81,0.0
766,6.118421,2.6622694,12,0,1,0,0,14,12,12,1,3,1,0,1,0,0,1,14.163123,14.163123,1.8113041,196,0.0
767,7.2843823,3.0077307,12,0,1,0,0,10,12,12,1,3,1,0,1,0,0,1,13.124121,12.57115,1.9857327,100,-0.5529709
768,8.151009,1.4927043,9,0,1,0,0,12,12,12,1,3,1,0,1,0,0,1,12.57115,13.08366,2.0981417,144,0.5125103
769,14.615385,5.2910976,17,0,1,0,0,5,12,18,0,1,1,0,1,0,0,1,13.995201,13.124121,2.6820748,25,-0.8710804
770,14.705882,4.2224464,12,0,1,0,0,9,12,10,0,3,1,0,1,0,0,1,13.124121,12.57115,2.6882474,81,-0.5529709
771,7.5,5.0069985,11,0,1,0,0,10,12,8,0,2,1,0,1,0,0,1,5.708711,5.9561014,2.014903,100,0.24739027
772,13.116057,2.416193,12,0,1,0,0,13,11,12,0,3,1,0,1,0,0,0,8.334936,8.334936,2.5738373,169,0.0
773,24.193548,2.3470168,11,0,1,0,0,9,12,10,1,1,1,0,1,0,0,1,7.3568974,7.748579,3.186086,81,0.39168167
774,11.173184,1.606445,12,0,1,0,0,15,12,10,0,0,1,0,1,0,0,1,6.705548,6.705548,2.4135168,225,0.0
775,14.903846,4.035834,16,0,1,0,0,10,15,14,0,3,1,0,1,0,0,1,8.334936,8.334936,2.7016194,100,0.0
776,13.563218,3.382336,12,0,1,0,0,8,15,17,0,1,1,0,1,0,0,1,7.3568974,7.748579,2.6073616,64,0.39168167
777,26.890757,0.18491165,12,0,1,0,0,14,12,12,1,2,1,0,1,0,0,0,6.705548,6.705548,3.2917826,196,0.0
778,11.870324,3.8006563,17,0,1,0,0,7,18,18,0,1,1,0,1,0,0,1,6.705548,6.705548,2.4740415,49,0.0
779,6.3555913,2.9961948,15,0,1,0,0,7,16,18,0,2,1,0,1,0,0,1,5.5041966,5.708711,1.849335,49,0.2045145
780,57.287823,5.2777524,20,0,1,0,0,5,16,18,0,1,1,0,1,0,0,1,2.0889568,2.0889568,4.048088,25,0.0
781,8.741259,4.9210753,15,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,6.022065,5.5041966,2.168054,64,-0.5178685
782,14.181818,4.032985,15,1,0,0,0,5,12,18,0,3,1,0,1,0,0,1,5.708711,5.9561014,2.6519606,25,0.24739027
783,3.3766234,4.115037,15,0,0,1,0,5,16,19,0,1,1,0,1,0,0,1,5.708711,5.9561014,1.2168763,25,0.24739027
784,7.467949,0.99523544,12,0,1,0,0,13,9,10,0,0,1,0,1,0,0,1,9.838986,9.838986,2.0106204,169,0.0
785,8.653846,1.714376,11,0,1,0,0,10,11,12,1,3,1,0,1,0,0,1,8.870226,9.018834,2.1580038,100,0.14860821
786,7.8365383,-0.008533457,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,9.838986,9.838986,2.0587971,169,0.0
787,9.302325,2.30022,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,8.870226,9.018834,2.2302644,64,0.14860821
788,6.3157897,0.6088053,9,0,1,0,0,11,12,12,1,3,1,0,1,0,0,1,9.018834,9.558614,1.8430527,121,0.53977966
789,6.923077,4.254527,13,0,0,1,0,11,15,13,0,2,1,0,0,0,1,1,9.838986,8.836112,1.9348603,121,-1.0028744
790,19.350962,2.1082728,12,0,1,0,0,14,12,10,0,3,1,0,1,0,0,1,9.838986,9.838986,2.962742,196,0.0
791,13.4255495,1.7704967,12,0,1,0,0,8,12,12,0,2,1,0,1,0,0,1,8.870226,9.018834,2.5971596,64,0.14860821
792,22.596153,3.3934627,18,0,0,1,0,5,14,19,1,1,1,0,1,0,0,1,8.836112,8.413321,3.1177797,25,-0.42279148
793,9.713024,-0.01780093,12,0,1,0,0,11,12,12,0,6,1,0,1,0,0,1,9.838986,8.836112,2.2734678,121,-1.0028744
794,16.373077,4.5244036,15,0,1,0,0,6,12,12,0,6,1,0,1,0,0,1,8.413321,8.870226,2.7956383,36,0.45690536
795,12.740385,5.1470637,17,0,1,0,0,7,12,13,0,2,1,0,1,0,0,1,9.838986,8.836112,2.544777,49,-1.0028744
796,12.019231,4.562548,15,0,1,0,0,6,12,13,0,2,1,0,1,0,0,1,8.413321,8.870226,2.486508,36,0.45690536
797,25.87322,4.736867,18,0,0,1,0,3,14,18,0,4,1,0,1,0,0,1,8.870226,9.018834,3.2532084,9,0.14860821
798,5.008013,5.353204,19,0,0,0,1,2,12,14,1,2,1,0,1,0,0,1,8.413321,8.870226,1.6110392,4,0.45690536
799,12.101654,3.4247298,17,0,0,0,1,8,12,12,0,1,1,0,1,0,0,1,5.556623,5.556623,2.4933422,64,0.0
800,9.523809,4.4178476,17,0,1,0,0,5,12,16,0,2,1,0,1,0,0,1,8.836112,8.413321,2.253795,25,-0.42279148
801,7.3170733,3.4184833,14,0,1,0,0,12,10,12,1,3,0,0,0,1,0,1,9.838986,9.838986,1.9902104,144,0.0
802,6.4490123,4.659421,19,1,0,0,0,3,18,18,0,2,1,0,1,0,0,1,8.836112,8.413321,1.863927,9,-0.42279148
803,18.418201,4.8320627,15,0,1,0,0,8,18,15,0,2,1,0,1,0,0,1,9.838986,8.836112,2.9133394,64,-1.0028744
804,9.818182,4.2279263,16,0,1,0,0,5,16,15,0,2,1,0,1,0,0,1,7.4381037,6.7425737,2.284236,25,-0.69552994
805,5.094614,-0.44588447,14,0,0,1,0,11,14,20,0,3,0,0,1,0,0,1,9.838986,9.838986,1.628184,121,0.0
806,16.826923,3.06812,15,0,0,1,0,12,13,18,0,2,1,0,1,0,0,1,9.838986,9.838986,2.8229802,144,0.0
807,23.484848,3.2244275,14,0,0,0,1,11,13,18,0,2,1,0,1,0,0,1,9.838986,9.838986,3.1563554,121,0.0
808,7.3670726,2.5053384,13,0,0,0,1,8,13,12,0,2,1,0,1,0,0,1,8.413321,8.870226,1.9970204,64,0.45690536
809,26.923077,5.1226497,15,0,1,0,0,7,12,17,0,4,1,0,1,0,0,1,8.836112,8.413321,3.2929838,49,-0.42279148
810,11.217949,4.487939,15,0,1,0,0,5,12,17,0,4,0,0,1,0,0,1,8.870226,9.018834,2.417515,25,0.14860821
