,distid,schid,lunch,enroll,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenroll,lstaff,bsbar,lunchbar,lenrollbar,lstaffbar
1434,80020.0,6949,73.3,417,72.7,3117,31410.0,10642,38.6,56.8,0.33880928,10.354881,6.0330863,4.286341,0.3388092815876007,73.30000305175781,6.03308629989624,4.286341190338135
1435,80040.0,816,97.6,504,93.3,4350,34462.0,11499,70.3,71.9,0.33367187,10.447613,6.222576,4.53582,0.3336718678474426,97.5999984741211,6.222576141357422,4.535820007324219
1436,80050.0,5056,57.9,308,116.2,3435,23486.0,8129,42.7,64.0,0.3461211,10.064159,5.7300997,4.755313,0.3461211025714874,57.900001525878906,5.730099678039551,4.755312919616699
1437,80090.0,358,50.1,509,78.6,2973,29326.0,9927,62.5,63.8,0.3385051,10.28623,6.232448,4.364372,0.3451763689517975,71.89999771118164,5.876954555511475,4.409359455108643
1438,80090.0,5037,93.7,250,86.0,2676,26412.0,9293,16.7,25.0,0.35184765,10.181574,5.521461,4.454347,0.3451763689517975,71.89999771118164,5.876954555511475,4.409359455108643
1439,80110.0,1429,26.7,438,63.9,3025,38207.0,11689,84.5,84.5,0.3059387,10.550774,6.082219,4.1573195,0.3059386909008026,26.700000762939453,6.082219123840332,4.15731954574585
1440,80120.0,1599,79.6,351,74.8,3732,36412.0,12085,46.8,48.9,0.33189607,10.502654,5.8607864,4.314818,0.3322785794734955,72.04999923706055,5.761873483657837,4.450402736663818
1441,80120.0,2721,64.5,288,98.1,3758,28759.0,9567,61.4,86.4,0.3326611,10.266706,5.6629605,4.5859876,0.3322785794734955,72.04999923706055,5.761873483657837,4.450402736663818
1442,80130.0,2139,49.1,476,69.7,3072,32072.0,10837,53.8,67.7,0.337896,10.375739,6.1654177,4.2442,0.3378959894180298,49.099998474121094,6.165417671203613,4.244200229644775
1443,80140.0,2141,34.9,570,70.5,2860,30649.0,11088,52.6,74.7,0.36177364,10.330356,6.3456364,4.255613,0.36177363991737366,34.900001525878906,6.345636367797852,4.255612850189209
1444,80150.0,2438,9.6,686,68.4,2626,28127.0,9414,81.8,85.0,0.3346962,10.244485,6.5308776,4.225373,0.3346962034702301,9.600000381469727,6.530877590179443,4.225372791290283
1445,80160.0,573,28.8,482,68.5,2752,30805.0,10815,52.7,65.8,0.35107937,10.335432,6.177944,4.226834,0.35107937455177307,28.799999237060547,6.177944183349609,4.226833820343018
1446,81010.0,6,11.0,473,67.8,3513,41944.0,15933,71.8,74.4,0.37986362,10.644091,6.1590953,4.2165623,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1447,81010.0,99,27.1,277,72.4,4629,52514.0,21571,84.4,90.6,0.41076666,10.868835,5.6240177,4.2822065,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1448,81010.0,163,8.1,365,73.7,4180,46305.0,18048,79.7,86.2,0.38976353,10.743005,5.8998976,4.3000026,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1449,81010.0,455,10.0,492,67.7,3583,36550.0,14433,79.5,89.2,0.39488372,10.506436,6.1984787,4.215086,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1450,81010.0,533,39.2,323,76.6,4264,45371.0,18043,51.4,51.4,0.39767694,10.722629,5.7776523,4.338597,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1451,81010.0,915,16.4,323,85.0,3972,38426.0,16019,51.1,77.3,0.4168792,10.55649,5.7776523,4.4426513,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1452,81010.0,1064,17.3,376,77.6,4067,43236.0,16502,69.0,77.2,0.38167268,10.674429,5.9295893,4.3515673,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1453,81010.0,1534,14.0,294,74.6,4238,47000.0,19514,85.4,78.0,0.4151915,10.757903,5.68358,4.3121405,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1454,81010.0,1939,28.3,459,81.0,4145,41044.0,15220,66.1,79.0,0.37082157,10.6224,6.1290503,4.394449,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1455,81010.0,2143,13.0,512,71.7,3481,38972.0,15014,77.1,84.3,0.38525096,10.570599,6.2383246,4.2724905,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1456,81010.0,2303,24.2,301,82.9,5318,52790.0,19165,63.0,74.1,0.36304224,10.874077,5.7071104,4.417635,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1457,81010.0,2582,41.9,328,78.4,4104,35009.0,14983,42.0,64.0,0.42797565,10.463361,5.7930136,4.361824,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1458,81010.0,2766,37.2,389,75.3,3903,41665.0,16958,68.3,75.0,0.4070083,10.637417,5.963579,4.3214803,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1459,81010.0,2973,43.0,405,76.1,4027,41906.0,16785,54.8,71.2,0.4005393,10.643185,6.003887,4.3320484,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1460,81010.0,3060,18.6,266,81.7,4566,47233.0,18539,56.8,61.4,0.392501,10.762848,5.583496,4.4030538,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1461,81010.0,4182,16.1,318,76.3,4177,37441.0,15809,75.0,86.4,0.42223766,10.530521,5.7620516,4.334673,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1462,81010.0,4562,8.3,469,78.8,3683,37623.0,14785,75.6,78.0,0.3929777,10.535371,6.150603,4.366913,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1463,81010.0,5760,8.9,430,64.1,3785,41322.0,15805,78.9,84.2,0.3824839,10.62915,6.063785,4.1604443,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1464,81010.0,6697,19.3,450,67.5,3577,42835.0,16629,65.5,74.1,0.38821056,10.665111,6.1092477,4.2121277,0.3957761431995191,21.15263170945017,5.923900604248047,4.317681689011423
1465,81020.0,988,52.0,310,62.6,3346,49735.0,13729,46.7,57.8,0.27604303,10.814465,5.7365723,4.1367655,0.28850800295670825,48.48333295186361,5.801146189371745,4.258192539215088
1466,81020.0,993,60.1,281,75.8,3739,53344.0,15358,57.9,65.8,0.28790492,10.884517,5.638355,4.3280983,0.28850800295670825,48.48333295186361,5.801146189371745,4.258192539215088
1467,81020.0,1153,43.4,394,67.8,3347,49175.0,14674,46.7,60.0,0.29840365,10.803141,5.976351,4.2165623,0.28850800295670825,48.48333295186361,5.801146189371745,4.258192539215088
1468,81020.0,1157,26.8,288,75.0,3853,41724.0,11863,57.6,71.2,0.28432077,10.638832,5.6629605,4.317488,0.28850800295670825,48.48333295186361,5.801146189371745,4.258192539215088
1469,81020.0,2825,56.6,407,64.6,3545,53261.0,15503,47.1,58.6,0.29107603,10.882959,6.0088134,4.1682143,0.28850800295670825,48.48333295186361,5.801146189371745,4.258192539215088
1470,81020.0,6129,52.0,325,80.0,3896,45087.0,13224,54.5,54.5,0.29329962,10.71635,5.7838254,4.3820267,0.28850800295670825,48.48333295186361,5.801146189371745,4.258192539215088
1471,81040.0,2720,4.7,613,45.7,2974,54094.0,15889,80.2,74.3,0.29372942,10.8984785,6.418365,3.8220983,0.3048875033855438,6.449999809265137,6.460577487945557,3.8740121126174927
1472,81040.0,3507,8.2,667,50.7,2891,46237.0,14613,51.9,66.4,0.31604558,10.741535,6.50279,3.925926,0.3048875033855438,6.449999809265137,6.460577487945557,3.8740121126174927
1473,81050.0,214,6.7,608,75.5,3184,33512.0,11100,75.0,79.5,0.33122465,10.419659,6.410175,4.3241324,0.331224650144577,6.699999809265137,6.41017484664917,4.324132442474365
1474,81070.0,2186,20.2,846,78.1,2961,31892.0,12023,57.3,71.9,0.3769911,10.3701105,6.7405195,4.3579903,0.3769910931587219,20.200000762939453,6.7405195236206055,4.357990264892578
1475,81080.0,5816,10.9,472,67.8,2733,31330.0,11472,77.2,86.1,0.36616662,10.352331,6.156979,4.2165623,0.3661666214466095,10.899999618530273,6.156979084014893,4.216562271118164
1476,81100.0,2930,14.8,835,64.6,3009,37601.0,11805,65.8,64.5,0.3139544,10.534786,6.727432,4.1682143,0.3139544129371643,14.800000190734863,6.727431774139404,4.168214321136475
1477,81120.0,1768,7.2,696,72.8,3596,37459.0,11657,75.8,81.7,0.3111936,10.531002,6.5453496,4.287716,0.30974259972572327,6.0,6.5517737865448,4.276604413986206
1478,81120.0,7527,4.8,705,71.2,3473,36965.0,11396,86.3,84.2,0.3082916,10.517727,6.558198,4.265493,0.30974259972572327,6.0,6.5517737865448,4.276604413986206
1479,81140.0,7578,25.6,620,80.5,2772,27575.0,8857,55.2,79.0,0.32119673,10.224665,6.4297194,4.388257,0.3211967349052429,25.600000381469727,6.4297194480896,4.388257026672363
1480,81150.0,643,56.9,206,97.6,3391,24013.0,9397,48.4,58.1,0.3913297,10.08635,5.327876,4.5808773,0.3763675570487976,59.08000106811524,5.57005615234375,4.48538064956665
1481,81150.0,1632,53.3,374,76.7,3768,40476.0,13959,67.7,80.0,0.34487104,10.608464,5.924256,4.3399014,0.3763675570487976,59.08000106811524,5.57005615234375,4.48538064956665
1482,81150.0,1638,71.8,210,101.4,3476,23594.0,9878,56.7,70.0,0.41866577,10.0687475,5.3471074,4.619073,0.3763675570487976,59.08000106811524,5.57005615234375,4.48538064956665
1483,81150.0,1705,51.2,296,79.1,3620,35502.0,12726,50.0,61.1,0.35845867,10.4773445,5.6903596,4.3707128,0.3763675570487976,59.08000106811524,5.57005615234375,4.48538064956665
1484,81150.0,5953,62.2,260,91.5,3995,39673.0,14620,48.6,83.8,0.3685126,10.588427,5.560682,4.516339,0.3763675570487976,59.08000106811524,5.57005615234375,4.48538064956665
1485,82010.0,5,92.0,701,107.6,3576,27360.0,10723,37.0,52.7,0.3919225,10.216837,6.552508,4.6784205,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1486,82010.0,140,99.5,430,110.7,3389,22437.0,8464,30.9,41.8,0.37723404,10.018467,6.063785,4.706824,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1487,82010.0,168,48.0,796,80.7,2691,24819.0,7910,21.8,39.8,0.31870744,10.119365,6.6795993,4.3907385,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1488,82010.0,176,23.0,561,80.0,3395,31079.0,10154,50.0,58.3,0.3267158,10.344288,6.329721,4.3820267,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1489,82010.0,213,67.6,668,52.5,2767,39335.0,12956,50.0,69.8,0.32937586,10.57987,6.504288,3.9608133,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1490,82010.0,238,82.0,432,111.3,3492,22703.0,7458,60.4,91.7,0.32850283,10.030252,6.0684257,4.7122293,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1491,82010.0,266,92.4,547,96.2,3186,25505.0,8636,24.0,53.3,0.33860028,10.146629,6.3044486,4.566429,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1492,82010.0,277,86.1,632,95.9,3120,23670.0,8389,48.4,58.9,0.35441488,10.071963,6.4488893,4.563306,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1493,82010.0,300,82.9,325,107.1,3257,24805.0,8707,21.4,52.4,0.35101795,10.1188,5.7838254,4.673763,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1494,82010.0,333,81.0,413,117.4,3531,23132.0,8293,21.0,72.6,0.3585077,10.048972,6.0234475,4.765587,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1495,82010.0,374,86.7,726,76.4,2973,27650.0,11470,21.1,55.3,0.4148282,10.227381,6.58755,4.335983,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1496,82010.0,380,69.1,446,91.5,3203,28399.0,8795,83.6,83.6,0.309694,10.254109,6.100319,4.516339,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1497,82010.0,446,66.3,309,140.1,3497,24609.0,8078,100.0,80.0,0.3282539,10.1108675,5.733341,4.9423566,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1498,82010.0,456,86.1,852,92.7,3080,24956.0,8412,57.5,73.1,0.33707324,10.124869,6.7475867,4.5293684,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1499,82010.0,463,72.8,647,80.1,3049,29648.0,9811,22.7,31.8,0.33091608,10.29715,6.4723463,4.383276,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1500,82010.0,468,37.3,575,78.8,3415,30488.0,9525,49.1,61.4,0.312418,10.3250885,6.35437,4.366913,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1501,82010.0,471,74.3,617,201.0,4060,23920.0,8651,22.2,55.6,0.36166388,10.08247,6.424869,5.3033047,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1502,82010.0,510,82.2,462,125.5,3517,22305.0,9594,32.8,55.7,0.43012777,10.012567,6.135565,4.832306,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1503,82010.0,542,83.3,703,107.4,3793,26643.0,9907,29.2,44.9,0.3718425,10.190282,6.555357,4.6765604,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1504,82010.0,546,37.3,909,66.7,2793,29701.0,9369,29.5,83.9,0.31544393,10.298936,6.812345,4.200205,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1505,82010.0,634,66.2,475,93.5,3303,26781.0,9287,42.9,50.6,0.3467757,10.195448,6.163315,4.5379615,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1506,82010.0,689,26.4,252,71.4,2795,29010.0,8891,91.2,86.0,0.30648053,10.275396,5.529429,4.2682977,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1507,82010.0,701,69.4,896,78.3,1353,29297.0,9295,41.2,48.5,0.31726798,9.137447,6.7979403,4.3605475,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1508,82010.0,727,94.1,540,112.4,3411,22545.0,8401,26.3,42.1,0.3726325,10.023269,6.291569,4.722064,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1509,82010.0,781,31.5,534,92.7,3125,26203.0,8407,48.8,70.0,0.32084113,10.173629,6.280396,4.5293684,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1510,82010.0,787,70.7,924,79.0,3068,27839.0,9332,36.4,83.2,0.33521318,10.234193,6.828712,4.3694477,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1511,82010.0,792,73.6,602,128.2,3419,21423.0,7705,12.2,31.7,0.35966018,9.97222,6.4002576,4.8535914,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1512,82010.0,812,60.6,710,97.9,3021,25936.0,8267,63.0,68.8,0.31874615,10.163387,6.565265,4.5839467,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1513,82010.0,813,81.6,991,88.8,3093,27028.0,9173,32.0,42.3,0.3393888,10.204629,6.8987145,4.486387,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1514,82010.0,826,48.0,643,92.5,2969,24910.0,8325,43.6,80.9,0.33420312,10.123025,6.4661446,4.527209,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1515,82010.0,857,65.9,828,94.1,3043,26581.0,8806,44.2,64.4,0.33128926,10.187952,6.719013,4.5443583,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1516,82010.0,880,91.5,687,115.0,3207,24993.0,8382,75.3,77.9,0.3353739,10.126351,6.5323343,4.744932,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1517,82010.0,925,62.3,861,69.1,2928,32367.0,11189,81.5,72.8,0.3456916,10.384894,6.7580943,4.2355547,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1518,82010.0,939,66.3,536,78.2,3027,29672.0,10071,67.5,66.3,0.3394109,10.297959,6.2841344,4.3592696,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1519,82010.0,948,39.1,491,76.8,3087,33426.0,11399,43.1,51.4,0.34102196,10.417089,6.196444,4.3412046,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1520,82010.0,966,48.4,633,94.0,2913,23730.0,7823,52.6,61.1,0.3296671,10.074495,6.4504704,4.543295,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1521,82010.0,975,59.4,1029,94.4,3457,27320.0,9958,20.5,58.0,0.3644949,10.215374,6.9363427,4.547541,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1522,82010.0,1084,61.8,543,95.0,2938,22032.0,7806,53.0,69.7,0.35430282,10.000251,6.297109,4.553877,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1523,82010.0,1087,74.1,497,114.9,2924,24642.0,8327,36.4,59.1,0.337919,10.112207,6.20859,4.7440624,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1524,82010.0,1134,28.6,1098,76.7,3256,32256.0,10563,26.1,35.2,0.32747397,10.381459,7.0012455,4.3399014,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1525,82010.0,1185,89.9,304,115.5,3750,24056.0,8528,100.0,90.9,0.35450616,10.08814,5.7170277,4.7492704,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1526,82010.0,1228,83.4,455,88.8,3886,36149.0,13108,63.5,69.2,0.3626103,10.495404,6.1202974,4.486387,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1527,82010.0,1244,66.9,808,77.0,3129,32203.0,10304,43.6,51.8,0.3199702,10.379815,6.694562,4.3438053,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1528,82010.0,1248,97.5,1011,75.3,2633,26109.0,8447,76.3,77.0,0.3235283,10.170035,6.9186954,4.3214803,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1529,82010.0,1362,53.3,412,93.2,3073,24561.0,8911,36.8,69.0,0.36281097,10.108915,6.0210233,4.5347476,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1530,82010.0,1438,74.4,391,93.4,3501,26489.0,9041,92.1,94.7,0.34131148,10.1844845,5.9687076,4.5368915,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1531,82010.0,1476,79.3,627,79.1,3454,31882.0,10914,51.0,60.8,0.34232482,10.369797,6.4409466,4.3707128,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1532,82010.0,1480,87.5,401,167.1,4761,21959.0,7948,28.6,61.9,0.36194727,9.996932,5.9939613,5.1185923,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1533,82010.0,1493,76.9,633,93.2,3079,22801.0,8860,89.4,90.9,0.38857946,10.034559,6.4504704,4.5347476,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1534,82010.0,1495,99.3,555,84.1,3075,27426.0,9569,53.4,48.3,0.3489025,10.219247,6.3189683,4.4320064,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1535,82010.0,1518,87.5,531,104.5,4057,29573.0,9761,33.8,34.3,0.3300646,10.294617,6.274762,4.649187,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1536,82010.0,1526,76.3,606,89.8,4477,32474.0,12619,69.2,78.2,0.3885878,10.388195,6.40688,4.497585,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1537,82010.0,1552,51.6,726,66.0,2544,30258.0,9898,19.4,41.9,0.3271201,10.317516,6.58755,4.189655,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1538,82010.0,1559,95.2,562,101.2,2746,20782.0,7275,30.2,62.5,0.35006255,9.941842,6.331502,4.617099,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1539,82010.0,1562,73.2,286,128.7,3994,23192.0,7943,59.2,49.0,0.3424888,10.051562,5.655992,4.857484,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1540,82010.0,1569,93.8,856,83.4,3317,32755.0,10792,11.5,29.9,0.32947642,10.396811,6.75227,4.4236484,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1541,82010.0,1574,81.2,515,90.3,3042,24641.0,8487,48.4,68.8,0.34442595,10.112167,6.244167,4.5031376,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1542,82010.0,1617,42.6,255,93.7,3258,24402.0,8145,44.1,64.7,0.3337841,10.102421,5.5412636,4.540098,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1543,82010.0,1649,86.5,185,343.8,7014,10917.0,3490,32.4,54.4,0.3196849,9.298077,5.220356,5.84006,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1544,82010.0,1661,78.7,428,110.7,3689,24735.0,8397,37.9,65.5,0.33947846,10.115974,6.059123,4.706824,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1545,82010.0,1690,57.3,858,61.8,2896,34133.0,11542,43.2,82.4,0.33814782,10.43802,6.754604,4.1239033,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1546,82010.0,1729,95.8,373,104.0,3038,23587.0,7639,18.0,50.8,0.32386485,10.068451,5.9215784,4.644391,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1547,82010.0,1763,90.9,503,132.0,4484,23145.0,9714,27.9,67.2,0.41970187,10.049534,6.22059,4.882802,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1548,82010.0,1764,66.7,697,82.6,2728,27258.0,9069,72.2,45.6,0.33270967,10.213102,6.5467854,4.4140096,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1549,82010.0,1774,98.1,492,107.5,3586,26241.0,9697,23.7,57.6,0.36953622,10.175078,6.1984787,4.6774907,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1550,82010.0,1781,82.4,518,111.2,3362,26090.0,8742,36.1,47.2,0.3350709,10.169308,6.249975,4.7113304,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1551,82010.0,1803,73.1,546,141.4,4380,22261.0,9059,23.5,25.0,0.40694487,10.0105915,6.302619,4.951593,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1552,82010.0,1877,86.7,502,104.4,3887,31392.0,10228,34.1,51.2,0.3258155,10.354308,6.2186003,4.6482296,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1553,82010.0,1887,78.5,663,92.8,3567,30930.0,10531,69.8,82.6,0.3404785,10.339482,6.496775,4.5304465,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1554,82010.0,1970,85.8,530,100.0,3277,25637.0,8096,85.2,85.2,0.31579357,10.151792,6.272877,4.6051702,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1555,82010.0,1976,76.2,510,102.4,3689,25090.0,8218,81.7,78.0,0.32754084,10.130224,6.234411,4.6288867,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1556,82010.0,2000,87.2,698,115.5,3306,23060.0,8013,20.0,40.0,0.34748483,10.045855,6.548219,4.7492704,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1557,82010.0,2036,69.6,683,85.5,2977,28858.0,9549,43.4,27.7,0.3308961,10.270143,6.526495,4.4485164,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1558,82010.0,2054,60.9,544,33.8,2587,55137.0,17864,92.4,73.4,0.32399297,10.917576,6.2989492,3.5204608,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1559,82010.0,2058,80.5,285,136.8,3427,19812.0,7114,37.5,46.9,0.3590753,9.894043,5.652489,4.91852,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1560,82010.0,2133,53.8,296,72.0,3280,29501.0,10397,41.3,60.9,0.35242873,10.292179,5.6903596,4.276666,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1561,82010.0,2243,63.0,314,70.7,3087,32753.0,11042,40.8,55.1,0.3371294,10.3967495,5.749393,4.2584457,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1562,82010.0,2245,86.1,670,82.2,2767,26202.0,8846,19.3,54.2,0.33760783,10.173591,6.5072775,4.4091554,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1563,82010.0,2289,85.3,340,141.8,3060,21870.0,7858,18.5,22.2,0.359305,9.992871,5.8289456,4.9544177,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1564,82010.0,2300,77.2,611,107.5,3796,25279.0,8605,42.1,85.5,0.3404011,10.13773,6.4150968,4.6774907,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1565,82010.0,2301,57.6,649,80.3,3028,30582.0,10526,27.6,54.0,0.3441894,10.328167,6.475433,4.38577,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1566,82010.0,2310,93.7,534,80.9,3285,29219.0,10633,33.3,72.0,0.36390704,10.282575,6.280396,4.3932137,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1567,82010.0,2341,70.3,534,87.1,2972,28882.0,8990,91.6,88.0,0.31126654,10.270974,6.280396,4.4670568,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1568,82010.0,2377,73.7,493,95.3,3207,24143.0,7994,55.7,65.7,0.33111048,10.09175,6.200509,4.5570297,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1569,82010.0,2383,67.7,541,106.3,3461,23290.0,7944,27.7,45.7,0.3410906,10.055779,6.2934194,4.6662655,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1570,82010.0,2390,60.5,675,65.8,2973,38412.0,12694,17.5,46.0,0.33046964,10.556126,6.514713,4.1866198,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1571,82010.0,2392,63.1,281,98.6,3113,22674.0,7960,80.0,82.0,0.3510629,10.028975,5.638355,4.591071,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1572,82010.0,2398,72.2,964,76.2,2810,27497.0,9767,20.7,40.7,0.35520238,10.221832,6.8710914,4.3333616,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1573,82010.0,2431,77.0,832,56.5,2763,36031.0,11141,48.9,63.5,0.30920595,10.492135,6.7238326,4.0342407,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1574,82010.0,2448,64.2,490,113.5,3079,19655.0,6697,47.9,45.2,0.34072754,9.886087,6.1944056,4.731803,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1575,82010.0,2458,56.9,495,72.9,2955,27999.0,8956,91.4,100.0,0.31986856,10.239924,6.204558,4.2890887,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1576,82010.0,2474,62.5,682,73.5,3014,29403.0,10541,41.1,61.4,0.35850084,10.288852,6.5250297,4.2972856,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1577,82010.0,2475,48.8,658,97.1,3268,27500.0,9364,46.3,81.3,0.3405091,10.221941,6.489205,4.5757413,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1578,82010.0,2494,72.7,275,130.5,3818,23290.0,9523,36.7,43.3,0.40888792,10.055779,5.616771,4.871373,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
1579,82010.0,2588,91.0,556,99.3,3360,26494.0,8975,53.3,83.3,0.33875594,10.184673,6.3207684,4.5981455,0.34355160667572493,69.71543186093554,6.335152361128065,4.498069683710734
