,female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
4667,1,34,0,0,0,0,53950.0,132,0.0,0.0,2.1690538,-0.2815804,0,0,0,1,0,0,0,1,0,0,0.0
4668,0,90,0,0,1,0,53962.0,152,0.0,0.0,2.3025851,-0.098529786,0,0,0,0,0,0,0,0,0,1,0.0
4669,0,77,0,0,0,0,53985.0,149,0.0,0.0,2.3795457,0.2218088,0,0,0,0,0,0,0,1,0,0,0.0
4670,1,88,1,0,0,0,53994.0,90,0.0,4.133327,1.9809285,0.5421474,1,0,0,0,0,0,0,0,0,0,4.133327
4671,0,8,0,0,1,0,53996.0,109,0.0,0.0,1.3862944,-2.2951372,0,0,0,0,0,0,0,0,0,1,0.0
4672,0,37,1,0,0,0,53998.0,138,0.0,4.077773,2.4849067,0.40485942,1,0,0,0,0,0,0,0,1,0,4.077773
4673,1,62,0,0,0,0,54023.0,158,0.0,0.6,2.0794415,0.06163951,0,0,0,0,0,0,0,0,0,1,0.6
4674,0,78,0,0,0,1,54055.0,152,0.46666616,2.288883,2.819901,-1.3570027,0,0,0,0,0,0,0,0,0,0,2.7555492
4675,0,25,0,0,0,0,54059.0,157,0.0,0.0,2.2137532,-0.2815804,1,0,0,0,0,0,0,0,0,1,0.0
4676,0,63,1,0,0,0,54062.0,129,1.65,3.1,3.1484528,0.3133341,0,1,0,0,0,0,0,0,0,0,4.75
4677,1,49,1,0,1,0,54069.0,121,0.0,4.2444377,1.9917027,-1.2197149,0,0,0,1,0,0,0,0,0,1,4.2444377
4678,0,36,0,0,0,0,54074.0,161,0.0,0.0,2.5257287,-0.07564846,0,0,0,0,0,0,0,0,1,0,0.0
4679,1,59,0,0,0,1,54080.0,17,0.0,0.0,1.4759065,0.0,0,1,0,0,0,0,0,0,0,0,0.0
4680,0,24,0,0,0,0,54099.0,108,0.0,0.0,2.5713956,0.3819781,0,0,0,0,0,0,0,0,1,0,0.0
4681,0,38,0,0,0,0,54102.0,133,0.0,0.0,2.2540836,-0.39598703,0,0,0,0,0,0,0,0,0,0,0.0
4682,0,96,0,1,0,0,54105.0,131,0.0,4.1333313,2.610123,-0.007004474,0,0,0,0,0,0,0,0,1,0,4.1333313
4683,1,98,1,0,0,0,54110.0,107,0.0,4.1111054,2.1529236,0.6794354,0,0,0,0,0,0,0,0,1,0,4.1111054
4684,0,30,1,0,1,0,54119.0,62,0.93333334,4.9444375,2.8134108,-0.3731057,0,0,0,0,0,1,0,1,0,0,5.877771
4685,1,92,1,0,0,0,54129.0,143,0.4,3.6333334,2.3594441,0.79384196,0,0,0,0,0,0,0,0,0,1,4.0333333
4686,0,9,0,0,0,0,54135.0,134,0.0,0.0,2.2027643,-1.4714094,0,1,0,0,0,0,0,0,1,0,0.0
4687,0,33,1,0,0,0,54141.0,130,0.96666664,3.4333334,1.8658674,-0.92225754,0,0,0,0,0,1,0,0,1,0,4.4
4688,0,23,0,1,0,0,54160.0,117,3.8333333,0.0,2.3204243,0.17604615,0,0,0,1,0,0,0,0,0,1,3.8333333
4689,0,68,0,0,0,0,54161.0,149,0.0,7.2666626,2.4112687,0.6794354,1,0,0,0,0,0,0,0,0,1,7.2666626
4690,1,60,0,0,0,0,54168.0,79,0.0,0.0,1.446919,-0.3731057,0,0,1,0,0,0,0,1,0,0,0.0
4691,1,33,0,0,0,0,54173.0,157,0.0,0.0,1.7917595,-0.7849696,0,0,1,0,0,0,0,1,0,0,0.0
4692,1,15,0,1,1,0,54220.0,94,2.6444404,0.7,1.9606581,-0.0298858,1,0,0,0,0,0,0,0,0,1,3.3444405
4693,0,28,0,0,0,0,54236.0,149,0.0,0.0,1.5141277,-0.0298858,1,0,0,0,0,0,0,0,0,1,0.0
4694,0,46,1,0,0,0,54252.0,139,0.0,6.8111043,2.2910185,0.10740216,1,0,0,0,0,0,0,0,1,0,6.8111043
4695,0,68,1,0,0,0,54254.0,126,0.0,5.599996,2.2364452,0.42774075,0,0,0,0,0,0,1,0,0,0,5.599996
4696,1,35,0,0,0,0,54260.0,103,0.0,1.2333333,2.2335408,0.13028349,0,1,0,0,0,0,0,0,1,0,1.2333333
4697,0,70,0,0,0,0,54282.0,128,0.0,5.9333334,2.5902672,0.45062208,1,0,0,0,0,0,0,0,0,0,5.9333334
4698,1,91,0,0,0,0,54283.0,78,2.3333333,2.6666627,2.1898413,-0.2586991,0,0,1,0,0,0,0,1,0,0,4.999996
4699,0,43,0,0,0,0,54285.0,144,0.0,0.0,2.0068707,0.0,1,0,0,0,0,0,0,0,1,0,0.0
4700,1,99,0,0,0,0,54297.0,127,0.0,5.7888875,2.8523235,1.8692644,0,0,0,0,0,0,1,0,1,0,5.7888875
4701,1,65,1,0,0,0,54300.0,60,0.0,3.5666647,2.2332773,0.58791006,0,0,0,1,0,0,0,0,0,0,3.5666647
4702,1,67,0,0,0,0,54305.0,129,0.0,0.0,2.3156824,0.58791006,0,0,0,0,1,0,0,0,0,1,0.0
4703,0,74,0,0,0,0,54322.0,150,0.0,0.0,2.351756,-0.601919,1,0,0,0,0,0,0,0,0,1,0.0
4704,0,32,1,0,0,0,54330.0,63,0.0,5.4,2.2438695,0.5421474,1,0,0,0,0,0,0,1,0,0,5.4
4705,0,22,1,0,0,0,54346.0,121,2.2666667,2.5333333,2.3978953,-1.3112401,0,0,0,0,0,0,1,0,0,1,4.8
4706,0,50,0,0,0,0,54349.0,114,0.0,6.2777696,2.9957323,1.6175698,0,0,0,1,0,0,0,0,0,0,6.2777696
4707,1,80,1,0,0,0,54353.0,139,2.2,4.477772,2.3025851,1.3201125,0,0,0,0,0,0,0,0,1,0,6.6777725
4708,1,56,1,0,0,0,54364.0,95,2.2,3.3333333,1.974081,-0.0298858,0,0,0,0,0,0,0,0,1,0,5.5333333
4709,1,27,1,0,1,0,54369.0,113,0.0,4.133333,2.966329,0.3133341,0,0,0,1,0,0,0,0,0,0,4.133333
4710,0,10,0,0,0,0,54385.0,135,0.0,0.0,2.0347054,-1.2425961,0,0,0,0,0,0,0,0,1,0,0.0
4711,0,48,0,0,0,0,54388.0,162,0.0,1.2666667,2.8763855,0.40485942,0,0,0,1,0,0,0,1,0,0,1.2666667
4712,0,98,1,0,0,0,54393.0,130,0.1,3.9666667,3.1780539,1.7548578,0,0,1,0,0,0,0,1,0,0,4.0666666
4713,0,49,0,0,0,0,54407.0,166,0.0,0.0,2.3988035,-0.7849696,0,1,0,0,0,0,0,0,1,0,0.0
4714,1,50,0,0,0,0,54429.0,144,0.0,0.0,2.0071208,0.5650287,0,0,0,0,0,0,0,0,0,1,0.0
4715,1,57,0,1,0,0,54438.0,112,0.0,3.5,2.358965,0.015876854,0,0,0,1,0,0,0,0,1,0,3.5
4716,1,78,0,0,0,0,54451.0,113,0.13333334,5.9333334,2.8154087,1.4802818,0,0,0,0,0,0,1,1,0,0,6.0666666
4717,0,19,1,0,0,0,54457.0,147,3.5333333,3.3,2.9957323,-0.2586991,0,1,0,0,0,0,0,0,0,0,6.833333
4718,1,58,0,0,0,0,54459.0,163,0.0,0.0,1.7917595,-0.5103937,1,0,0,0,0,0,0,0,1,0,0.0
4719,0,20,1,0,0,0,54483.0,125,0.0,1.9333333,2.4849067,0.8853673,0,0,0,0,1,0,0,1,0,0,1.9333333
4720,1,41,0,0,0,0,54490.0,153,0.0,0.0,2.4203682,-2.1120865,0,0,0,1,0,0,0,0,0,0,0.0
4721,1,98,0,0,0,0,54493.0,161,0.0,0.0,2.2690282,0.0,0,0,0,0,0,1,0,0,1,0,0.0
4722,1,48,0,1,0,0,54496.0,148,2.755552,1.2222209,2.431418,0.19892748,1,0,0,0,0,0,0,0,0,0,3.977773
4723,0,24,0,0,0,0,54502.0,158,0.24444409,0.0,2.810004,-1.4027654,0,0,0,0,0,0,1,0,1,0,0.24444409
4724,0,50,0,0,0,0,54505.0,166,0.0,0.0,2.6246686,-0.3731057,0,0,0,0,0,0,0,0,1,0,0.0
4725,1,50,0,0,0,0,54545.0,123,0.0,4.0,2.5094302,1.4116378,0,0,0,0,1,0,0,0,0,1,4.0
4726,0,33,1,0,0,0,54548.0,116,2.199996,2.1555548,2.4849067,-0.35022438,0,0,0,0,1,0,0,0,1,0,4.355551
4727,1,80,1,0,0,0,54559.0,144,0.0,4.6,2.264134,-0.5103937,0,1,0,0,0,0,0,0,1,0,4.6
4728,1,50,0,0,0,0,54565.0,76,0.0,0.0,1.2527629,-0.2586991,0,0,0,0,0,0,0,0,0,1,0.0
4729,1,99,0,0,0,0,54575.0,59,0.0,0.0,1.5040774,1.1599432,0,0,0,0,1,0,0,1,0,0,0.0
4730,0,16,1,0,0,0,54580.0,124,0.0,4.366667,2.8903718,0.6336727,0,0,0,0,1,0,0,0,1,0,4.366667
4731,0,8,0,0,0,0,54596.0,106,2.977773,0.64444375,2.371578,0.10740216,1,0,0,0,0,0,0,0,0,0,3.6222167
4732,0,16,0,0,0,0,54601.0,107,0.0,0.0,2.6241686,-1.5629348,0,0,0,1,0,0,0,0,0,1,0.0
4733,1,14,0,0,1,0,54617.0,56,0.73333335,0.0,2.4025035,-2.1807306,0,0,0,0,0,0,1,0,0,0,0.73333335
4734,0,27,0,0,0,0,54635.0,152,0.0,0.0,1.7917595,-1.2883588,0,0,0,0,0,0,0,0,0,1,0.0
4735,0,99,0,0,0,0,54645.0,116,0.0,3.7333333,3.2580965,0.0,0,1,0,0,0,0,0,0,0,1,3.7333333
4736,1,43,0,0,1,0,54651.0,106,0.0,0.0,1.4049525,-2.0205612,0,0,0,0,0,0,0,0,0,1,0.0
4737,0,97,1,0,0,0,54675.0,154,0.0,4.377771,3.3322046,0.8853673,0,0,0,1,0,0,0,0,0,1,4.377771
4738,0,93,1,0,0,0,54677.0,96,0.0,6.5666666,2.6602595,0.5421474,1,0,0,0,0,0,0,0,0,1,6.5666666
4739,1,28,1,0,1,0,54684.0,106,0.0,4.3,2.330756,-0.55615634,1,0,0,0,0,0,0,1,0,0,4.3
4740,0,44,0,0,0,0,54685.0,160,0.0,0.0,2.6919205,-1.0366642,0,0,0,0,0,0,0,0,1,0,0.0
4741,1,64,0,0,0,0,54702.0,149,0.33333284,0.5555547,2.2454326,1.1599432,1,0,0,0,0,0,0,0,1,0,0.8888875
4742,0,97,0,0,0,0,54749.0,82,0.0,7.5,2.6390574,0.29045278,0,0,0,0,0,0,0,0,1,0,7.5
4743,0,19,0,0,0,0,54750.0,123,0.0,0.0,2.2806063,0.79384196,1,0,0,0,0,0,0,1,0,0,0.0
4744,1,97,1,0,0,0,54791.0,129,0.0,4.733325,2.6292694,1.0455366,0,0,0,0,0,0,0,0,1,0,4.733325
4745,1,51,0,0,0,0,54796.0,94,0.0,0.0,1.8957077,-0.052767128,0,0,0,1,0,0,0,0,0,0,0.0
4746,0,63,0,0,0,0,54806.0,137,0.1,4.866667,2.7972813,0.65655404,0,0,0,0,1,0,0,1,0,0,4.9666667
4747,1,92,0,0,1,0,54828.0,60,0.0,0.5555547,1.8395611,-0.21293642,0,0,0,1,0,0,0,0,1,0,0.5555547
4748,0,74,0,1,0,0,54843.0,149,2.3833334,0.0,2.442347,0.08452084,0,0,0,0,1,0,0,1,0,0,2.3833334
4749,1,56,0,0,0,0,54845.0,101,0.0,0.0,1.9050877,-0.55615634,1,0,0,0,0,0,0,0,1,0,0.0
4750,0,55,1,0,0,0,54863.0,149,0.0,4.266667,2.74084,0.42774075,1,0,0,0,0,0,0,0,1,0,4.266667
4751,0,43,1,0,0,0,54866.0,37,0.0,4.2,1.933448,0.6336727,0,0,0,0,1,0,0,0,1,0,4.2
4752,0,48,0,0,0,0,54882.0,123,0.0,4.9666667,2.179287,1.1828245,0,0,0,1,0,0,0,1,0,0,4.9666667
4753,0,63,0,0,0,0,54890.0,157,0.13333334,0.0,1.7917595,-0.0298858,0,0,1,0,0,0,0,1,0,0,0.13333334
4754,1,15,0,0,0,0,54893.0,120,0.0,0.0,1.6652077,-0.12141111,1,0,0,0,0,0,0,0,1,0,0.0
4755,1,39,1,0,0,0,54910.0,158,0.0,4.0333333,2.204072,0.6107914,0,0,0,0,0,0,1,0,1,0,4.0333333
4756,1,96,1,0,0,0,54933.0,129,0.0,3.9333334,2.4684343,1.8692644,1,0,0,0,0,0,0,0,1,0,3.9333334
4757,1,48,0,0,0,0,54937.0,37,0.0,0.0,1.4419321,-0.2586991,0,0,0,0,0,0,0,0,1,0,0.0
4758,1,98,1,0,0,0,54941.0,157,0.0,4.066663,3.191847,1.0684179,1,0,0,0,0,0,0,1,0,0,4.066663
4759,0,48,0,0,0,0,54983.0,130,0.0,3.6666667,2.8415816,0.8396046,0,0,0,0,0,0,1,1,0,0,3.6666667
4760,1,99,0,0,0,0,54984.0,110,0.0,0.0,2.1106145,-0.57903767,0,0,0,0,0,1,0,1,0,0,0.0
4761,1,61,0,0,0,0,54999.0,161,0.18888868,0.0,2.5257287,0.9997739,0,0,1,0,0,0,0,0,0,1,0.18888868
4762,0,30,0,0,0,0,55002.0,165,0.0,0.0,2.4638534,-0.6934443,1,0,0,0,0,0,0,0,1,0,0.0
4763,1,71,1,0,0,0,55019.0,120,2.6666667,2.1333334,2.0053334,-0.670563,0,0,0,0,0,0,0,0,0,1,4.8
4764,0,8,0,0,0,0,55043.0,56,0.0,0.0,1.5040774,0.0,0,1,0,0,0,0,0,0,1,0,0.0
4765,0,36,0,0,0,0,55055.0,157,0.0,0.0,2.3025851,-1.3341215,1,0,0,0,0,0,0,1,0,0,0.0
4766,1,38,0,0,0,0,55069.0,114,0.0,0.0,1.4916549,0.10740216,0,0,0,1,0,0,0,1,0,0,0.0
4767,0,62,0,0,1,0,55071.0,153,0.0,0.0,1.9459101,-1.8832734,0,0,0,0,0,0,0,0,0,1,0.0
4768,0,68,1,0,0,0,55074.0,114,0.0,4.4,2.1400661,0.6107914,0,0,0,0,0,0,1,1,0,0,4.4
4769,1,58,0,0,1,0,55076.0,102,0.0,0.0,1.6934968,0.45062208,1,0,0,0,0,0,0,0,0,1,0.0
4770,1,81,0,0,0,0,55095.0,119,0.0,6.711102,2.6026897,1.8692644,1,0,0,0,0,0,0,0,0,0,6.711102
4771,1,97,0,0,0,0,55108.0,156,0.0,0.0,2.5257287,1.5946884,0,0,0,0,0,0,0,0,1,0,0.0
4772,1,65,1,0,0,0,55127.0,136,0.0,5.4,2.4225879,1.777739,1,0,0,0,0,0,0,1,0,0,5.4
4773,0,67,0,0,0,0,55157.0,63,0.0,7.5,2.4849067,1.1828245,0,0,0,1,0,0,0,0,0,0,7.5
4774,1,72,0,0,0,0,55170.0,149,0.06666667,1.9666667,2.5980818,0.3819781,0,0,0,0,0,0,0,0,1,0,2.0333333
4775,1,84,0,0,0,0,55192.0,131,0.0,0.0,1.9980959,0.3133341,0,0,0,1,0,0,0,0,1,0,0.0
4776,1,48,0,0,0,0,55197.0,75,0.0,0.13333334,1.5993869,0.10740216,0,0,0,0,0,0,0,1,0,0,0.13333334
4777,1,67,1,0,0,0,55199.0,100,0.0,5.4333334,1.7664413,-0.098529786,1,0,0,0,0,0,0,0,0,1,5.4333334
4778,0,64,0,0,0,0,55234.0,87,2.4222188,4.699998,2.7080503,0.9997739,0,0,0,0,0,0,0,0,0,0,7.1222167
4779,0,15,0,0,1,0,55238.0,162,0.0,0.0,1.6292403,-0.6934443,0,0,0,0,0,0,1,1,0,0,0.0
4780,1,91,1,0,0,0,55241.0,113,0.0,4.2833333,2.3513753,1.2514685,0,0,0,0,0,0,0,1,0,0,4.2833333
4781,1,89,0,1,0,0,55268.0,107,2.1111083,0.0,1.7982227,0.08452084,0,0,0,0,0,0,0,0,1,0,2.1111083
4782,0,51,0,0,1,0,55269.0,143,0.0,0.0,2.7080503,-2.4781878,0,0,0,0,0,0,0,0,0,1,0.0
4783,0,29,0,0,0,0,55270.0,160,0.0,0.0,2.1102133,-0.098529786,0,0,0,0,0,0,0,0,1,0,0.0
4784,1,99,0,0,0,0,55273.0,136,0.0,6.5333333,1.9459101,0.58791006,0,0,0,1,0,0,0,0,0,1,6.5333333
4785,0,21,0,0,0,0,55294.0,162,0.0,0.0,2.3466017,-0.670563,0,0,0,0,0,1,0,0,1,0,0.0
4786,0,25,0,1,0,0,55297.0,152,2.3666666,0.0,2.6703098,0.19892748,0,0,0,0,1,0,0,0,0,0,2.3666666
4787,1,57,0,0,0,0,55298.0,117,0.0,0.0,1.5597236,0.24469012,1,0,0,0,0,0,0,0,1,0,0.0
4788,0,51,0,0,0,0,55306.0,156,0.31111068,0.0,2.2710938,-0.32734305,0,1,0,0,0,0,0,0,0,0,0.31111068
4789,1,86,1,0,0,0,55316.0,113,2.3,2.1,2.1248717,-0.052767128,0,0,0,1,0,0,0,0,0,1,4.3999996
4790,1,65,0,0,1,0,55342.0,127,0.0,0.0,1.2766685,-1.585816,1,0,0,0,0,0,0,0,0,1,0.0
4791,1,35,0,0,0,0,55347.0,84,0.0,0.0,1.8852341,-0.6248003,1,0,0,0,0,0,0,0,1,0,0.0
4792,0,35,0,0,0,0,55349.0,151,0.2,0.0,2.442347,0.19892748,0,0,0,0,0,0,1,1,0,0,0.2
4793,1,29,0,0,0,0,55370.0,161,0.0,0.0,2.3655598,1.2514685,1,0,0,0,0,0,0,1,0,0,0.0
4794,1,80,1,0,0,0,55371.0,77,0.0,4.266667,2.069286,1.1141806,0,0,0,0,0,1,0,0,0,1,4.266667
4795,1,7,0,0,0,0,55383.0,96,0.0,0.0,1.4951485,-1.5171721,0,1,0,0,0,0,0,0,1,0,0.0
4796,1,86,0,0,0,0,55390.0,61,0.0,0.0,2.0054586,0.74807936,0,0,0,0,0,0,0,0,1,0,0.0
4797,0,69,0,1,0,0,55397.0,149,1.2444427,1.5999969,2.4265711,0.015876854,0,0,0,0,0,0,0,0,1,0,2.8444395
4798,1,78,1,0,0,0,55398.0,84,2.2666667,4.5666666,2.0897806,-0.39598703,0,0,0,0,0,0,0,0,0,1,6.833333
4799,0,43,0,0,0,0,55426.0,155,0.0,0.0,2.2906992,1.0226552,0,0,0,0,0,0,0,0,0,1,0.0
4800,0,88,0,0,0,0,55443.0,86,0.0,7.5,2.251923,1.0912993,0,0,1,0,0,0,0,0,1,0,7.5
4801,1,66,0,0,0,0,55449.0,97,0.0,0.0,1.6607312,0.015876854,0,0,0,0,0,0,0,1,0,0,0.0
4802,1,80,0,0,0,0,55451.0,140,0.08888874,0.0,2.1587734,-0.5103937,0,0,0,0,0,0,0,0,0,1,0.08888874
4803,1,69,0,0,0,0,55458.0,162,0.0,0.0,2.442347,0.65655404,0,0,0,0,1,0,0,0,1,0,0.0
4804,0,88,1,0,0,0,55471.0,133,0.0,5.6666665,2.7080503,1.1141806,0,0,0,0,0,1,0,1,0,0,5.6666665
4805,1,40,0,0,0,0,55479.0,68,0.0,0.0,1.704748,-0.3731057,0,1,0,0,0,0,0,0,0,0,0.0
4806,0,11,0,0,1,0,55490.0,113,0.0,0.0,2.3025851,-1.585816,1,0,0,0,0,0,0,0,0,1,0.0
4807,0,44,0,0,0,0,55491.0,159,0.0,0.0,2.446685,1.2285872,0,0,0,0,0,0,1,0,1,0,0.0
4808,0,2,0,0,0,0,55511.0,153,0.0,0.0,2.65926,-0.9680202,0,0,0,0,0,0,0,0,0,1,0.0
4809,1,48,0,0,0,0,55512.0,108,1.0333318,0.0,1.7578578,0.19892748,0,1,0,0,0,0,0,0,0,0,1.0333318
4810,0,86,0,0,0,0,55516.0,115,0.0,5.266667,2.7880929,0.0,0,1,0,0,0,0,0,1,0,0,5.266667
4811,0,36,0,0,1,0,55522.0,150,0.0,0.0,2.494031,-0.8993762,1,0,0,0,0,0,0,0,0,1,0.0
4812,0,74,1,0,0,0,55538.0,140,0.0,3.8,2.5257287,1.4574004,0,0,0,0,1,0,0,1,0,0,3.8
4813,1,52,0,0,0,0,55544.0,124,0.0,0.0,1.7369506,0.51926607,0,0,0,1,0,0,0,0,0,0,0.0
4814,1,87,1,0,0,0,55565.0,123,1.0666667,3.5166667,2.534917,0.8396046,0,0,0,0,1,0,0,0,0,0,4.5833335
4815,1,84,0,1,0,0,55581.0,145,0.0,2.3333333,2.5217204,0.7023167,0,0,0,0,0,0,0,0,0,1,2.3333333
4816,0,69,1,0,0,0,55621.0,125,0.0,3.9333334,3.0137508,0.3133341,1,0,0,0,0,0,0,1,0,0,3.9333334
4817,0,54,0,0,0,0,55622.0,162,0.0,0.0,2.5894167,0.6794354,0,1,0,0,0,0,0,0,0,1,0.0
4818,0,82,0,0,0,0,55644.0,161,0.0,0.37777737,2.6026897,0.24469012,0,0,0,1,0,0,0,0,1,0,0.37777737
4819,1,99,0,0,0,0,55652.0,129,0.0,6.9999957,2.8519206,1.6175698,1,0,0,0,0,0,0,0,0,0,6.9999957
4820,1,80,0,0,0,0,55663.0,36,0.0,0.0,0.654696,0.79384196,0,0,0,0,0,0,0,0,0,1,0.0
4821,1,61,0,0,0,0,55666.0,40,0.0,0.0,1.658228,-0.12141111,0,0,0,0,0,0,0,0,1,0,0.0
4822,0,68,0,0,0,0,55692.0,138,0.0,0.8666667,2.4849067,1.0455366,0,0,0,0,0,0,0,1,0,0,0.8666667
4823,0,21,0,0,0,0,55700.0,109,0.0,0.0,1.9095426,-0.670563,0,0,0,0,0,0,0,0,1,0,0.0
4824,0,70,1,0,0,0,55733.0,164,0.0,4.1666665,3.001963,0.49638474,1,0,0,0,0,0,0,0,0,1,4.1666665
4825,0,29,0,0,0,0,55747.0,156,0.0,0.0,2.8033605,-0.8307323,0,0,0,0,1,0,0,0,0,1,0.0
4826,1,72,1,0,0,0,55760.0,133,0.0,4.3111043,2.3978953,0.72519803,0,0,1,0,0,0,0,0,0,1,4.3111043
4827,1,48,0,0,0,0,55767.0,97,2.1111076,0.19999899,2.1485593,0.6336727,1,0,0,0,0,0,0,0,0,0,2.3111067
4828,0,87,1,0,0,0,55772.0,116,0.0,4.3111043,2.8033605,0.72519803,0,0,0,0,0,0,1,0,0,0,4.3111043
4829,0,8,0,0,0,0,55783.0,161,0.0,0.0,2.264134,-1.5629348,0,0,0,0,0,0,0,0,0,0,0.0
4830,0,78,1,0,0,0,55790.0,161,0.0,4.177773,2.9156895,0.3819781,0,0,0,1,0,0,0,0,1,0,4.177773
4831,0,50,1,0,0,0,55807.0,117,2.5,2.4333334,2.780371,0.08452084,0,0,0,0,1,0,0,0,0,0,4.9333334
4832,0,50,1,0,0,1,55813.0,131,0.7,5.2,2.2839365,-0.670563,0,0,0,0,0,0,0,0,0,1,5.8999996
4833,0,35,0,0,0,0,55816.0,124,0.0,0.15555534,2.9959323,1.1141806,1,0,0,0,0,0,0,1,0,0,0.15555534
4834,1,96,1,0,0,0,55817.0,95,0.0,4.9,1.9459101,-0.0298858,0,0,0,0,0,1,0,0,0,1,4.9
4835,0,67,1,0,0,0,55830.0,149,0.0,4.133333,2.3978953,0.06163951,0,1,0,0,0,0,0,0,0,0,4.133333
4836,1,72,0,1,0,0,55846.0,87,0.4,0.0,2.5839975,0.5650287,1,0,0,0,0,0,0,0,0,0,0.4
4837,1,68,0,0,1,0,55879.0,69,0.0,0.0,1.2647297,-2.7070012,0,0,0,0,0,1,0,0,0,1,0.0
4838,1,57,0,1,0,0,55881.0,160,3.4666667,0.0,2.5257287,-0.2815804,0,0,0,0,1,0,0,1,0,0,3.4666667
4839,1,41,0,0,0,0,55897.0,154,0.91110855,0.0,2.0512707,-0.007004474,0,0,1,0,0,0,0,0,0,1,0.91110855
4840,0,48,0,0,0,0,55899.0,70,0.0,1.4333333,1.3862944,-0.533275,0,0,0,0,1,0,0,0,0,1,1.4333333
4841,1,13,0,0,0,0,55921.0,64,0.6,0.0,1.446919,-1.3570027,0,1,0,0,0,0,0,0,0,0,0.6
4842,0,89,1,0,0,0,55958.0,140,0.0,5.511104,2.821379,1.3429939,0,0,0,0,1,0,0,0,0,1,5.511104
4843,0,36,0,0,0,0,55961.0,161,0.0,0.0,3.0204248,0.0,0,1,0,0,0,0,0,0,0,0,0.0
4844,1,56,0,0,0,0,55964.0,135,0.0,0.0,1.6770962,0.17604615,1,0,0,0,0,0,0,0,0,1,0.0
4845,1,50,0,0,0,0,55968.0,107,0.0,1.0,2.3418057,1.6404511,1,0,0,0,0,0,0,1,0,0,1.0
4846,0,10,0,0,0,0,55971.0,150,0.0,0.0,2.5839975,0.29045278,0,1,0,0,0,0,0,1,0,0,0.0
4847,0,14,0,0,0,0,55987.0,42,0.9,1.6666666,1.5040774,1.0912993,1,0,0,0,0,0,0,0,1,0,2.5666666
4848,0,20,1,0,0,0,55992.0,132,2.5999963,3.2666647,2.7371156,0.15316482,0,0,0,0,1,0,0,0,1,0,5.866661
4849,1,83,0,0,0,0,56021.0,158,0.0,0.0,2.355229,-0.052767128,0,1,0,0,0,0,0,1,0,0,0.0
4850,1,49,0,0,0,0,56022.0,45,0.0,0.0,1.704748,-0.80785096,0,0,0,0,0,0,0,0,0,0,0.0
4851,1,90,1,0,0,0,56035.0,87,0.0,4.5416665,2.1800337,0.42774075,0,0,0,0,0,0,0,0,1,0,4.5416665
4852,0,63,0,0,0,0,56074.0,166,0.0,0.0,1.7917595,-1.723104,1,0,0,0,0,0,0,1,0,0,0.0
4853,0,38,0,0,0,0,56079.0,161,0.0,0.0,2.5225234,-0.3731057,0,1,0,0,0,0,0,0,1,0,0.0
4854,1,96,0,0,0,0,56089.0,104,0.0,6.233333,2.547324,0.03875818,0,1,0,0,0,0,0,1,0,0,6.233333
4855,1,47,1,0,0,0,56096.0,124,1.2888875,3.5333292,2.1972246,0.24469012,1,0,0,0,0,0,0,0,0,1,4.822217
4856,0,21,0,0,0,0,56123.0,152,0.0,0.35555503,2.8696015,-0.4417497,0,1,0,0,0,0,0,0,1,0,0.35555503
4857,0,68,1,0,0,0,56149.0,127,1.7333333,2.1,2.6378067,-0.35022438,0,0,0,0,0,0,0,1,0,0,3.8333333
4858,1,69,1,0,0,0,56150.0,93,0.0,4.266667,2.2744143,0.40485942,0,0,0,0,1,0,0,0,0,1,4.266667
4859,0,57,1,0,0,0,56170.0,83,2.3666666,2.6333334,2.3582227,-0.57903767,0,0,1,0,0,0,0,1,0,0,5.0
4860,1,36,1,0,0,0,56184.0,112,0.0,4.4333334,2.5888548,-0.5103937,0,0,0,0,0,0,1,0,1,0,4.4333334
4861,0,6,0,0,0,0,56196.0,160,0.06666617,0.0,1.856298,0.29045278,0,0,0,0,0,0,0,0,0,1,0.06666617
4862,0,36,1,0,0,0,56198.0,95,0.0,4.3333335,2.5902672,0.17604615,0,0,0,0,1,0,0,1,0,0,4.3333335
4863,0,70,0,1,0,0,56224.0,160,2.0,0.0,1.1246996,-0.533275,0,1,0,0,0,0,0,0,0,0,2.0
4864,0,8,0,0,0,0,56228.0,87,0.0,0.0,2.0386195,-1.1281896,0,0,0,0,1,0,0,0,0,1,0.0
4865,0,64,1,0,0,0,56230.0,103,1.2666667,3.6333334,2.7725887,-0.14429244,0,0,0,0,1,0,0,0,1,0,4.9
4866,1,50,1,0,0,0,56239.0,95,0.0,5.488879,2.730029,0.29045278,1,0,0,0,0,0,0,0,0,1,5.488879
4867,1,73,1,0,0,0,56255.0,123,2.2,2.1666667,2.6369836,-0.46463102,0,0,0,1,0,0,0,0,1,0,4.366667
4868,1,82,0,0,0,0,56256.0,109,0.6333333,3.3222208,2.1010807,-0.007004474,0,0,0,0,0,0,0,1,0,0,3.955554
4869,0,83,0,0,0,0,56297.0,128,0.4222333,4.577771,2.9957323,0.93112993,0,0,0,0,0,1,0,0,0,0,5.0000043
4870,1,94,1,0,0,0,56298.0,119,0.0,5.3333335,2.74084,0.9997739,0,0,0,1,0,0,0,0,0,0,5.3333335
