,emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
494,303.4,5.54,59.5,5.46,72.0,5.69,84.3,5.94,109.3,7.03,352.2,5.83,103.9,7.31,58.0,6.79,61.4,7.67,11.8,7.21,1125.4,5.72,5.1,116.5,3.35,5.715052,1.7119945,-0.002304554,0.0018066168,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085976,0.004301071,4.757891,1.6974488,-0.031433582,0.0,4.276666,1.7387103,0.0,0.0070546865,4.434382,1.7817092,-0.007091999,0.0067567825,495
495,302.3,5.52,58.0,5.43,71.0,5.68,83.4,5.98,108.6,7.06,351.1,5.83,104.3,7.27,57.4,6.8,60.9,7.74,11.4,7.28,1132.4,5.76,4.3,117.1,3.35,5.71142,1.7083778,-0.0036320686,-0.0036166906,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443,0.0051369667,4.763028,1.6919391,-0.0255332,-0.005509734,4.26268,1.7369512,-0.013986111,-0.0017590523,4.4236484,1.7884206,-0.010733604,0.006711364,496
496,300.2,5.52,59.0,5.41,70.9,5.67,83.6,5.94,109.5,7.06,350.1,5.83,103.3,7.3,58.0,6.76,60.6,7.72,11.3,7.3,1140.9,5.8,4.2,117.5,3.35,5.704449,1.7083778,-0.0069708824,0.0,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0775375,0.0034103394,4.7664385,1.6882491,0.017094612,-0.0036900043,4.2612705,1.7351891,-0.0014095306,-0.0017621517,4.4260435,1.7817092,0.002395153,-0.006711364,497
497,300.7,5.52,59.9,5.44,71.0,5.68,84.4,5.95,110.0,7.02,350.3,5.85,104.1,7.23,58.7,6.78,60.6,7.78,11.4,7.27,1153.9,5.8,4.0,118.0,3.35,5.7061133,1.7083778,0.0016641617,0.0,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0926766,0.004246235,4.7706847,1.6937791,0.015139103,0.0055299997,4.26268,1.7369512,0.0014095306,0.0017621517,4.4355674,1.7833912,0.009523869,0.0016820431,498
498,289.9,5.53,58.8,5.47,68.7,5.59,78.7,5.9,107.4,7.03,326.5,5.82,104.1,7.25,56.3,6.82,57.6,7.73,11.3,7.41,1153.3,5.77,3.9,118.5,3.35,5.669536,1.7101879,-0.036577225,0.0018100739,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074142,0.004228115,4.774913,1.6992786,-0.01853466,0.005499482,4.229749,1.7209793,-0.03293085,-0.015971899,4.365643,1.7749524,-0.069924355,-0.008438826,499
499,294.1,5.54,58.8,5.51,69.5,5.65,82.6,5.94,109.1,7.07,339.4,5.88,104.4,7.23,57.6,6.75,60.2,7.84,11.6,7.24,1158.8,5.72,4.1,119.0,3.35,5.68392,1.7119945,0.014383793,0.0018066168,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074142,0.004210472,4.7791233,1.7065647,0.0,0.007286072,4.241327,1.7316556,0.011577606,0.010676265,4.4140096,1.7817092,0.048366547,0.0067567825,500
500,292.8,5.62,58.3,5.63,69.3,5.71,81.3,6.02,109.1,7.17,341.2,5.95,105.0,7.25,58.0,6.85,60.8,7.87,12.0,7.34,1153.4,5.86,3.7,119.8,3.35,5.6794896,1.7263316,-0.004430294,0.014337063,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0656023,0.0067005157,4.785824,1.7281095,-0.008539677,0.021544814,4.238445,1.742219,-0.0028820038,0.010563374,4.398146,1.7950872,-0.015863419,0.013378024,501
501,289.5,5.58,58.3,5.55,69.4,5.79,80.9,6.07,109.7,7.18,344.4,5.98,105.1,7.3,57.6,6.95,60.6,7.91,11.9,7.44,1167.2,5.88,3.8,120.2,3.35,5.668155,1.7191888,-0.011334419,-0.007142782,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0656023,0.0033330917,4.789157,1.7137979,0.0,-0.014311552,4.2398868,1.7561322,0.0014419556,0.013913274,4.3932137,1.8033587,-0.0049324036,0.008271456,502
502,288.8,5.65,58.8,5.61,69.2,5.79,80.7,6.17,108.7,7.2,345.2,5.98,104.5,7.35,57.5,7.02,60.7,7.97,12.2,7.37,1215.9,5.87,4.3,120.3,3.35,5.6657343,1.7316556,-0.0024209023,0.012466788,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074142,0.000831604,4.7899885,1.7245507,0.008539677,0.010752797,4.237001,1.7561322,-0.0028858185,0.0,4.3907385,1.8196988,-0.0024752617,0.016340137,503
503,287.0,5.66,59.4,5.61,68.0,5.72,79.9,6.14,108.1,7.24,341.3,6.04,101.5,7.45,57.7,7.02,61.2,8.02,12.1,7.34,1289.0,5.88,4.3,120.5,3.35,5.659482,1.7334238,-0.006252289,0.0017682314,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0842943,0.0016613007,4.79165,1.7245507,0.01015234,0.0,4.2195077,1.7439687,-0.017493248,-0.01216352,4.380776,1.8148247,-0.009962559,-0.00487411,504
504,285.1,5.74,58.6,5.68,67.5,5.87,78.9,6.21,108.5,7.3,342.7,6.05,100.0,7.56,57.3,7.08,61.4,8.07,11.9,7.48,1198.9,5.99,5.0,121.1,3.35,5.65284,1.7474592,-0.006641865,0.014035344,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0707345,0.004966736,4.7966166,1.7369512,-0.013559818,0.012400508,4.2121277,1.7698547,-0.0073800087,0.02588594,4.368181,1.8261609,-0.0125947,0.011336207,505
505,285.7,5.72,59.1,5.62,67.5,5.88,78.4,6.21,108.1,7.31,348.7,6.06,102.3,7.56,56.7,7.06,61.7,8.04,11.7,7.41,1154.0,5.92,4.9,121.6,3.35,5.6549425,1.7439687,0.002102375,-0.003490448,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079231,0.00412035,4.800737,1.7263316,0.0084962845,-0.01061964,4.2121277,1.7715567,0.0,0.0017020702,4.361824,1.8261609,-0.006357193,0.0,506
506,285.5,5.75,58.2,5.66,67.9,5.94,77.9,6.25,108.2,7.31,350.8,6.09,104.0,7.56,56.6,7.09,61.5,8.06,11.7,7.43,1161.2,5.92,4.6,122.3,3.35,5.654242,1.7491999,-0.0007004738,0.005231142,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063885,0.0057401657,4.806477,1.7334238,-0.015345573,0.0070922375,4.218036,1.7817092,0.005908489,0.010152459,4.355426,1.8325815,-0.006398201,0.0064206123,507
507,286.0,5.73,58.2,5.64,67.8,5.91,77.9,6.26,107.2,7.34,348.7,6.04,105.0,7.53,55.7,7.06,61.6,8.08,11.6,7.46,1162.8,5.99,4.4,123.1,3.35,5.655992,1.7457155,0.0017499924,-0.0034843683,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063885,0.0065197945,4.812997,1.729884,0.0,-0.0035398006,4.2165623,1.7766458,-0.0014739037,-0.0050634146,4.355426,1.8341802,0.0,0.0015987158,508
508,286.8,5.75,58.7,5.62,67.3,5.95,77.8,6.27,107.5,7.34,346.4,6.03,104.5,7.59,56.2,7.06,61.6,8.09,11.4,7.46,1170.9,5.98,3.7,123.8,3.35,5.658785,1.7491999,0.0027928352,0.0034843683,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0724397,0.0056705475,4.8186674,1.7263316,0.008554459,-0.0035524368,4.2091603,1.7833912,-0.007401943,0.0067454576,4.354141,1.8357763,-0.0012845993,0.0015960932,509
509,289.2,5.75,59.7,5.66,67.1,5.9,79.1,6.26,106.7,7.37,347.9,6.08,106.1,7.59,55.7,7.07,62.3,8.15,10.9,7.46,1186.4,5.99,3.5,124.1,3.35,5.6671185,1.7491999,0.008333683,0.0,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089332,0.0024204254,4.821088,1.7334238,0.016892433,0.0070922375,4.206184,1.7749524,-0.0029764175,-0.008438826,4.3707128,1.8341802,0.016571522,-0.0015960932,510
510,282.3,5.74,58.4,5.67,64.3,5.92,73.8,6.21,104.3,7.36,328.5,6.05,104.1,7.56,52.8,7.14,60.0,8.05,11.0,7.46,1181.4,5.97,3.7,124.4,3.35,5.64297,1.7474592,-0.024148464,-0.001740694,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.067316,0.0024142265,4.823502,1.7351891,-0.022016048,0.0017652512,4.16356,1.7783364,-0.042623997,0.003383994,4.3013587,1.8261609,-0.06935406,-0.008019328,511
511,289.0,5.77,58.0,5.69,66.5,5.9,78.0,6.24,105.5,7.41,342.6,6.08,106.0,7.57,53.5,7.07,61.6,8.09,11.5,7.33,1196.5,5.95,3.5,124.6,3.35,5.6664267,1.7526721,0.023456573,0.005212903,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443,0.0016064644,4.8251085,1.7387103,-0.006873131,0.003521204,4.1972017,1.7749524,0.033641815,-0.003383994,4.356709,1.8309802,0.055350304,0.004819274,512
512,288.9,5.82,58.6,5.74,66.1,6.01,77.1,6.32,104.8,7.46,341.0,6.14,105.7,7.67,53.4,7.14,61.9,8.23,11.5,7.44,1185.5,6.09,3.6,125.0,3.35,5.6660805,1.7613003,-0.00034618378,0.008628249,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0707345,0.0032052994,4.828314,1.7474592,0.010291576,0.008748889,4.191169,1.7934248,-0.0060329437,0.018472433,4.3451033,1.8437192,-0.01160574,0.012739062,513
513,289.3,5.81,59.9,5.74,65.7,5.99,76.8,6.34,105.0,7.46,338.2,6.12,106.1,7.64,53.1,7.23,62.4,8.25,11.5,7.46,1196.6,6.11,3.6,125.6,3.35,5.6674643,1.7595806,0.0013837814,-0.0017197132,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0926766,0.0047883987,4.833102,1.7474592,0.021942139,0.0,4.1850986,1.7900914,-0.006070137,-0.0033334494,4.3412046,1.8468788,-0.0038986206,0.003159523,514
514,289.2,5.84,59.9,5.81,65.6,5.99,76.2,6.4,104.2,7.49,337.5,6.13,104.8,7.73,53.0,7.26,62.0,8.27,11.3,7.57,1252.1,6.11,4.0,125.9,3.35,5.6671185,1.7647308,-0.00034570694,0.005150199,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0926766,0.0023856163,4.835488,1.7595806,0.0,0.012121439,4.1835756,1.7900914,-0.0015230179,0.0,4.3333616,1.856298,-0.007843018,0.009419203,515
515,287.4,5.85,59.8,5.8,64.2,5.95,75.8,6.41,103.9,7.53,335.4,6.17,101.3,7.83,53.2,7.18,61.8,8.36,11.0,7.71,1313.8,6.12,4.1,126.1,3.35,5.660875,1.7664417,-0.0062437057,0.0017108917,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091006,0.0015873909,4.837075,1.7578579,-0.0016708374,-0.0017226934,4.162003,1.7833912,-0.02157259,-0.006700158,4.3280983,1.8578593,-0.0052633286,0.0015612841,516
516,285.0,5.95,59.2,5.92,63.7,6.13,75.1,6.53,103.4,7.58,332.2,6.14,101.5,7.91,52.6,7.3,61.8,8.36,10.9,7.74,1216.7,6.16,5.2,127.4,3.35,5.652489,1.7833912,-0.008385658,0.016949534,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0809216,0.01025629,4.8473315,1.7783364,-0.010084152,0.020478487,4.1541843,1.8131948,-0.007818699,0.029803514,4.3188205,1.876407,-0.009277821,0.018547773,517
517,282.7,5.95,58.7,5.81,63.6,6.09,75.3,6.51,102.7,7.63,333.8,6.13,103.5,7.88,49.9,7.24,61.9,8.32,11.0,7.58,1163.7,6.17,5.0,128.0,3.35,5.6443863,1.7833912,-0.008102894,0.0,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0724397,0.0046987534,4.8520303,1.7595806,-0.008481979,-0.018755794,4.1526136,1.8066481,-0.0015707016,-0.0065466166,4.3214803,1.8733395,0.0026597977,-0.0030674934,518
518,277.7,5.98,57.3,5.82,63.3,6.14,75.3,6.56,101.8,7.61,333.3,6.15,103.6,7.89,50.5,7.35,61.7,8.36,10.9,7.62,1161.2,6.17,4.7,128.7,3.35,5.6265416,1.7884206,-0.017844677,0.0050293207,1.2089603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0483007,0.0054535866,4.857484,1.7613003,-0.024138927,0.0017197132,4.1478853,1.8148247,-0.0047283173,0.008176565,4.3214803,1.8809906,0.0,0.0076510906,519
519,282.0,6.1,55.8,5.84,62.3,6.19,75.3,6.62,102.9,7.57,328.7,6.18,103.1,7.86,50.4,7.34,61.9,8.27,10.7,7.67,1170.6,6.22,4.5,128.9,3.8,5.641907,1.8082888,0.015365601,0.019868255,1.3350011,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021774,0.0015530586,4.859037,1.7647308,-0.026526928,0.0034304857,4.1319613,1.8229351,-0.015923977,0.008110404,4.3214803,1.8900954,0.0,0.009104729,520
520,278.9,6.07,56.8,5.89,62.1,6.2,75.3,6.6,102.6,7.66,327.0,6.2,103.9,7.88,50.0,7.34,62.0,8.38,10.6,7.74,1166.9,6.23,4.1,129.2,3.8,5.630853,1.8033587,-0.011054039,-0.0049301386,1.3350011,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0395365,0.0023245811,4.8613615,1.773256,0.017762661,0.008525133,4.128746,1.8245493,-0.003215313,0.001614213,4.3214803,1.8870696,0.0,-0.0030257702,521
521,280.3,6.05,57.2,5.92,61.7,6.2,75.9,6.58,103.3,7.67,327.4,6.24,104.5,7.93,50.3,7.37,62.2,8.42,10.7,7.75,1171.5,6.25,4.0,129.9,3.8,5.6358604,1.8000582,0.005007267,-0.0033004284,1.3350011,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.046554,0.0054035187,4.866765,1.7783364,0.0070176125,0.0050804615,4.122284,1.8245493,-0.006462097,0.0,4.3294168,1.8840348,0.007936478,-0.00303483,522
522,265.7,6.03,55.1,6.06,59.8,6.16,71.5,6.54,100.5,7.68,312.4,6.25,101.9,7.86,48.5,7.46,61.5,8.37,10.7,7.79,1169.1,6.22,4.3,130.4,3.8,5.582368,1.7967471,-0.053492546,-0.0033111572,1.3350011,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0091496,0.0038414001,4.8706064,1.8017098,-0.037404537,0.023373365,4.091006,1.8180767,-0.031278133,-0.0064725876,4.2696977,1.8779372,-0.059719086,-0.006097555,523
523,269.6,6.08,55.5,5.99,61.0,6.19,75.0,6.56,103.6,7.74,329.6,6.3,104.0,7.98,49.6,7.31,62.3,8.43,11.0,7.76,1171.9,6.19,4.3,131.6,3.8,5.5969396,1.8050047,0.014571667,0.0082576275,1.3350011,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016383,0.009160519,4.879767,1.7900914,0.0072336197,-0.011618376,4.1108737,1.8229351,0.019867897,0.0048583746,4.317488,1.8809906,0.047790527,0.0030534267,524
524,270.5,6.13,55.0,6.04,61.5,6.25,74.3,6.68,103.8,7.77,331.2,6.36,105.5,7.99,50.1,7.3,62.6,8.53,11.1,7.69,1156.0,6.31,4.2,132.7,3.8,5.600272,1.8131948,0.003332615,0.008190036,1.3350011,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0073333,0.008324146,4.888091,1.798404,-0.009049892,0.008312583,4.119037,1.8325815,0.008163452,0.009646416,4.308111,1.899118,-0.009377003,0.018127322,525
525,267.9,6.11,54.6,5.99,62.1,6.25,73.0,6.71,102.9,7.78,329.9,6.35,106.2,7.94,48.7,7.35,62.7,8.56,11.3,7.56,1167.2,6.34,4.2,133.5,3.8,5.590614,1.8099267,-0.009658337,-0.0032680035,1.3350011,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,0.0,4.000034,0.0060105324,4.8941016,1.7900914,-0.007299423,-0.008312583,4.128746,1.8325815,0.009708881,0.0,4.2904596,1.9035989,-0.017651558,0.004480958,526
526,265.8,6.13,54.5,6.02,61.4,6.21,71.5,6.7,101.7,7.75,326.3,6.37,105.1,8.06,48.9,7.35,62.2,8.65,10.7,7.7,1216.1,6.34,5.0,133.8,3.8,5.582744,1.8131948,-0.00786972,0.0032680035,1.3350011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,0.0,3.9982007,0.0022444725,4.896346,1.7950872,-0.0018332005,0.004995823,4.1174097,1.8261609,-0.011336327,-0.0064206123,4.2696977,1.9021075,-0.020761967,-0.0014914274,527
527,264.5,6.11,53.9,6.1,60.1,6.18,69.4,6.76,100.4,7.77,320.8,6.4,101.5,8.13,50.0,7.4,62.2,8.68,10.8,7.82,1270.2,6.35,5.6,133.8,3.8,5.5778413,1.8099267,-0.0049028397,-0.0032680035,1.3350011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,0.0,3.9871304,0.0,4.896346,1.8082888,-0.011070251,0.013201594,4.0960097,1.8213183,-0.021399975,-0.004842639,4.2398868,1.9110229,-0.029810905,0.008915424,528
528,262.7,6.2,53.3,6.1,59.6,6.28,69.2,6.8,100.0,7.79,317.3,6.41,100.8,8.23,48.9,7.42,61.8,8.65,10.3,7.8,1177.8,6.46,6.4,134.6,3.8,5.571013,1.8245493,-0.006828308,0.014622569,1.3350011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,0.0,3.9759364,0.005961418,4.9023075,1.8082888,-0.011193991,0.0,4.0876555,1.83737,-0.008354187,0.01605177,4.237001,1.9169227,-0.0028858185,0.005899787,529
529,263.9,6.13,51.1,5.97,59.6,6.33,68.9,6.77,97.9,7.79,322.8,6.39,102.2,8.12,48.2,7.34,62.1,8.66,10.2,7.9,1127.3,6.42,6.9,134.8,3.8,5.57557,1.8131948,0.0045571327,-0.011354566,1.3350011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,0.0,3.9337845,0.0014848709,4.9037924,1.7867469,-0.042151928,-0.021541953,4.0876555,1.8453002,0.0,0.00793016,4.232656,1.9125011,-0.00434494,-0.0044215918,530
530,264.6,6.16,49.6,6.09,59.3,6.39,68.2,6.81,98.3,7.85,322.5,6.34,102.4,8.2,47.6,7.4,62.9,8.67,10.1,7.93,1126.9,6.44,6.8,135.0,3.8,5.5782194,1.8180767,0.0026493073,0.004881978,1.3350011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,0.0,3.9039907,0.0014824867,4.905275,1.8066481,-0.02979374,0.019901276,4.082609,1.8547343,-0.0050463676,0.009434104,4.2224445,1.9183921,-0.010211468,0.0058909655,531
531,264.0,6.25,49.9,6.17,59.0,6.45,67.6,6.83,98.3,7.86,318.0,6.4,101.9,8.14,46.4,7.46,63.4,8.75,10.0,7.98,1124.7,6.55,6.1,135.2,4.25,5.575949,1.8325815,-0.0022702217,0.01450479,1.446919,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604082,3.910021,0.0014801025,4.906755,1.8196988,0.006030321,0.013050675,4.0775375,1.8640801,-0.00507164,0.00934577,4.213608,1.9213246,-0.008836746,0.0029325485,532
532,267.0,6.27,51.2,6.13,59.1,6.48,67.3,6.77,99.7,7.85,316.2,6.42,101.8,8.19,47.0,7.42,64.4,8.72,9.7,7.98,1128.6,6.59,5.7,135.6,4.25,5.587249,1.8357763,0.01129961,0.003194809,1.446919,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9357395,0.002954483,4.9097095,1.8131948,0.02571845,-0.006504059,4.079231,1.8687205,0.0016932487,0.00464046,4.2091603,1.9125011,-0.00444746,-0.008823514,533
533,270.8,6.31,52.4,6.15,59.8,6.52,68.1,6.75,99.7,7.92,318.7,6.45,102.9,8.26,47.4,7.43,65.1,8.77,9.9,7.97,1138.4,6.59,5.5,136.0,4.25,5.6013803,1.8421357,0.014131546,0.0063593388,1.446919,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9589067,0.0029454231,4.912655,1.8164521,0.023167133,0.0032573938,4.091006,1.8748744,0.011775017,0.006153822,4.2209773,1.9095426,0.011816978,-0.0029585361,534
534,263.5,6.3,51.9,6.13,59.4,6.52,65.7,6.69,98.6,7.88,309.1,6.51,102.8,8.19,46.6,7.5,64.6,8.73,9.8,7.92,1136.1,6.59,5.5,136.2,4.25,5.5740533,1.8405497,-0.02732706,-0.0015859604,1.446919,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949319,0.0014696121,4.9141245,1.8131948,-0.009587765,-0.0032573938,4.0842943,1.8748744,-0.006711483,0.0,4.1850986,1.9006139,-0.03587866,-0.008928657,535
535,271.3,6.32,52.0,6.18,60.8,6.52,68.2,6.73,100.4,8.01,318.9,6.5,103.9,8.21,47.2,7.44,66.1,8.76,9.7,7.98,1150.6,6.6,5.4,136.6,4.25,5.603225,1.8437192,0.029171944,0.0031695366,1.446919,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9512436,0.0029325485,4.917057,1.8213183,0.0019247532,0.008123517,4.1075897,1.8748744,0.023295403,0.0,4.2224445,1.9065752,0.037345886,0.005961299,536
536,273.2,6.36,51.9,6.19,61.5,6.58,67.7,6.8,100.6,8.1,321.9,6.58,105.8,8.22,47.6,7.49,66.8,8.81,9.9,7.91,1127.6,6.67,5.3,137.2,4.25,5.610204,1.8500284,0.0069789886,0.0063091516,1.446919,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949319,0.0043826103,4.9214396,1.8229351,-0.0019247532,0.0016168356,4.119037,1.8840348,0.01144743,0.009160399,4.215086,1.9169227,-0.007358551,0.010347486,537
537,274.0,6.35,52.3,6.17,62.0,6.55,66.3,6.79,100.6,8.12,325.8,6.53,107.1,8.17,47.6,7.53,67.5,8.85,10.2,7.89,1135.0,6.71,5.3,137.4,4.25,5.613128,1.8484548,0.0029239655,-0.0015735626,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,0.0,3.9569964,0.0014567375,4.9228964,1.8196988,0.007677555,-0.0032362938,4.1271343,1.8794651,0.008097172,-0.0045696497,4.19419,1.9154509,-0.020895958,-0.0014717579,538
538,275.3,6.35,52.6,6.24,61.9,6.53,65.9,6.87,99.9,8.15,327.2,6.51,107.3,8.31,47.6,7.57,68.0,8.95,10.0,7.77,1184.7,6.76,5.8,137.8,4.25,5.6178613,1.8484548,0.0047330856,0.0,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,0.0,3.962716,0.0029067993,4.925803,1.8309802,0.0057196617,0.011281371,4.12552,1.876407,-0.0016140938,-0.003058076,4.1881385,1.9271641,-0.0060515404,0.011713147,539
539,276.1,6.41,53.0,6.27,61.0,6.52,64.8,6.96,99.5,8.2,320.7,6.59,104.8,8.43,47.9,7.62,68.1,9.08,9.9,7.97,1249.1,6.75,6.3,137.9,4.25,5.6207633,1.8578593,0.002902031,0.009404421,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,0.0,3.9702919,0.00072574615,4.926529,1.8357763,0.0075757504,0.0047961473,4.1108737,1.8748744,-0.01464653,-0.0015326738,4.1713057,1.9401795,-0.016832829,0.013015389,540
540,275.4,6.45,52.1,6.26,60.0,6.57,64.0,6.99,99.0,8.2,315.8,6.56,104.5,8.43,47.2,7.56,68.1,8.97,9.2,7.91,1139.8,6.86,7.8,138.1,4.25,5.6182246,1.8640801,-0.002538681,0.0062208176,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,0.0,3.9531648,0.0014491081,4.927978,1.8341802,-0.017127037,-0.0015960932,4.0943446,1.8825139,-0.016529083,0.0076395273,4.158883,1.9444805,-0.012422562,0.004301071,541
541,275.5,6.44,51.8,6.2,59.3,6.58,63.6,7.0,98.3,8.19,320.2,6.54,106.2,8.45,46.3,7.55,68.5,8.93,9.1,7.91,1098.3,6.84,8.0,138.6,4.25,5.6185875,1.8625286,0.00036287308,-0.0015515089,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,0.0,3.94739,0.0036139488,4.931592,1.8245493,-0.0057747364,-0.0096309185,4.082609,1.8840348,-0.011735439,0.0015208721,4.1526136,1.9459101,-0.006269455,0.0014295578,542
542,275.6,6.45,49.5,6.26,58.4,6.61,63.2,7.03,98.1,8.21,322.5,6.55,106.8,8.48,45.5,7.56,68.3,8.93,9.1,8.06,1095.8,6.85,7.5,139.3,4.25,5.6189504,1.8640801,0.00036287308,0.0015515089,1.446919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191785,0.0,3.9019728,0.0050377846,4.93663,1.8341802,-0.04541731,0.0096309185,4.067316,1.8885837,-0.015293121,0.0045489073,4.146304,1.9501867,-0.0063095093,0.0042766333,543
