,year,educ,meduc,feduc,age,kids,black,east,northcen,west,farm,othrural,town,smcity,y74,y76,y78,y80,y82,y84,agesq,y74educ,y76educ,y78educ,y80educ,y82educ,y84educ
728,80,16,19,17,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1225,0,0,0,16,0,0
729,80,9,0,0,50,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2500,0,0,0,9,0,0
730,80,13,12,12,40,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1600,0,0,0,13,0,0
731,80,14,18,16,42,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1764,0,0,0,14,0,0
732,80,18,18,12,49,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2401,0,0,0,18,0,0
733,80,16,13,10,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1444,0,0,0,16,0,0
734,80,13,9,12,42,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1764,0,0,0,13,0,0
735,80,10,6,8,47,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2209,0,0,0,10,0,0
736,80,2,0,0,45,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2025,0,0,0,2,0,0
737,80,17,8,10,47,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2209,0,0,0,17,0,0
738,80,14,10,13,36,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1296,0,0,0,14,0,0
739,80,12,15,16,50,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2500,0,0,0,12,0,0
740,80,12,8,12,54,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2916,0,0,0,12,0,0
741,80,15,13,10,36,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1296,0,0,0,15,0,0
742,80,12,8,4,43,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1849,0,0,0,12,0,0
743,80,12,12,12,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1600,0,0,0,12,0,0
744,80,13,6,8,39,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1521,0,0,0,13,0,0
745,80,12,12,16,38,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1444,0,0,0,12,0,0
746,80,17,8,12,36,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1296,0,0,0,17,0,0
747,80,14,12,12,49,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2401,0,0,0,14,0,0
748,80,16,6,6,43,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1849,0,0,0,16,0,0
749,80,12,5,9,42,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1764,0,0,0,12,0,0
750,80,13,8,13,38,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1444,0,0,0,13,0,0
751,80,12,8,12,49,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2401,0,0,0,12,0,0
752,80,16,20,18,37,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1369,0,0,0,16,0,0
753,80,12,7,12,52,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2704,0,0,0,12,0,0
754,80,10,3,3,50,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2500,0,0,0,10,0,0
755,80,15,11,9,46,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2116,0,0,0,15,0,0
756,80,13,9,3,39,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1521,0,0,0,13,0,0
757,80,12,8,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025,0,0,0,12,0,0
758,80,12,5,7,53,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2809,0,0,0,12,0,0
759,80,14,10,6,50,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2500,0,0,0,14,0,0
760,80,12,8,8,46,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2116,0,0,0,12,0,0
761,80,12,10,12,41,6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1681,0,0,0,12,0,0
762,80,14,12,12,36,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1296,0,0,0,14,0,0
763,80,9,8,8,43,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1849,0,0,0,9,0,0
764,80,12,10,10,45,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025,0,0,0,12,0,0
765,80,19,12,12,39,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1521,0,0,0,19,0,0
766,82,18,18,16,54,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2916,0,0,0,0,18,0
767,82,9,5,12,53,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2809,0,0,0,0,9,0
768,82,18,12,12,51,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2601,0,0,0,0,18,0
769,82,12,3,12,53,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2809,0,0,0,0,12,0
770,82,18,13,16,53,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2809,0,0,0,0,18,0
771,82,20,13,16,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1225,0,0,0,0,20,0
772,82,12,10,12,46,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2116,0,0,0,0,12,0
773,82,12,8,8,38,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
774,82,17,12,12,36,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1296,0,0,0,0,17,0
775,82,20,16,12,35,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1225,0,0,0,0,20,0
776,82,12,8,10,48,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2304,0,0,0,0,12,0
777,82,11,8,5,44,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1936,0,0,0,0,11,0
778,82,17,18,16,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2304,0,0,0,0,17,0
779,82,12,8,12,43,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1849,0,0,0,0,12,0
780,82,16,8,10,35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1225,0,0,0,0,16,0
781,82,12,7,12,40,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1600,0,0,0,0,12,0
782,82,12,8,10,38,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
783,82,11,10,10,47,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2209,0,0,0,0,11,0
784,82,12,12,10,42,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1764,0,0,0,0,12,0
785,82,12,8,8,45,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2025,0,0,0,0,12,0
786,82,12,12,8,47,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2209,0,0,0,0,12,0
787,82,12,10,10,37,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1369,0,0,0,0,12,0
788,82,12,7,7,41,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1681,0,0,0,0,12,0
789,82,19,10,9,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1764,0,0,0,0,19,0
790,82,7,6,6,40,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,7,0
791,82,17,18,16,35,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1225,0,0,0,0,17,0
792,82,12,12,10,38,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1444,0,0,0,0,12,0
793,82,20,17,16,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1936,0,0,0,0,20,0
794,82,12,8,8,46,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2116,0,0,0,0,12,0
795,82,16,12,16,50,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2500,0,0,0,0,16,0
796,82,13,12,12,43,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1849,0,0,0,0,13,0
797,82,13,8,12,45,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2025,0,0,0,0,13,0
798,82,16,18,12,40,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,16,0
799,82,12,8,8,50,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2500,0,0,0,0,12,0
800,82,18,12,12,40,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1600,0,0,0,0,18,0
801,82,12,9,12,48,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2304,0,0,0,0,12,0
802,82,16,12,14,52,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2704,0,0,0,0,16,0
803,82,12,12,6,38,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
804,82,8,4,6,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,0,0,0,0,8,0
805,82,7,3,5,48,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2304,0,0,0,0,7,0
806,82,10,7,8,46,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2116,0,0,0,0,10,0
807,82,15,3,5,38,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,15,0
808,82,10,10,6,40,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1600,0,0,0,0,10,0
809,82,12,12,12,39,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1521,0,0,0,0,12,0
810,82,14,8,12,41,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1681,0,0,0,0,14,0
811,82,12,0,0,39,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1521,0,0,0,0,12,0
812,82,12,4,4,48,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2304,0,0,0,0,12,0
813,82,16,12,12,35,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,16,0
814,82,10,3,9,47,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2209,0,0,0,0,10,0
815,82,11,12,11,44,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,0,0,0,0,11,0
816,82,12,11,1,39,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1521,0,0,0,0,12,0
817,82,12,9,9,49,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2401,0,0,0,0,12,0
818,82,7,0,0,43,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1849,0,0,0,0,7,0
819,82,12,3,10,40,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,12,0
820,82,13,10,8,49,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2401,0,0,0,0,13,0
821,82,12,8,15,52,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2704,0,0,0,0,12,0
822,82,17,12,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,17,0
823,82,9,4,0,35,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,9,0
824,82,12,4,9,35,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,12,0
825,82,12,12,12,44,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1936,0,0,0,0,12,0
826,82,16,16,12,35,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1225,0,0,0,0,16,0
827,82,16,12,12,50,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2500,0,0,0,0,16,0
828,82,11,8,8,41,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1681,0,0,0,0,11,0
829,82,13,12,12,37,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1369,0,0,0,0,13,0
830,82,12,7,10,37,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1369,0,0,0,0,12,0
831,82,12,6,6,43,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1849,0,0,0,0,12,0
832,82,16,14,12,49,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2401,0,0,0,0,16,0
833,82,12,8,9,42,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1764,0,0,0,0,12,0
834,82,12,8,12,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1521,0,0,0,0,12,0
835,82,13,10,12,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1225,0,0,0,0,13,0
836,82,10,12,16,37,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,10,0
837,82,12,8,8,51,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2601,0,0,0,0,12,0
838,82,10,7,8,42,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1764,0,0,0,0,10,0
839,82,13,8,16,46,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2116,0,0,0,0,13,0
840,82,12,8,8,35,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,12,0
841,82,12,8,12,41,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1681,0,0,0,0,12,0
842,82,8,3,5,54,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2916,0,0,0,0,8,0
843,82,16,12,12,35,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,16,0
844,82,12,8,11,43,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1849,0,0,0,0,12,0
845,82,12,7,7,52,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2704,0,0,0,0,12,0
846,82,12,2,8,51,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2601,0,0,0,0,12,0
847,82,20,20,16,38,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,20,0
848,82,18,12,10,42,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1764,0,0,0,0,18,0
849,82,18,12,10,42,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1764,0,0,0,0,18,0
850,82,16,12,18,42,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1764,0,0,0,0,16,0
851,82,19,8,8,39,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1521,0,0,0,0,19,0
852,82,14,16,12,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1764,0,0,0,0,14,0
853,82,12,6,6,45,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2025,0,0,0,0,12,0
854,82,12,11,7,41,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1681,0,0,0,0,12,0
855,82,13,7,11,43,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1849,0,0,0,0,13,0
856,82,13,14,12,52,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2704,0,0,0,0,13,0
857,82,16,18,12,48,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2304,0,0,0,0,16,0
858,82,16,16,16,48,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2304,0,0,0,0,16,0
859,82,15,14,12,45,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2025,0,0,0,0,15,0
860,82,16,16,8,47,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2209,0,0,0,0,16,0
861,82,14,9,12,41,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1681,0,0,0,0,14,0
862,82,14,15,15,37,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,14,0
863,82,13,12,8,35,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,13,0
864,82,12,8,8,53,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2809,0,0,0,0,12,0
865,82,11,16,12,47,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2209,0,0,0,0,11,0
866,82,12,10,15,37,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,12,0
867,82,12,12,12,35,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,12,0
868,82,17,4,6,36,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1296,0,0,0,0,17,0
869,82,13,13,12,41,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1681,0,0,0,0,13,0
870,82,12,8,8,45,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2025,0,0,0,0,12,0
871,82,14,8,16,47,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2209,0,0,0,0,14,0
872,82,15,12,12,45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2025,0,0,0,0,15,0
873,82,12,9,8,35,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1225,0,0,0,0,12,0
874,82,12,12,12,38,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
875,82,18,16,15,44,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1936,0,0,0,0,18,0
876,82,16,8,12,47,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2209,0,0,0,0,16,0
877,82,12,14,13,41,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1681,0,0,0,0,12,0
878,82,9,8,8,43,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1849,0,0,0,0,9,0
879,82,13,8,9,45,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2025,0,0,0,0,13,0
880,82,17,5,11,52,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2704,0,0,0,0,17,0
881,82,12,12,12,39,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1521,0,0,0,0,12,0
882,82,12,12,12,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
883,82,16,10,16,44,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1936,0,0,0,0,16,0
884,82,15,20,15,38,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,15,0
885,82,16,16,12,40,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,16,0
886,82,12,7,7,44,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1936,0,0,0,0,12,0
887,82,13,10,12,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1225,0,0,0,0,13,0
888,82,15,5,9,47,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2209,0,0,0,0,15,0
889,82,12,10,8,46,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2116,0,0,0,0,12,0
890,82,12,10,12,43,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1849,0,0,0,0,12,0
891,82,12,8,12,36,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1296,0,0,0,0,12,0
892,82,16,13,8,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2500,0,0,0,0,16,0
893,82,16,16,16,36,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1296,0,0,0,0,16,0
894,82,14,6,8,39,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1521,0,0,0,0,14,0
895,82,18,12,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1296,0,0,0,0,18,0
896,82,12,4,7,54,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2916,0,0,0,0,12,0
897,82,12,10,12,52,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2704,0,0,0,0,12,0
898,82,20,16,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1296,0,0,0,0,20,0
899,82,15,3,8,50,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2500,0,0,0,0,15,0
900,82,11,9,9,54,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2916,0,0,0,0,11,0
901,82,13,13,12,36,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1296,0,0,0,0,13,0
902,82,15,16,12,35,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1225,0,0,0,0,15,0
903,82,12,10,12,38,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
904,82,17,3,12,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,17,0
905,82,14,6,6,52,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2704,0,0,0,0,14,0
906,82,10,8,8,51,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2601,0,0,0,0,10,0
907,82,10,15,13,36,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1296,0,0,0,0,10,0
908,82,12,4,6,41,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1681,0,0,0,0,12,0
909,82,15,3,15,52,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2704,0,0,0,0,15,0
910,82,12,12,8,39,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1521,0,0,0,0,12,0
911,82,10,3,3,42,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1764,0,0,0,0,10,0
912,82,9,8,8,52,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2704,0,0,0,0,9,0
913,82,12,6,7,50,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2500,0,0,0,0,12,0
914,82,14,3,11,46,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2116,0,0,0,0,14,0
915,82,12,6,6,52,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2704,0,0,0,0,12,0
916,82,12,11,4,37,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1369,0,0,0,0,12,0
917,82,16,16,16,42,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1764,0,0,0,0,16,0
918,82,12,12,14,46,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2116,0,0,0,0,12,0
919,82,12,5,12,40,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1600,0,0,0,0,12,0
920,82,13,10,12,39,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1521,0,0,0,0,13,0
921,82,10,5,12,51,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2601,0,0,0,0,10,0
922,82,12,13,8,35,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1225,0,0,0,0,12,0
923,82,11,8,8,45,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2025,0,0,0,0,11,0
924,82,16,4,9,41,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1681,0,0,0,0,16,0
925,82,12,8,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1600,0,0,0,0,12,0
926,82,12,13,12,54,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2916,0,0,0,0,12,0
927,82,12,8,12,53,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2809,0,0,0,0,12,0
928,82,14,6,6,38,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,14,0
929,82,8,12,8,52,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2704,0,0,0,0,8,0
930,82,12,12,16,36,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1296,0,0,0,0,12,0
931,82,9,8,11,49,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2401,0,0,0,0,9,0
932,82,16,9,8,50,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2500,0,0,0,0,16,0
933,82,12,7,9,38,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1444,0,0,0,0,12,0
934,82,14,10,11,39,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1521,0,0,0,0,14,0
935,82,11,8,8,54,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2916,0,0,0,0,11,0
936,82,12,7,6,52,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2704,0,0,0,0,12,0
937,82,14,8,12,37,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,14,0
938,82,12,3,12,40,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1600,0,0,0,0,12,0
939,82,17,12,12,52,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2704,0,0,0,0,17,0
940,82,17,12,12,48,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2304,0,0,0,0,17,0
941,82,12,14,12,36,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1296,0,0,0,0,12,0
942,82,10,5,6,42,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1764,0,0,0,0,10,0
943,82,12,7,7,50,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2500,0,0,0,0,12,0
944,82,12,10,9,47,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2209,0,0,0,0,12,0
945,82,14,6,12,35,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1225,0,0,0,0,14,0
946,82,16,20,18,37,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,16,0
947,82,14,4,6,49,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2401,0,0,0,0,14,0
948,82,12,5,8,36,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1296,0,0,0,0,12,0
949,82,14,12,2,37,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,14,0
950,82,9,5,6,51,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2601,0,0,0,0,9,0
951,82,12,7,9,37,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1369,0,0,0,0,12,0
952,84,17,12,12,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,17
953,84,12,8,12,43,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
954,84,12,7,9,44,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1936,0,0,0,0,0,12
955,84,20,12,12,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,20
956,84,12,15,12,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
957,84,15,12,12,47,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,15
958,84,14,12,12,38,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1444,0,0,0,0,0,14
959,84,13,8,6,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1444,0,0,0,0,0,13
960,84,16,12,12,37,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,16
961,84,16,18,18,35,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1225,0,0,0,0,0,16
962,84,15,8,12,36,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,15
963,84,16,4,14,36,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,16
964,84,8,12,8,44,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1936,0,0,0,0,0,8
965,84,13,12,10,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1444,0,0,0,0,0,13
966,84,12,12,10,54,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2916,0,0,0,0,0,12
967,84,13,11,10,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2116,0,0,0,0,0,13
968,84,12,12,10,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
969,84,16,10,9,44,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1936,0,0,0,0,0,16
970,84,16,12,12,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,16
