,distid,schid,lunch,enrol,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenrol,lstaff
1389,75080.0,336,34.9,363.0,50.1,2558.0,41715.0,13008.0,57.1,60.3,0.31183028,10.638616,5.894403,3.914021
1390,75080.0,1640,75.7,241.0,67.2,2610.0,33204.0,10425.0,37.5,45.8,0.3139682,10.410425,5.484797,4.207673
1391,75080.0,3301,29.9,298.0,82.9,3228.0,31732.0,9902.0,48.8,70.7,0.31205094,10.365081,5.6970935,4.417635
1392,75080.0,5217,32.2,280.0,66.8,3079.0,37968.0,11865.0,64.6,70.8,0.3125,10.544499,5.6347895,4.201703
1393,75080.0,5336,36.9,270.0,67.4,2829.0,34997.0,10980.0,57.5,57.5,0.31374118,10.463017,5.598422,4.210645
1394,75100.0,2787,24.1,183.0,82.0,3186.0,27598.0,10206.0,55.0,45.0,0.36980942,10.225498,5.209486,4.406719
1395,76060.0,4858,0.0,323.0,60.4,3004.0,35865.0,13352.0,69.3,64.0,0.37228495,10.487517,5.7776523,4.1009893
1396,76070.0,540,44.8,432.0,67.6,3083.0,34610.0,11523.0,52.4,68.3,0.33293846,10.451898,6.0684257,4.213608
1397,76080.0,840,34.9,361.0,59.3,2394.0,32303.0,12040.0,59.8,75.1,0.3727208,10.3829155,5.888878,4.082609
1398,76090.0,890,28.5,515.0,65.8,3086.0,37053.0,12437.0,55.4,75.4,0.33565432,10.520104,6.244167,4.1866198
1399,76140.0,7268,31.4,579.0,61.1,3043.0,38941.0,13895.0,60.4,70.3,0.35682186,10.569803,6.3613024,4.1125116
1400,76180.0,5344,43.4,314.0,65.0,2721.0,29772.0,11520.0,63.9,71.4,0.38694075,10.301324,5.749393,4.1743875
1401,76210.0,2355,28.3,584.0,65.8,2862.0,33139.0,10874.0,64.6,70.8,0.32813302,10.408466,6.369901,4.1866198
1402,77010.0,1192,71.6,133.0,91.0,3686.0,29628.0,10935.0,56.5,65.2,0.36907655,10.296475,4.890349,4.5108595
1403,77010.0,1658,52.4,127.0,79.5,3028.0,28343.0,9821.0,57.1,85.7,0.3465053,10.252135,4.8441873,4.375757
1404,77010.0,5219,44.8,166.0,78.9,2655.0,26397.0,9744.0,74.1,88.9,0.36913285,10.1810055,5.1119876,4.368181
1405,77010.0,5234,70.9,149.0,88.6,3156.0,27055.0,9411.0,57.9,63.2,0.34784698,10.205627,5.0039463,4.484132
1406,78020.0,473,23.9,524.0,53.9,2794.0,39710.0,13216.0,51.4,79.2,0.3328129,10.589358,6.261492,3.9871304
1407,78030.0,185,31.1,211.0,83.4,3953.0,37131.0,12290.0,77.8,70.4,0.33099028,10.522207,5.351858,4.4236484
1408,78030.0,301,36.1,330.0,70.0,3798.0,43440.0,14595.0,50.0,75.0,0.33598065,10.679136,5.799093,4.248495
1409,78030.0,952,24.7,267.0,71.5,3732.0,39956.0,13073.0,72.5,67.5,0.32718492,10.595534,5.587249,4.2696977
1410,78030.0,3234,29.2,392.0,63.3,3211.0,39820.0,13270.0,60.0,74.5,0.33324963,10.592125,5.971262,4.1478853
1411,78040.0,2070,14.0,571.0,76.0,2954.0,29980.0,9645.0,68.6,58.1,0.3217145,10.308286,6.347389,4.3307333
1412,78060.0,2614,23.0,367.0,81.7,3107.0,30624.0,10031.0,45.5,65.9,0.32755354,10.329539,5.9053617,4.4030538
1413,78070.0,3716,15.2,472.0,58.2,2958.0,37142.0,11736.0,55.1,72.5,0.31597653,10.522504,6.156979,4.063885
1414,78080.0,3012,23.0,480.0,80.0,3613.0,33047.0,10803.0,44.3,68.6,0.32689807,10.405686,6.173786,4.3820267
1415,78080.0,5403,31.1,441.0,89.1,3479.0,31409.0,10296.0,48.0,72.0,0.32780412,10.35485,6.089045,4.4897594
1416,78100.0,1128,31.8,414.0,66.4,2959.0,35691.0,12251.0,67.2,87.9,0.3432518,10.482654,6.025866,4.1956973
1417,78100.0,2267,24.2,308.0,69.2,3024.0,34175.0,11239.0,77.4,84.9,0.32886612,10.43925,5.7300997,4.237001
1418,78100.0,2674,33.6,154.0,87.7,3403.0,31108.0,10172.0,52.6,78.9,0.32698983,10.345221,5.0369525,4.473922
1419,78110.0,434,53.3,591.0,69.2,3178.0,36105.0,11725.0,43.0,55.8,0.32474726,10.494186,6.381816,4.237001
1420,78110.0,611,18.6,416.0,61.3,2541.0,36595.0,11417.0,71.2,82.5,0.3119825,10.507667,6.0306854,4.11578
1421,78110.0,1142,36.5,718.0,69.4,2680.0,31426.0,10377.0,58.1,66.7,0.33020428,10.355391,6.5764694,4.2398868
1422,78110.0,4367,50.0,492.0,72.3,3044.0,33536.0,10304.0,44.4,54.2,0.3072519,10.420375,6.1984787,4.280824
1423,78110.0,5775,24.8,182.0,73.1,3272.0,36603.0,12048.0,50.0,70.8,0.32915336,10.507886,5.2040067,4.291828
1424,79010.0,33,41.8,183.0,95.5,3464.0,27834.0,9237.0,59.6,63.8,0.3318603,10.234014,5.209486,4.5591264
1425,79020.0,528,36.8,552.0,75.7,3267.0,35708.0,11135.0,52.0,69.3,0.31183487,10.48313,6.313548,4.326778
1426,79030.0,509,37.4,554.0,73.1,3048.0,31153.0,10401.0,50.9,58.0,0.33386832,10.346665,6.317165,4.291828
1427,79080.0,2043,53.4,414.0,65.2,3233.0,36825.0,12896.0,47.9,62.5,0.35019687,10.513932,6.025866,4.1774592
1428,79090.0,2453,39.4,498.0,78.1,3527.0,32622.0,11861.0,52.6,62.1,0.363589,10.392742,6.2106,4.3579903
1429,79100.0,5276,29.0,378.0,77.0,3285.0,33382.0,11562.0,40.6,58.6,0.34635434,10.415772,5.934894,4.3438053
1430,79110.0,5372,42.7,408.0,75.5,2868.0,29496.0,9147.0,61.1,77.8,0.31010985,10.29201,6.011267,4.3241324
1431,79145.0,4909,41.5,333.0,85.9,3211.0,27749.0,9856.0,49.2,66.7,0.35518396,10.230955,5.8081427,4.4531837
1432,79150.0,612,39.5,522.0,83.4,3078.0,25593.0,8367.0,56.5,61.7,0.32692534,10.150074,6.2576675,4.4236484
1433,80010.0,625,49.8,410.0,106.6,3889.0,26994.0,10245.0,66.5,75.9,0.3795288,10.20337,6.016157,4.6690836
1434,80020.0,6949,73.3,417.0,72.7,3117.0,31410.0,10642.0,38.6,56.8,0.33880928,10.354881,6.0330863,4.286341
1435,80040.0,816,97.6,504.0,93.3,4350.0,34462.0,11499.0,70.3,71.9,0.33367187,10.447613,6.222576,4.53582
1436,80050.0,5056,57.9,308.0,116.2,3435.0,23486.0,8129.0,42.7,64.0,0.3461211,10.064159,5.7300997,4.755313
1437,80090.0,358,50.1,509.0,78.6,2973.0,29326.0,9927.0,62.5,63.8,0.3385051,10.28623,6.232448,4.364372
1438,80090.0,5037,93.7,250.0,86.0,2676.0,26412.0,9293.0,16.7,25.0,0.35184765,10.181574,5.521461,4.454347
1439,80110.0,1429,26.7,438.0,63.9,3025.0,38207.0,11689.0,84.5,84.5,0.3059387,10.550774,6.082219,4.1573195
1440,80120.0,1599,79.6,351.0,74.8,3732.0,36412.0,12085.0,46.8,48.9,0.33189607,10.502654,5.8607864,4.314818
1441,80120.0,2721,64.5,288.0,98.1,3758.0,28759.0,9567.0,61.4,86.4,0.3326611,10.266706,5.6629605,4.5859876
1442,80130.0,2139,49.1,476.0,69.7,3072.0,32072.0,10837.0,53.8,67.7,0.337896,10.375739,6.1654177,4.2442
1443,80140.0,2141,34.9,570.0,70.5,2860.0,30649.0,11088.0,52.6,74.7,0.36177364,10.330356,6.3456364,4.255613
1444,80150.0,2438,9.6,686.0,68.4,2626.0,28127.0,9414.0,81.8,85.0,0.3346962,10.244485,6.5308776,4.225373
1445,80160.0,573,28.8,482.0,68.5,2752.0,30805.0,10815.0,52.7,65.8,0.35107937,10.335432,6.177944,4.226834
1446,81010.0,6,11.0,473.0,67.8,3513.0,41944.0,15933.0,71.8,74.4,0.37986362,10.644091,6.1590953,4.2165623
1447,81010.0,99,27.1,277.0,72.4,4629.0,52514.0,21571.0,84.4,90.6,0.41076666,10.868835,5.6240177,4.2822065
1448,81010.0,163,8.1,365.0,73.7,4180.0,46305.0,18048.0,79.7,86.2,0.38976353,10.743005,5.8998976,4.3000026
1449,81010.0,455,10.0,492.0,67.7,3583.0,36550.0,14433.0,79.5,89.2,0.39488372,10.506436,6.1984787,4.215086
1450,81010.0,533,39.2,323.0,76.6,4264.0,45371.0,18043.0,51.4,51.4,0.39767694,10.722629,5.7776523,4.338597
1451,81010.0,915,16.4,323.0,85.0,3972.0,38426.0,16019.0,51.1,77.3,0.4168792,10.55649,5.7776523,4.4426513
1452,81010.0,1064,17.3,376.0,77.6,4067.0,43236.0,16502.0,69.0,77.2,0.38167268,10.674429,5.9295893,4.3515673
1453,81010.0,1534,14.0,294.0,74.6,4238.0,47000.0,19514.0,85.4,78.0,0.4151915,10.757903,5.68358,4.3121405
1454,81010.0,1939,28.3,459.0,81.0,4145.0,41044.0,15220.0,66.1,79.0,0.37082157,10.6224,6.1290503,4.394449
1455,81010.0,2143,13.0,512.0,71.7,3481.0,38972.0,15014.0,77.1,84.3,0.38525096,10.570599,6.2383246,4.2724905
1456,81010.0,2303,24.2,301.0,82.9,5318.0,52790.0,19165.0,63.0,74.1,0.36304224,10.874077,5.7071104,4.417635
1457,81010.0,2582,41.9,328.0,78.4,4104.0,35009.0,14983.0,42.0,64.0,0.42797565,10.463361,5.7930136,4.361824
1458,81010.0,2766,37.2,389.0,75.3,3903.0,41665.0,16958.0,68.3,75.0,0.4070083,10.637417,5.963579,4.3214803
1459,81010.0,2973,43.0,405.0,76.1,4027.0,41906.0,16785.0,54.8,71.2,0.4005393,10.643185,6.003887,4.3320484
1460,81010.0,3060,18.6,266.0,81.7,4566.0,47233.0,18539.0,56.8,61.4,0.392501,10.762848,5.583496,4.4030538
1461,81010.0,4182,16.1,318.0,76.3,4177.0,37441.0,15809.0,75.0,86.4,0.42223766,10.530521,5.7620516,4.334673
1462,81010.0,4562,8.3,469.0,78.8,3683.0,37623.0,14785.0,75.6,78.0,0.3929777,10.535371,6.150603,4.366913
1463,81010.0,5760,8.9,430.0,64.1,3785.0,41322.0,15805.0,78.9,84.2,0.3824839,10.62915,6.063785,4.1604443
1464,81010.0,6697,19.3,450.0,67.5,3577.0,42835.0,16629.0,65.5,74.1,0.38821056,10.665111,6.1092477,4.2121277
1465,81020.0,988,52.0,310.0,62.6,3346.0,49735.0,13729.0,46.7,57.8,0.27604303,10.814465,5.7365723,4.1367655
1466,81020.0,993,60.1,281.0,75.8,3739.0,53344.0,15358.0,57.9,65.8,0.28790492,10.884517,5.638355,4.3280983
1467,81020.0,1153,43.4,394.0,67.8,3347.0,49175.0,14674.0,46.7,60.0,0.29840365,10.803141,5.976351,4.2165623
1468,81020.0,1157,26.8,288.0,75.0,3853.0,41724.0,11863.0,57.6,71.2,0.28432077,10.638832,5.6629605,4.317488
1469,81020.0,2825,56.6,407.0,64.6,3545.0,53261.0,15503.0,47.1,58.6,0.29107603,10.882959,6.0088134,4.1682143
1470,81020.0,6129,52.0,325.0,80.0,3896.0,45087.0,13224.0,54.5,54.5,0.29329962,10.71635,5.7838254,4.3820267
1471,81040.0,2720,4.7,613.0,45.7,2974.0,54094.0,15889.0,80.2,74.3,0.29372942,10.8984785,6.418365,3.8220983
1472,81040.0,3507,8.2,667.0,50.7,2891.0,46237.0,14613.0,51.9,66.4,0.31604558,10.741535,6.50279,3.925926
1473,81050.0,214,6.7,608.0,75.5,3184.0,33512.0,11100.0,75.0,79.5,0.33122465,10.419659,6.410175,4.3241324
1474,81070.0,2186,20.2,846.0,78.1,2961.0,31892.0,12023.0,57.3,71.9,0.3769911,10.3701105,6.7405195,4.3579903
1475,81080.0,5816,10.9,472.0,67.8,2733.0,31330.0,11472.0,77.2,86.1,0.36616662,10.352331,6.156979,4.2165623
1476,81100.0,2930,14.8,835.0,64.6,3009.0,37601.0,11805.0,65.8,64.5,0.3139544,10.534786,6.727432,4.1682143
1477,81120.0,1768,7.2,696.0,72.8,3596.0,37459.0,11657.0,75.8,81.7,0.3111936,10.531002,6.5453496,4.287716
1478,81120.0,7527,4.8,705.0,71.2,3473.0,36965.0,11396.0,86.3,84.2,0.3082916,10.517727,6.558198,4.265493
1479,81140.0,7578,25.6,620.0,80.5,2772.0,27575.0,8857.0,55.2,79.0,0.32119673,10.224665,6.4297194,4.388257
1480,81150.0,643,56.9,206.0,97.6,3391.0,24013.0,9397.0,48.4,58.1,0.3913297,10.08635,5.327876,4.5808773
1481,81150.0,1632,53.3,374.0,76.7,3768.0,40476.0,13959.0,67.7,80.0,0.34487104,10.608464,5.924256,4.3399014
1482,81150.0,1638,71.8,210.0,101.4,3476.0,23594.0,9878.0,56.7,70.0,0.41866577,10.0687475,5.3471074,4.619073
1483,81150.0,1705,51.2,296.0,79.1,3620.0,35502.0,12726.0,50.0,61.1,0.35845867,10.4773445,5.6903596,4.3707128
1484,81150.0,5953,62.2,260.0,91.5,3995.0,39673.0,14620.0,48.6,83.8,0.3685126,10.588427,5.560682,4.516339
1485,82010.0,5,92.0,701.0,107.6,3576.0,27360.0,10723.0,37.0,52.7,0.3919225,10.216837,6.552508,4.6784205
1486,82010.0,140,99.5,430.0,110.7,3389.0,22437.0,8464.0,30.9,41.8,0.37723404,10.018467,6.063785,4.706824
1487,82010.0,168,48.0,796.0,80.7,2691.0,24819.0,7910.0,21.8,39.8,0.31870744,10.119365,6.6795993,4.3907385
1488,82010.0,176,23.0,561.0,80.0,3395.0,31079.0,10154.0,50.0,58.3,0.3267158,10.344288,6.329721,4.3820267
1489,82010.0,213,67.6,668.0,52.5,2767.0,39335.0,12956.0,50.0,69.8,0.32937586,10.57987,6.504288,3.9608133
1490,82010.0,238,82.0,432.0,111.3,3492.0,22703.0,7458.0,60.4,91.7,0.32850283,10.030252,6.0684257,4.7122293
1491,82010.0,266,92.4,547.0,96.2,3186.0,25505.0,8636.0,24.0,53.3,0.33860028,10.146629,6.3044486,4.566429
1492,82010.0,277,86.1,632.0,95.9,3120.0,23670.0,8389.0,48.4,58.9,0.35441488,10.071963,6.4488893,4.563306
1493,82010.0,300,82.9,325.0,107.1,3257.0,24805.0,8707.0,21.4,52.4,0.35101795,10.1188,5.7838254,4.673763
1494,82010.0,333,81.0,413.0,117.4,3531.0,23132.0,8293.0,21.0,72.6,0.3585077,10.048972,6.0234475,4.765587
1495,82010.0,374,86.7,726.0,76.4,2973.0,27650.0,11470.0,21.1,55.3,0.4148282,10.227381,6.58755,4.335983
1496,82010.0,380,69.1,446.0,91.5,3203.0,28399.0,8795.0,83.6,83.6,0.309694,10.254109,6.100319,4.516339
1497,82010.0,446,66.3,309.0,140.1,3497.0,24609.0,8078.0,100.0,80.0,0.3282539,10.1108675,5.733341,4.9423566
1498,82010.0,456,86.1,852.0,92.7,3080.0,24956.0,8412.0,57.5,73.1,0.33707324,10.124869,6.7475867,4.5293684
1499,82010.0,463,72.8,647.0,80.1,3049.0,29648.0,9811.0,22.7,31.8,0.33091608,10.29715,6.4723463,4.383276
1500,82010.0,468,37.3,575.0,78.8,3415.0,30488.0,9525.0,49.1,61.4,0.312418,10.3250885,6.35437,4.366913
1501,82010.0,471,74.3,617.0,201.0,4060.0,23920.0,8651.0,22.2,55.6,0.36166388,10.08247,6.424869,5.3033047
1502,82010.0,510,82.2,462.0,125.5,3517.0,22305.0,9594.0,32.8,55.7,0.43012777,10.012567,6.135565,4.832306
1503,82010.0,542,83.3,703.0,107.4,3793.0,26643.0,9907.0,29.2,44.9,0.3718425,10.190282,6.555357,4.6765604
1504,82010.0,546,37.3,909.0,66.7,2793.0,29701.0,9369.0,29.5,83.9,0.31544393,10.298936,6.812345,4.200205
1505,82010.0,634,66.2,475.0,93.5,3303.0,26781.0,9287.0,42.9,50.6,0.3467757,10.195448,6.163315,4.5379615
1506,82010.0,689,26.4,252.0,71.4,2795.0,29010.0,8891.0,91.2,86.0,0.30648053,10.275396,5.529429,4.2682977
1507,82010.0,701,69.4,896.0,78.3,1353.0,9297.0,9295.0,41.2,48.5,0.9997849,9.137447,6.7979403,4.3605475
1508,82010.0,727,94.1,540.0,112.4,3411.0,22545.0,8401.0,26.3,42.1,0.3726325,10.023269,6.291569,4.722064
1509,82010.0,781,31.5,534.0,92.7,3125.0,26203.0,8407.0,48.8,70.0,0.32084113,10.173629,6.280396,4.5293684
1510,82010.0,787,70.7,924.0,79.0,3068.0,27839.0,9332.0,36.4,83.2,0.33521318,10.234193,6.828712,4.3694477
1511,82010.0,792,73.6,602.0,128.2,3419.0,21423.0,7705.0,12.2,31.7,0.35966018,9.97222,6.4002576,4.8535914
1512,82010.0,812,60.6,710.0,97.9,3021.0,25936.0,8267.0,63.0,68.8,0.31874615,10.163387,6.565265,4.5839467
1513,82010.0,813,81.6,991.0,88.8,3093.0,27028.0,9173.0,32.0,42.3,0.3393888,10.204629,6.8987145,4.486387
1514,82010.0,826,48.0,643.0,92.5,2969.0,24910.0,8325.0,43.6,80.9,0.33420312,10.123025,6.4661446,4.527209
1515,82010.0,857,65.9,828.0,94.1,3043.0,26581.0,8806.0,44.2,64.4,0.33128926,10.187952,6.719013,4.5443583
1516,82010.0,880,91.5,687.0,115.0,3207.0,24993.0,8382.0,75.3,77.9,0.3353739,10.126351,6.5323343,4.744932
1517,82010.0,925,62.3,861.0,69.1,2928.0,32367.0,11189.0,81.5,72.8,0.3456916,10.384894,6.7580943,4.2355547
1518,82010.0,939,66.3,536.0,78.2,3027.0,29672.0,10071.0,67.5,66.3,0.3394109,10.297959,6.2841344,4.3592696
1519,82010.0,948,39.1,491.0,76.8,3087.0,33426.0,11399.0,43.1,51.4,0.34102196,10.417089,6.196444,4.3412046
1520,82010.0,966,48.4,633.0,94.0,2913.0,23730.0,7823.0,52.6,61.1,0.3296671,10.074495,6.4504704,4.543295
1521,82010.0,975,59.4,1029.0,94.4,3457.0,27320.0,9958.0,20.5,58.0,0.3644949,10.215374,6.9363427,4.547541
1522,82010.0,1084,61.8,543.0,95.0,2938.0,22032.0,7806.0,53.0,69.7,0.35430282,10.000251,6.297109,4.553877
1523,82010.0,1087,74.1,497.0,114.9,2924.0,24642.0,8327.0,36.4,59.1,0.337919,10.112207,6.20859,4.7440624
1524,82010.0,1134,28.6,1098.0,76.7,3256.0,32256.0,10563.0,26.1,35.2,0.32747397,10.381459,7.0012455,4.3399014
1525,82010.0,1185,89.9,304.0,115.5,3750.0,24056.0,8528.0,100.0,90.9,0.35450616,10.08814,5.7170277,4.7492704
1526,82010.0,1228,83.4,455.0,88.8,3886.0,36149.0,13108.0,63.5,69.2,0.3626103,10.495404,6.1202974,4.486387
1527,82010.0,1244,66.9,808.0,77.0,3129.0,32203.0,10304.0,43.6,51.8,0.3199702,10.379815,6.694562,4.3438053
1528,82010.0,1248,97.5,1011.0,75.3,2633.0,26109.0,8447.0,76.3,77.0,0.3235283,10.170035,6.9186954,4.3214803
1529,82010.0,1362,53.3,412.0,93.2,3073.0,24561.0,8911.0,36.8,69.0,0.36281097,10.108915,6.0210233,4.5347476
1530,82010.0,1438,74.4,391.0,93.4,3501.0,26489.0,9041.0,92.1,94.7,0.34131148,10.1844845,5.9687076,4.5368915
1531,82010.0,1476,79.3,627.0,79.1,3454.0,31882.0,10914.0,51.0,60.8,0.34232482,10.369797,6.4409466,4.3707128
1532,82010.0,1480,87.5,401.0,167.1,4761.0,21959.0,7948.0,28.6,61.9,0.36194727,9.996932,5.9939613,5.1185923
1533,82010.0,1493,76.9,633.0,93.2,3079.0,22801.0,8860.0,89.4,90.9,0.38857946,10.034559,6.4504704,4.5347476
1534,82010.0,1495,99.3,555.0,84.1,3075.0,27426.0,9569.0,53.4,48.3,0.3489025,10.219247,6.3189683,4.4320064
1535,82010.0,1518,87.5,531.0,104.5,4057.0,29573.0,9761.0,33.8,34.3,0.3300646,10.294617,6.274762,4.649187
1536,82010.0,1526,76.3,606.0,89.8,4477.0,32474.0,12619.0,69.2,78.2,0.3885878,10.388195,6.40688,4.497585
1537,82010.0,1552,51.6,726.0,66.0,2544.0,30258.0,9898.0,19.4,41.9,0.3271201,10.317516,6.58755,4.189655
1538,82010.0,1559,95.2,562.0,101.2,2746.0,20782.0,7275.0,30.2,62.5,0.35006255,9.941842,6.331502,4.617099
1539,82010.0,1562,73.2,286.0,128.7,3994.0,23192.0,7943.0,59.2,49.0,0.3424888,10.051562,5.655992,4.857484
1540,82010.0,1569,93.8,856.0,83.4,3317.0,32755.0,10792.0,11.5,29.9,0.32947642,10.396811,6.75227,4.4236484
1541,82010.0,1574,81.2,515.0,90.3,3042.0,24641.0,8487.0,48.4,68.8,0.34442595,10.112167,6.244167,4.5031376
1542,82010.0,1617,42.6,255.0,93.7,3258.0,24402.0,8145.0,44.1,64.7,0.3337841,10.102421,5.5412636,4.540098
1543,82010.0,1649,86.5,185.0,343.8,7014.0,10917.0,3490.0,32.4,54.4,0.3196849,9.298077,5.220356,5.84006
1544,82010.0,1661,78.7,428.0,110.7,3689.0,24735.0,8397.0,37.9,65.5,0.33947846,10.115974,6.059123,4.706824
1545,82010.0,1690,57.3,858.0,61.8,2896.0,34133.0,11542.0,43.2,82.4,0.33814782,10.43802,6.754604,4.1239033
1546,82010.0,1729,95.8,373.0,104.0,3038.0,23587.0,7639.0,18.0,50.8,0.32386485,10.068451,5.9215784,4.644391
1547,82010.0,1763,90.9,503.0,132.0,4484.0,23145.0,9714.0,27.9,67.2,0.41970187,10.049534,6.22059,4.882802
1548,82010.0,1764,66.7,697.0,82.6,2728.0,27258.0,9069.0,72.2,45.6,0.33270967,10.213102,6.5467854,4.4140096
1549,82010.0,1774,98.1,492.0,107.5,3586.0,26241.0,9697.0,23.7,57.6,0.36953622,10.175078,6.1984787,4.6774907
1550,82010.0,1781,82.4,518.0,111.2,3362.0,26090.0,8742.0,36.1,47.2,0.3350709,10.169308,6.249975,4.7113304
1551,82010.0,1803,73.1,546.0,141.4,4380.0,22261.0,9059.0,23.5,25.0,0.40694487,10.0105915,6.302619,4.951593
1552,82010.0,1877,86.7,502.0,104.4,3887.0,31392.0,10228.0,34.1,51.2,0.3258155,10.354308,6.2186003,4.6482296
1553,82010.0,1887,78.5,663.0,92.8,3567.0,30930.0,10531.0,69.8,82.6,0.3404785,10.339482,6.496775,4.5304465
1554,82010.0,1970,85.8,530.0,100.0,3277.0,25637.0,8096.0,85.2,85.2,0.31579357,10.151792,6.272877,4.6051702
1555,82010.0,1976,76.2,510.0,102.4,3689.0,25090.0,8218.0,81.7,78.0,0.32754084,10.130224,6.234411,4.6288867
1556,82010.0,2000,87.2,698.0,115.5,3306.0,23060.0,8013.0,20.0,40.0,0.34748483,10.045855,6.548219,4.7492704
1557,82010.0,2036,69.6,683.0,85.5,2977.0,28858.0,9549.0,43.4,27.7,0.3308961,10.270143,6.526495,4.4485164
1558,82010.0,2054,60.9,544.0,33.8,2587.0,55137.0,17864.0,92.4,73.4,0.32399297,10.917576,6.2989492,3.5204608
1559,82010.0,2058,80.5,285.0,136.8,3427.0,19812.0,7114.0,37.5,46.9,0.3590753,9.894043,5.652489,4.91852
1560,82010.0,2133,53.8,296.0,72.0,3280.0,29501.0,10397.0,41.3,60.9,0.35242873,10.292179,5.6903596,4.276666
1561,82010.0,2243,63.0,314.0,70.7,3087.0,32753.0,11042.0,40.8,55.1,0.3371294,10.3967495,5.749393,4.2584457
1562,82010.0,2245,86.1,670.0,82.2,2767.0,26202.0,8846.0,19.3,54.2,0.33760783,10.173591,6.5072775,4.4091554
1563,82010.0,2289,85.3,340.0,141.8,3060.0,21870.0,7858.0,18.5,22.2,0.359305,9.992871,5.8289456,4.9544177
1564,82010.0,2300,77.2,611.0,107.5,3796.0,25279.0,8605.0,42.1,85.5,0.3404011,10.13773,6.4150968,4.6774907
1565,82010.0,2301,57.6,649.0,80.3,3028.0,30582.0,10526.0,27.6,54.0,0.3441894,10.328167,6.475433,4.38577
1566,82010.0,2310,93.7,534.0,80.9,3285.0,29219.0,10633.0,33.3,72.0,0.36390704,10.282575,6.280396,4.3932137
1567,82010.0,2341,70.3,534.0,87.1,2972.0,28882.0,8990.0,91.6,88.0,0.31126654,10.270974,6.280396,4.4670568
1568,82010.0,2377,73.7,493.0,95.3,3207.0,24143.0,7994.0,55.7,65.7,0.33111048,10.09175,6.200509,4.5570297
1569,82010.0,2383,67.7,541.0,106.3,3461.0,23290.0,7944.0,27.7,45.7,0.3410906,10.055779,6.2934194,4.6662655
1570,82010.0,2390,60.5,675.0,65.8,2973.0,38412.0,12694.0,17.5,46.0,0.33046964,10.556126,6.514713,4.1866198
1571,82010.0,2392,63.1,281.0,98.6,3113.0,22674.0,7960.0,80.0,82.0,0.3510629,10.028975,5.638355,4.591071
1572,82010.0,2398,72.2,964.0,76.2,2810.0,27497.0,9767.0,20.7,40.7,0.35520238,10.221832,6.8710914,4.3333616
1573,82010.0,2431,77.0,832.0,56.5,2763.0,36031.0,11141.0,48.9,63.5,0.30920595,10.492135,6.7238326,4.0342407
1574,82010.0,2448,64.2,490.0,113.5,3079.0,19655.0,6697.0,47.9,45.2,0.34072754,9.886087,6.1944056,4.731803
1575,82010.0,2458,56.9,495.0,72.9,2955.0,27999.0,8956.0,91.4,100.0,0.31986856,10.239924,6.204558,4.2890887
1576,82010.0,2474,62.5,682.0,73.5,3014.0,29403.0,10541.0,41.1,61.4,0.35850084,10.288852,6.5250297,4.2972856
1577,82010.0,2475,48.8,658.0,97.1,3268.0,27500.0,9364.0,46.3,81.3,0.3405091,10.221941,6.489205,4.5757413
1578,82010.0,2494,72.7,275.0,130.5,3818.0,23290.0,9523.0,36.7,43.3,0.40888792,10.055779,5.616771,4.871373
1579,82010.0,2588,91.0,556.0,99.3,3360.0,26494.0,8975.0,53.3,83.3,0.33875594,10.184673,6.3207684,4.5981455
1580,82010.0,2669,87.0,538.0,85.7,2822.0,24620.0,8746.0,57.1,66.1,0.35523963,10.111315,6.2878585,4.450853
1581,82010.0,2691,91.1,554.0,88.4,3324.0,30616.0,9988.0,92.3,78.0,0.32623464,10.329278,6.317165,4.481872
1582,82010.0,2701,55.6,629.0,87.4,3050.0,27901.0,9312.0,9.9,34.1,0.33375147,10.236418,6.4441314,4.470495
1583,82010.0,2703,81.5,592.0,108.4,2793.0,19766.0,7085.0,30.1,50.7,0.3584438,9.891719,6.383507,4.685828
1584,82010.0,2794,75.5,581.0,83.1,3208.0,32419.0,10714.0,28.6,40.0,0.3304852,10.3865,6.364751,4.420045
1585,82010.0,2882,24.6,788.0,76.1,3185.0,29415.0,8985.0,89.6,97.9,0.3054564,10.28926,6.669498,4.3320484
1586,82010.0,2921,76.4,371.0,143.7,4003.0,22865.0,7889.0,92.2,80.4,0.34502515,10.037363,5.916202,4.9677277
1587,82010.0,2951,81.3,886.0,80.5,3065.0,28259.0,9180.0,25.7,56.9,0.32485226,10.249167,6.786717,4.388257
1588,82010.0,2955,54.0,581.0,78.8,2690.0,26468.0,8886.0,66.3,91.0,0.33572617,10.183692,6.364751,4.366913
1589,82010.0,2969,66.4,453.0,104.0,2765.0,21416.0,7519.0,32.7,38.9,0.35109264,9.971893,6.115892,4.644391
1590,82010.0,3059,68.4,655.0,80.0,2901.0,26536.0,9198.0,39.8,70.3,0.34662345,10.186257,6.4846354,4.3820267
1591,82010.0,3123,85.2,918.0,84.4,2612.0,23283.0,8231.0,30.1,31.9,0.35351974,10.055479,6.8221974,4.4355674
1592,82010.0,3130,62.8,1026.0,77.5,3148.0,29560.0,9813.0,76.2,85.7,0.33196887,10.294177,6.933423,4.350278
1593,82010.0,3239,82.6,966.0,95.2,3180.0,23083.0,8672.0,65.3,65.0,0.37568775,10.046852,6.8731637,4.5559797
